(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth,government_effectiveness,democracy,social_protection,personal_income:government_effectiveness,government_effectiveness:relative_income,government_effectiveness:gdp,government_effectiveness:growth
3.647192671106333e-5,-5.767147996064555e-5,-4.822194654317889e-5,7.08309836405082e-5,1.0311430173973528e-4,1.287166241872436e-4,1.8142369790675454e-5,6.749833256687366e-6,2.925868815532933e-5,5.7210007708515375e-5,1.6301752270418242e-5,-1.982783121074604e-6,6.055092759808779e-5,1.6821215589524762e-5,-3.4216650256107734e-5,-1.390841061849137e-5,9.333447640060892e-8,9.261378579271233e-5,1.0848897715273057e-4,4.1429797466049846e-5,1.2399592320865187e-4,4.211895402847791e-5,1.6157848783253416e-4,9.535548441931118e-5,1.1979730433468406e-4,-6.188684259385007e-6,2.2659563783661676e-4,-3.8422432811324824e-5,1.5157403311160798e-6,1.76787604725625e-6,1.1334784450029607e-6,1.4954015229487213e-6,-5.496013980635541e-8,6.592681583982528e-6,1.7243090989632244e-6,1.2706112469685105e-5,-2.568477440198021e-4,-1.0288226155829182e-5,-3.211743139588136e-4,-7.50511109321078e-5,1.9903918308169237e-6,-9.802370536334964e-6,-3.827581855935397e-7,6.134728590369501e-5,4.522657023369686e-6
-0.0013938976416236256,-1.8144333489787585e-5,-1.1132773458296789e-4,-5.184335774369743e-5,-8.540322738722079e-6,-2.7522402537355437e-5,-3.46660355474135e-5,-1.0502902321190755e-4,-1.9566454571489424e-4,-2.3405033447573568e-4,-1.2670364708374055e-4,-1.062753707576101e-4,-1.1300791581994857e-4,-3.6582568308890626e-5,7.680991802434095e-6,1.8699759763554078e-6,4.618570840658158e-9,-5.793721787682399e-5,-5.935209199554967e-5,-2.6705647223746527e-5,-6.714918270937286e-5,4.014613511173156e-6,-7.258745777649072e-5,-1.4399589399169462e-5,-7.253124543930848e-6,2.1065867855726006e-5,-3.8422432811324885e-5,2.4357185121378028e-4,-6.054794708694103e-6,-5.421415376867004e-6,3.4555345536506675e-6,8.083870752099185e-6,1.1004351123565522e-5,-2.6658212377188365e-8,-4.510633103056672e-6,-1.0145266519665228e-6,-1.2894399323667866e-4,1.984860141509396e-5,1.2094937326339759e-4,1.4974493196229437e-5,1.1368326085307053e-6,-1.2736810268004432e-5,9.93152010504508e-7,-1.6744282074907737e-5,-3.136978295145536e-6
-4.45219073423312e-5,2.4479267200631254e-6,2.7155852475182595e-6,3.1915909859535786e-6,1.3979539754971796e-6,2.0893745077381513e-6,2.2558872803076875e-7,2.614618074489925e-6,5.038531550408828e-6,5.280348094774067e-6,4.249377309914526e-6,4.9319198657954416e-6,7.755904756424878e-6,2.407502340887399e-6,-7.183620837454389e-7,1.844186006297675e-7,-2.67800605168252e-9,-7.26985406708816e-8,-5.884703125974379e-7,-1.5969659751379159e-6,1.7385128701892276e-6,-1.406005213956265e-6,-1.0040534214820972e-6,-5.239888777344518e-7,2.392949813225876e-6,1.9328803968459244e-6,1.5157403311160819e-6,-6.0547947086940985e-6,3.1735191785328393e-7,3.368365818053234e-7,6.587546007797149e-8,4.2898438758930247e-7,-3.835037422638832e-7,-3.040763591473773e-8,-2.787319638429914e-7,1.443658520520168e-7,3.7073079021319056e-6,-3.33479024351394e-7,-5.3978888612626384e-5,4.3985768906742115e-6,5.892824142131864e-8,3.3386879041868945e-6,-1.3200069238225685e-7,2.7300321894052217e-6,1.4867730915354403e-7
9.856653341249297e-4,-1.300573060988311e-6,-2.3246881810469924e-5,-3.420358330937117e-5,-4.0466713157657245e-5,-2.7413489393508347e-5,-1.468413430064583e-5,-1.0218535470663986e-5,-2.0480966914815654e-5,-1.7519609324565802e-5,-1.4744065259964843e-5,-2.193737508661277e-5,-6.060692242811592e-6,-1.7822025386263793e-5,4.3983965633259746e-7,1.3867630826913848e-6,-1.3921816794709495e-8,-2.517896972593517e-6,-1.6134338955224436e-7,-2.6934060179047663e-6,1.9756778186382603e-6,-1.3034889493266594e-5,-1.29957590758479e-5,-4.799292878113928e-6,-2.7624938567958387e-6,1.0159956455185185e-5,1.767876047256257e-6,-5.421415376866979e-6,3.368365818053229e-7,8.32986712453224e-6,-6.032526544260103e-6,-3.153395323678027e-6,5.912705268465814e-8,6.974048329227504e-7,-9.102879893640623e-7,-1.99416315505274e-6,-6.775695242753526e-5,8.933325797864174e-7,1.4969369708774134e-5,-8.147132667137426e-6,1.1221677424442214e-7,9.981686098675042e-6,-2.3720583804834158e-7,-7.043607315686478e-6,1.8738187164926048e-7
-8.300557211993075e-4,1.3495274639751823e-5,3.337695561498695e-5,5.843674833135719e-5,4.935661308591807e-5,4.49947909021965e-5,3.2127220567703654e-5,4.170396990874479e-5,7.001691824697224e-5,7.61739285584298e-5,7.667961989281734e-5,6.88979855039218e-5,6.980297126887248e-5,6.915124729745532e-5,1.2660450157918287e-7,9.813880019233138e-7,-8.43163461234515e-9,-3.2476708623402915e-6,-9.382816289009954e-6,-5.5674379750406614e-6,-4.97303785255222e-6,1.2133533207377018e-5,2.579974683179058e-6,1.2547854966892478e-6,8.43033992221155e-6,-4.040148577214903e-7,1.1334784450029605e-6,3.4555345536506607e-6,6.587546007797165e-8,-6.0325265442601035e-6,1.0559098006175282e-5,2.0600125233297245e-6,-2.727807004078259e-6,-3.174005597104951e-6,1.2787678104742553e-7,1.699319917057142e-6,4.9333030942843784e-5,-4.609310632817499e-6,-1.1607928083933956e-4,-3.87898020937959e-6,-3.276473783943654e-8,2.1917498734554323e-6,-1.1243210589633134e-7,7.230939146684551e-6,3.8583412754241396e-7
-0.0020976389648640343,-1.529095484563276e-5,-8.497231902398341e-6,3.573340417112772e-5,3.723925613301544e-5,1.9965822003153203e-5,-1.2371694555153775e-5,-1.2859130908348967e-5,-2.0054417749051485e-5,-4.724750785071366e-5,-1.2862472255761008e-5,-2.2284222127553275e-5,-2.1019527693882483e-5,1.2487811146456008e-6,-5.074382148441061e-6,-7.679918717069684e-7,8.976738336641984e-9,1.3965282828692553e-7,1.120102071650956e-6,-9.420936242947245e-6,-3.743776043835798e-6,-8.57678010933301e-6,8.522637961146866e-6,-4.45183711115208e-6,2.691687971257074e-5,2.3610452838203505e-6,1.4954015229487243e-6,8.083870752099158e-6,4.2898438758930306e-7,-3.153395323678066e-6,2.06001252332972e-6,2.701430737634687e-5,2.734817390375965e-6,-6.366100336741008e-7,-5.1455491763320545e-6,5.201407631853399e-6,-5.519983941728641e-5,2.502560286244442e-6,-2.0371265411632427e-4,4.340977384820064e-5,3.841775392165432e-6,1.7653474501502181e-6,-4.122788734864116e-7,1.466607923875452e-5,-1.6194237852004812e-6
-4.6481957840418256e-4,-8.807056733248262e-6,-5.358058155120788e-5,-3.681704030683321e-5,-3.489116206352879e-5,-4.6508733524924553e-05,-2.5931864486488352e-5,-2.5480693652322904e-5,-6.630763481086822e-5,-8.068915332232315e-5,-8.36198906277304e-5,-5.833327519026548e-5,-5.2963662215934975e-5,-6.136692244077191e-5,-2.4859580812031227e-8,-1.4174139542151982e-6,8.85324964498814e-9,7.461261853451897e-6,1.2068679698741482e-5,1.1679714794415216e-5,7.828588358938033e-7,1.5665870376330867e-5,8.982619444667531e-6,-3.4302947016032765e-6,8.699397130353672e-8,-6.627329968374994e-6,-5.496013980635352e-8,1.1004351123565512e-5,-3.8350374226388267e-7,5.9127052684682196e-8,-2.727807004078258e-6,2.7348173903759706e-6,1.7267178770773266e-5,2.0523093710209455e-6,1.5558524531414312e-6,-6.654507709588782e-7,-1.1298883503390953e-4,1.8590923413575315e-6,5.908806342083629e-5,4.89273140514158e-5,-1.9161864565251638e-6,-1.4564341827705711e-5,4.219396297724743e-7,5.705984999709895e-6,-1.3150268280938149e-6
-5.262754437575935e-5,-3.1932466531571787e-6,1.94330374572838e-6,1.7362829227038743e-6,1.340479497125412e-5,1.9215012656795528e-5,2.138132277478826e-5,1.549110757988959e-5,9.679412539273101e-6,1.3933892603629944e-6,-9.942591159753737e-6,4.419932302572724e-6,4.499848722077393e-6,3.947207957290039e-6,-1.574534619395689e-6,-2.2191902442203455e-6,1.9337160702134116e-8,6.209432770791488e-6,1.1110286059410972e-5,7.4986240378646575e-6,8.18288546457185e-6,-3.376368281458147e-6,1.0229766287484722e-5,6.6494331198402e-6,7.966135535165412e-6,-3.749532422550205e-6,6.5926815839825305e-6,-2.6658212377176956e-8,-3.0407635914738014e-8,6.974048329227608e-7,-3.1740055971049502e-6,-6.366100336741237e-7,2.0523093710209357e-6,8.545831670364497e-6,-8.13141377205394e-7,-6.517127359696688e-7,-3.792720330205409e-5,9.586063306244074e-7,7.483406613713296e-5,4.595510338822804e-6,-1.4929403953945073e-6,-2.010813680602583e-6,7.736325281491742e-8,-2.202690620140503e-6,-9.65369938393782e-7
7.91119005807686e-4,-4.994496660929415e-6,1.1267393058612114e-5,-4.247928821895061e-6,-1.3547308445626985e-5,-1.8891322131173836e-5,-8.653043641654354e-6,-7.943796889148527e-6,-1.0133282427464819e-5,-3.237617555228016e-7,-1.7352382612408498e-5,-2.5626686634456065e-5,-2.041254028412062e-5,-1.3832750488973105e-5,4.943182949820101e-6,-7.068378651000312e-7,5.153380694268839e-9,8.330987515328097e-6,9.511526640278925e-6,9.014530724223213e-6,5.651966410192976e-6,9.663534801814901e-6,1.1489583132958333e-5,3.3665688875295696e-6,-9.739388283579698e-6,-7.000793460000691e-6,1.724309098963225e-6,-4.510633103056623e-6,-2.787319638429927e-7,-9.102879893640526e-7,1.2787678104743263e-7,-5.145549176332088e-6,1.5558524531414335e-6,-8.131413772053955e-7,5.2040222358010695e-6,-4.1092429067039505e-7,-6.081859449161899e-5,-3.119485930635539e-7,1.3141136790351056e-4,1.1011133850953628e-5,-1.3962694001733246e-6,-9.884067960350354e-6,3.0829021168265264e-7,-2.37555768798886e-6,-1.7773048172622458e-6
-0.003239942421432624,6.971153640027513e-5,6.136438388850596e-5,1.282326784103106e-4,1.2112381833814666e-4,1.2754048549109664e-4,1.0380993956433169e-4,9.598740895066385e-5,5.968112169615994e-5,5.9350543189021716e-5,9.505187171957744e-5,9.458912264025427e-5,8.355557389444089e-5,8.716922866984192e-5,-1.811047765536829e-5,-1.2276515553720523e-6,7.235644474182327e-9,-5.5383173391363125e-6,-5.578985112396012e-6,-3.705207245132423e-6,8.518151731750339e-6,7.009205333235005e-6,-1.3188347951769292e-6,6.998823845613833e-6,1.691464257017463e-5,-1.6056641811729438e-5,1.270611246968506e-5,-1.0145266519664678e-6,1.4436585205201571e-7,-1.994163155052783e-6,1.6993199170571524e-6,5.201407631853454e-6,-6.654507709588928e-7,-6.517127359697102e-7,-4.1092429067035974e-7,3.615734694631945e-5,-4.2297033948853614e-5,-1.2344305385054305e-5,6.32076435509931e-5,5.743803946883219e-6,-7.435290704075576e-7,4.986445167761889e-6,-1.4303550275967114e-7,-6.6896181391102965e-6,-2.100513798387139e-6
-0.049691622291252735,-2.964735841167205e-4,-3.7078390047628215e-4,-6.401014011342244e-4,-5.780849919893967e-4,-6.042982054448664e-4,-5.972745269679947e-4,-6.859503354929428e-4,-3.656844260075427e-4,-2.8987002181182086e-4,-7.776204973640217e-4,1.5419412999227814e-4,-5.231781980224115e-4,-9.572568847457485e-4,-6.608954995757351e-5,5.972107889339109e-6,-6.997813408761855e-8,-7.951913699602051e-5,-2.6859192534904846e-4,-2.041337350186467e-4,-5.7529811086741374e-5,1.6773267242718416e-4,9.141460342319668e-5,-3.138620066114225e-5,-1.727134268127502e-4,-1.5783849165303566e-4,-2.5684774401980176e-4,-1.289439932366646e-4,3.707307902131464e-6,-6.775695242754054e-5,4.933303094284444e-5,-5.5199839417285e-5,-1.1298883503391004e-4,-3.7927203302051515e-5,-6.0818594491620285e-5,-4.229703394884294e-5,0.00855552384912327,-4.2902455460666364e-5,-0.014448256589563481,-8.21928313951079e-5,-9.96167698221173e-5,1.2754453037850739e-4,-2.3717129942516395e-6,0.0010983324952952198,1.2015773927589729e-4
0.0012959157296666287,-2.7430424011481186e-5,-3.4700210095046296e-5,-1.474166699167997e-4,-1.0808916909780344e-4,-1.2059715277562403e-4,-8.583779671621344e-5,-1.1861739764098846e-4,-1.5128496211178167e-4,-1.5426517868785238e-4,-1.4564479750664856e-4,-9.484730281263827e-6,-3.343033620149497e-5,-3.39747224101683e-5,3.0251922689743108e-5,2.6303062712322035e-6,-4.272294517184064e-8,-6.24881006150355e-6,6.379507744062098e-6,5.253481203040934e-6,-1.4100910206956822e-5,-2.1280936161159436e-5,-6.829797767678304e-6,-1.7445023131199047e-5,-2.185348572810067e-5,8.647707170987386e-6,-1.028822615582918e-5,1.9848601415093728e-5,-3.3347902435138574e-7,8.933325797864372e-7,-4.609310632817492e-6,2.502560286244409e-6,1.859092341357525e-6,9.58606330624418e-7,-3.119485930635386e-7,-1.2344305385054398e-5,-4.290245546066246e-5,5.8612882643642196e-05,-9.289908942536306e-5,1.7153492426644315e-5,-2.1810939219095302e-7,-1.9021609519746883e-5,5.897434814338361e-7,3.3452784315157394e-5,3.153960423718125e-6
0.15433340401397194,1.7602783396197864e-4,4.389479993555823e-4,-9.479359909733474e-4,0.0010463232702275142,-1.8229127900761376e-4,0.0016619064552533687,5.609948845906934e-4,-0.0016899735478942614,-3.0805878936193616e-4,8.430763017979035e-4,-0.0017267425939929092,-0.0035221900805939227,-0.001965285911775096,-6.116936884468304e-5,-1.0571845808991158e-4,1.4325761037362456e-6,4.926892324533903e-4,0.0012029770405521355,0.001439113546866696,-5.927164843700102e-4,-5.495371318137573e-4,2.3465139508823646e-4,6.395306271774874e-4,-3.079588993400542e-4,-0.0012089052534917607,-3.211743139588164e-4,1.2094937326341613e-4,-5.397888861262687e-5,1.4969369708784247e-5,-1.1607928083933798e-4,-2.0371265411633116e-4,5.908806342083857e-5,7.483406613712012e-5,1.3141136790351715e-4,6.320764355098642e-5,-0.014448256589564298,-9.28990894253493e-5,0.18956942005051008,0.0010131266546900015,8.910365746222467e-5,-0.0010613100693853768,2.250023669787304e-5,-0.017562225992889723,-2.338973269046889e-4
-0.0032944854800464694,-1.114781262933693e-4,-7.785288166941043e-4,-7.921811643967915e-4,-8.728099645852291e-4,-0.0010945395405494121,-0.0013501542449906652,-0.001194223705748666,-0.001585446356516402,-0.0013311004516563874,-0.001330684120571097,-0.0012005166094626082,-0.001222113223013046,-0.0013510279078642017,-5.471682378723699e-5,1.3641774413038669e-5,-8.777501055411441e-8,2.6806202387416305e-5,1.1901116171228113e-5,-1.1263892164502298e-6,2.6488176063065658e-5,4.4918424078941654e-5,-8.257608856317431e-5,3.387093016915652e-5,3.538917697222767e-5,-4.311862939163459e-5,-7.505111093210784e-5,1.4974493196229292e-5,4.398576890674214e-6,-8.147132667137311e-6,-3.878980209379593e-6,4.3409773848200665e-5,4.89273140514157e-5,4.595510338822777e-6,1.1011133850953597e-5,5.7438039468828486e-6,-8.219283139510272e-5,1.7153492426644457e-5,0.0010131266546899744,0.004882856846670399,-6.761703062678908e-5,-3.829703781749255e-6,-4.016028742993891e-6,-2.9560804218841915e-4,7.908403135207411e-5
6.628595300317568e-4,1.343622866560337e-5,2.9210337796558415e-5,3.858913413909333e-5,3.272524166642907e-5,4.0241524532543956e-5,2.4521649611097202e-5,2.918196089677638e-5,3.287604905219055e-5,2.705144774894021e-5,4.2142309088715896e-5,6.317996881490897e-6,2.088718785320923e-5,3.0051893859666112e-5,-1.9261653828371136e-6,7.742308008776932e-7,-2.5924329627767707e-9,-4.101807710963534e-6,-4.139499284776298e-6,-8.774624997669344e-8,-5.379875334572704e-6,-1.0094109478838188e-5,-1.104456875162918e-5,-2.478687327718271e-6,3.0333612882758306e-6,1.0552407478655023e-5,1.990391830816917e-6,1.1368326085306013e-6,5.892824142132274e-8,1.1221677424445092e-7,-3.27647378394588e-8,3.841775392165395e-6,-1.9161864565251595e-6,-1.4929403953945251e-6,-1.3962694001732863e-6,-7.43529070407371e-7,-9.961676982211322e-5,-2.1810939219098428e-7,8.910365746221087e-5,-6.761703062678907e-5,7.58893247234092e-6,4.903259969808844e-6,-1.9951075770326873e-7,-1.5644192410284338e-5,-6.646412675736473e-7
-0.001345078994080582,5.130513696157502e-5,5.7325437055997944e-5,1.387161416327933e-4,3.059207824376875e-5,8.892541622627918e-5,6.410846122440393e-5,1.2354282928308378e-4,1.676848474257327e-4,1.7395558314141338e-4,1.4918182333520591e-4,1.3796558696125468e-4,1.954627966464473e-4,3.52751068202272e-5,7.199489132148112e-6,1.2971031679770601e-5,-1.2944354383328702e-7,-6.401808264114855e-5,-9.08755547321531e-5,-1.0208582235718289e-4,-3.9527950784269115e-5,-4.650962812809421e-5,-1.3221545151197463e-4,-5.3125291583158955e-5,2.5960775043667854e-5,7.281732704682468e-5,-9.802370536334963e-6,-1.2736810268004542e-5,3.3386879041868945e-6,9.981686098675045e-6,2.1917498734554353e-6,1.765347450150212e-6,-1.4564341827705715e-5,-2.0108136806025893e-6,-9.884067960350344e-6,4.986445167761839e-6,1.2754453037850657e-4,-1.9021609519746866e-5,-0.0010613100693853792,-3.829703781749285e-6,4.903259969808825e-6,2.69107250544541e-4,-6.970211358933594e-6,-1.1995650344064552e-4,2.4480617846378598e-5
5.102881275093856e-5,-1.7592270811797483e-6,-2.1304888634950778e-6,-4.3070214883561516e-6,-2.679548495695235e-6,-3.49768717810332e-6,-8.84174805519351e-7,-2.452438927125756e-6,-3.452840936202007e-6,-3.1665181474956807e-6,-2.592753450617144e-6,9.854887439873087e-8,-2.9884092291543366e-6,1.8598007960910813e-6,-3.469860286406008e-8,-2.2925819768956444e-7,1.8924422449773147e-9,4.835638678762818e-8,1.1416148763847884e-6,2.0868894538599714e-6,2.6762975185500803e-8,1.3203502712173518e-6,1.6486582368040074e-6,7.634032808656278e-7,-1.2771502751189712e-6,-2.1692762227307667e-6,-3.827581855935396e-7,9.931520105045081e-7,-1.3200069238225685e-7,-2.3720583804834198e-7,-1.1243210589633156e-7,-4.122788734864112e-7,4.2193962977247463e-7,7.736325281491747e-8,3.0829021168265227e-7,-1.430355027596698e-7,-2.3717129942517047e-6,5.897434814338371e-7,2.250023669787308e-5,-4.016028742993887e-6,-1.9951075770326704e-7,-6.9702113589335935e-6,2.7112274759883135e-7,3.306179557297074e-6,-5.129770293604345e-7
-0.012338374043947168,-6.75604364442371e-5,-3.6775572682294726e-5,1.7540750972744868e-5,-6.768136297029772e-5,2.787059407387429e-6,-1.2162610308644242e-4,-7.651649231893765e-5,1.109096343255421e-4,-3.943375954937057e-5,-1.3617555545922095e-4,1.4398688319582038e-4,2.6387802254195533e-4,2.646482464582243e-4,1.6247722758132564e-5,-3.102767101066434e-6,-1.6877799307368387e-8,1.948771193866093e-5,-1.6194837845295514e-5,-4.885901840969083e-5,1.0729399800911145e-4,9.009854283616751e-5,1.1483785000146273e-4,-1.3822956751001306e-5,1.2208551342148252e-5,5.165928028637235e-5,6.134728590369549e-5,-1.6744282074905847e-5,2.7300321894051514e-6,-7.0436073156871235e-6,7.2309391466843814e-6,1.46660792387549e-5,5.705984999710332e-6,-2.2026906201404228e-6,-2.3755576879890174e-6,-6.689618139110574e-6,0.001098332495295213,3.345278431515698e-5,-0.017562225992889445,-2.9560804218842164e-4,-1.564419241028414e-5,-1.1995650344064649e-4,3.306179557297116e-6,0.0018650062143019414,-1.585333594324225e-5
-4.334058883666494e-4,-3.321365792944687e-5,-2.6930182674414682e-5,-6.282342463337248e-5,-5.750741327523931e-5,-7.262002835792098e-5,-1.1800900854152674e-4,-1.2186096475300619e-4,-1.1321553063999674e-4,-9.892079577041564e-5,-1.1089749288205931e-4,-3.1803783070097705e-5,-7.358130393339368e-5,-1.0244247869435204e-4,-5.454638186970821e-6,2.155787152016996e-6,-2.3232483176427077e-8,2.4654011667262206e-6,1.7461981914256936e-6,-2.263139460617854e-6,-9.590757006204768e-6,-2.868376637137665e-6,-3.1078843760309137e-6,1.811362332921319e-6,3.3944999408822073e-6,1.4987192828745066e-5,4.522657023369682e-6,-3.136978295145541e-6,1.4867730915354432e-7,1.8738187164925857e-7,3.8583412754241846e-7,-1.6194237852004856e-6,-1.3150268280938113e-6,-9.653699383937794e-7,-1.7773048172622491e-6,-2.1005137983870863e-6,1.2015773927589814e-4,3.1539604237181174e-6,-2.338973269046941e-4,7.90840313520741e-5,-6.646412675736509e-7,2.44806178463786e-5,-5.129770293604348e-7,-1.5853335943242038e-5,4.581236273507845e-5
