(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,gdp,growth
0.12340383221489445,5.910892891520788e-4,-9.349334922145162e-4,-3.420099668620456e-4,-8.694983886527609e-4,6.316045154947364e-4,0.0013653949807473636,7.573807016356392e-4,0.003674547082057212,0.004566504658763422,0.00615538150109883,0.001364262804765306,0.003348035154353292,0.0036672698687180948,2.9191773707210543e-4,1.0826587027377781e-4,-8.614724581864486e-7,-0.0017593501492994968,-9.61429660107954e-4,-9.068496175025781e-4,-7.29278130940724e-4,-7.43268015825442e-4,-0.0024022321166191976,4.97554268896728e-4,-6.57818782156766e-4,7.789746229840719e-4,-2.4030098317004843e-4,1.1017463318892822e-4,-9.621370155142319e-4,0.0011265577715838613,-2.5798918623392566e-4,-7.379132982054062e-4,-9.599382383840688e-4,-7.737994311009355e-4,-4.6100400575078e-4,2.4197072473459826e-5,-0.012577856234550613,-0.0011673444403773284
5.910892891520939e-4,0.0014265094294442493,0.0011109394824107555,9.623718702541714e-4,0.0010311995374432453,0.0010274439241690515,9.153100527484566e-4,0.0010343373769946876,9.323987771146389e-4,8.790785688355081e-4,9.539283515606038e-4,8.397657307633754e-4,8.601267817298835e-4,0.0010017731203541688,-7.744394246617478e-6,4.00413733584558e-6,-1.6249682370226012e-8,2.589597765896403e-5,3.133937469525078e-5,8.471139808581753e-5,-4.212045163596499e-5,3.636395685491385e-5,-6.199755622597187e-5,2.682586508858017e-5,-7.609333341073087e-6,1.2963436426874533e-5,-1.373189247617986e-5,-7.210757518359805e-5,2.348605074623532e-5,-2.2368558341395375e-5,-4.176023583631537e-6,4.9626861945121264e-5,-5.235045176393611e-5,-4.7469713730343526e-5,5.3586936474759635e-5,-9.04042967491634e-7,-2.1270897582431928e-4,1.8438737064905727e-5
-9.349334922145237e-4,0.001110939482410753,0.0025860172988224897,0.0018582204066087433,0.001696766404126697,0.0017667947501965352,0.0016329726772596302,0.001590725348692761,0.0018038153083482806,0.0017084340699934544,0.0016212980572517703,0.0016110088019129685,0.001482503431965119,0.001540306696275981,6.021380659591781e-5,2.33416517319995e-6,2.315606084371397e-8,5.6670546168500215e-5,2.583000326913015e-5,5.955505062365122e-5,-4.3192483143083486e-5,9.745574535617577e-5,-5.710266419784358e-5,5.8432306662527144e-5,2.5243129484393834e-5,-7.01678061935308e-5,-4.592414625396791e-5,-1.2138685988064502e-4,1.1643128985359005e-4,-1.797877761291265e-5,5.683344622060828e-5,1.1900970724166432e-5,-8.170862631963884e-5,-2.589984366890131e-5,-6.75800082518341e-5,1.231954875470755e-6,-6.0764197597168855e-5,-4.25917276211389e-5
-3.420099668620422e-4,9.62371870254166e-4,0.0018582204066087368,0.0023805496406155775,0.0019629095121710054,0.001956992417365741,0.0016200898360338844,0.00150910506605517,0.0016412568135625758,0.0014433869329319748,0.0013654249439844321,0.001440065705471176,0.0012589492066009068,0.001398346443541301,5.463009092473363e-5,4.622577292046946e-7,2.7493220053608015e-8,8.869030440401779e-5,6.446313746586424e-5,7.223588778488288e-5,-3.197766386445319e-5,1.130624508989189e-4,3.522496805676074e-5,1.4355960619262483e-5,4.193667350862625e-5,-4.2260108217944736e-5,-1.5832078435452317e-5,-4.489302534854776e-5,9.981699929778075e-5,-4.1233109408935494e-5,3.601785582423798e-5,3.033409700123074e-5,1.1783144686917428e-5,-4.062059118800472e-6,1.5800242272787262e-5,-1.7904780406293564e-7,-1.790236926918188e-4,-1.1155852765919133e-4
-8.694983886527644e-4,0.001031199537443242,0.001696766404126696,0.0019629095121710075,0.0025383354459779916,0.002107550285991311,0.0016551920631003043,0.0016059877601770612,0.0017583973997859583,0.001497669446095631,0.001430398013858524,0.001525067795668826,0.0012437153024672909,0.0014598571139264312,1.4475082115982226e-5,-1.5996753056547212e-5,1.665823573270503e-7,1.2569241678921884e-4,1.0504549969159379e-4,1.0801382948930595e-4,3.464086179635207e-5,1.4463354626061936e-4,1.3705318611420303e-4,-1.1991122951206505e-5,9.685158509460747e-5,-3.088604852196407e-5,1.8268381330286644e-6,-4.458632016596478e-5,1.4563373289257862e-4,-1.1728733195243287e-4,6.348277498042375e-5,7.811266294513169e-5,3.339200939169639e-5,1.4367310222203772e-5,8.510255282872984e-5,-2.5861997461242903e-6,-1.486328051820252e-4,-5.8303214691015095e-5
6.316045154947461e-4,0.0010274439241690476,0.001766794750196533,0.0019569924173657442,0.0021075502859913093,0.0027879595583047995,0.0020425643517431474,0.0019482874820683281,0.0019919987970995895,0.0017816469664740972,0.001811105238206139,0.0017118475647815077,0.001599259584289605,0.0017968666031891087,-8.785314019418517e-5,-1.944961260524755e-5,1.9497405319252918e-7,8.118146295222253e-5,6.5162049001081e-5,9.414647278506029e-5,4.610891763217218e-5,9.51371483888596e-5,1.0630174870523129e-4,4.336909940395128e-5,4.294353216162029e-5,-4.796060702692948e-6,-1.9432055804875464e-5,-6.501602736358647e-5,1.2122329897676326e-4,-1.8793360379047928e-4,6.187577463288533e-5,1.0789768224867575e-4,7.449998267313899e-5,7.423730059333083e-5,6.0403338132357926e-5,-1.91832707420024e-6,-3.052117805762595e-4,-8.12364795377541e-5
0.001365394980747399,9.15310052748455e-4,0.001632972677259632,0.0016200898360338913,0.0016551920631003073,0.002042564351743151,0.0024048499120323495,0.0020642558320582162,0.0021805303269177103,0.002131532714813634,0.0020157621774301152,0.00199309075496533,0.0018602565772821503,0.002118052678254786,1.2254501989490976e-5,-5.02127762102599e-6,4.1734346262976545e-8,7.832706978329818e-5,5.7504550897704845e-5,4.2211228385282745e-5,-4.214092565934025e-5,1.0324856659459345e-4,-1.9368915592727684e-5,1.8080402927215975e-5,5.189451046867128e-5,-4.582511480108549e-5,-6.12791794248337e-5,-0.00014963466792740127,1.0952011717714453e-4,-1.434850215050613e-4,3.431388675458127e-5,3.2247669843787376e-5,-5.644170354091577e-5,3.5496787164287386e-5,-4.640493103701083e-5,-3.5105694619922713e-7,-3.0002336100808623e-4,-7.334450393650065e-5
7.57380701635656e-4,0.0010343373769946824,0.001590725348692757,0.0015091050660551721,0.0016059877601770594,0.001948287482068329,0.0020642558320582123,0.0023762335759393107,0.002389820214870064,0.002359211793017514,0.002145776427735799,0.001932357492893705,0.001895681239547992,0.0021550023936304213,2.477210874155027e-5,-1.0238673971799154e-5,7.56785117943513e-8,7.860475668605094e-5,1.0609960037416793e-4,8.235113692445232e-5,-1.681984149035644e-5,9.196958775001462e-5,-9.582833980361116e-6,-7.331976479186408e-6,2.732187132031043e-5,-4.164768868563886e-5,-4.126537355213389e-5,-1.9205403948422417e-4,1.1888463166143141e-4,-1.2017026245160392e-4,2.6718083621980313e-5,4.855776957378102e-5,-8.402298958533249e-5,5.146190894705919e-5,-1.1523254525538132e-4,1.1563826275178753e-6,-1.5987030229102581e-4,-7.626087633919455e-5
0.00367454708205711,9.323987771146382e-4,0.0018038153083482803,0.0016412568135625793,0.0017583973997859614,0.0019919987970995912,0.0021805303269177095,0.002389820214870066,0.003313847028730739,0.0031381933644048813,0.0029092825148347664,0.0024127120293571764,0.002451777686141654,0.00273332622224126,1.3310466622918414e-4,-4.889007695921625e-6,5.862435886836436e-8,4.690051511074416e-5,9.8426067012571e-5,3.362571408069503e-5,-5.732943962553899e-5,1.1448827894743006e-5,-7.702861920215065e-5,5.411977523718107e-6,3.8532950744078325e-6,-5.2386186485028696e-5,-5.514623684224174e-5,-2.2282530451661758e-4,1.2472921891111132e-4,-3.917056604272303e-5,4.455801350017881e-5,-2.0129971394519825e-5,-1.2025625948718843e-4,1.7064829161902713e-5,-2.6364590673710756e-4,3.6800436623567145e-6,-3.640975332716007e-4,-1.651863347662098e-4
0.004566504658763374,8.790785688355097e-4,0.0017084340699934587,0.0014433869329319852,0.001497669446095639,0.0017816469664741021,0.002131532714813637,0.002359211793017521,0.0031381933644048844,0.0035300115164536316,0.003173893885023624,0.0024101765891069537,0.0025722022507661765,0.002867331181331624,1.433112424698969e-4,-5.513372011291246e-7,4.2335684783771926e-9,9.954000184768372e-6,6.916632837909375e-5,-4.874714619292413e-6,-6.950834532116858e-5,2.779013033183111e-5,-7.116648806660818e-5,1.0967931842778042e-5,1.616657295310816e-5,-7.205419804530732e-5,-6.283089404167016e-5,-2.008842315904895e-4,1.4655013894152423e-4,-4.433666894786628e-5,1.8260717607272614e-5,-3.43491798551578e-5,-1.4081869992409578e-4,3.2064500604029736e-5,-3.3703367972126813e-4,4.949508000181967e-6,-4.066607069068929e-4,-1.9530272515420592e-4
0.006155381501098833,9.539283515606009e-4,0.0016212980572517684,0.0013654249439844373,0.001430398013858525,0.0018111052382061411,0.0020157621774301126,0.002145776427735801,0.0029092825148347673,0.0031738938850236205,0.0035376521504886086,0.0023582084890112582,0.002699840599229229,0.0028754321497824224,9.673413230749813e-5,1.1166638140864476e-6,-1.770050702476213e-8,-7.101492887100852e-5,-5.675008347549538e-6,-2.6642786700969058e-5,-1.080598926369662e-4,2.4160083718431754e-6,-1.4457632924389164e-4,1.9488802267208382e-5,3.742334604483234e-6,-4.298034088307803e-5,-6.0748118914433146e-5,-1.710295597452377e-4,1.0123851232419316e-4,-2.870188892095486e-5,1.723690943565417e-5,-4.237983687434897e-5,-1.4188535797104247e-4,2.3510615415403503e-5,-2.4304204298104942e-4,3.6397621865118765e-6,-6.308289956082466e-4,-1.6806433844699297e-4
0.0013642628047652562,8.397657307633741e-4,0.0016110088019129691,0.0014400657054711805,0.0015250677956688303,0.001711847564781511,0.001993090754965329,0.0019323574928937083,0.0024127120293571756,0.002410176589106953,0.0023582084890112595,0.0036766041745157872,0.0029467391830077898,0.0028151371276793065,2.0054875261866045e-4,3.2140018354038625e-7,-9.143375868551065e-8,6.305394854704048e-5,1.167397582628111e-4,4.7239393520831514e-5,-7.703181620008071e-5,-3.010436945212642e-5,-1.3033322350145185e-5,-4.899635197789712e-5,4.5117208012351405e-5,-1.3357228100436871e-4,-1.2346784098718887e-4,-2.0503990568868763e-4,2.0804373326817953e-4,-2.264806177317974e-4,4.039701981238467e-5,-1.293620677939481e-4,-1.1403416038327498e-4,4.7964868965533146e-5,-1.9081958012110944e-4,2.6741751529334843e-6,-2.2149040329332457e-4,4.8499669691560925e-5
0.003348035154353248,8.60126781729878e-4,0.0014825034319651184,0.001258949206600907,0.0012437153024672909,0.0015992595842896037,0.001860256577282145,0.0018956812395479917,0.002451777686141651,0.0025722022507661695,0.002699840599229227,0.0029467391830077876,0.00347536183993865,0.002947511837122433,1.7212493693122288e-4,-2.979959748270182e-7,-1.1328534481394354e-7,4.074680137320704e-5,7.333596880896025e-5,-1.1259665547210864e-5,-8.664963945173642e-5,-1.3095876890836215e-6,-4.9992756063069836e-5,-2.781516818128511e-5,3.3259024494668556e-5,-9.869434064402125e-5,-5.0264803308386876e-5,-1.414421976656941e-4,2.0407982138205202e-4,-1.4397541729688259e-4,3.077430090211121e-5,-7.831832812957613e-5,-7.143292776591176e-5,8.587877227605568e-5,-1.9408084985715894e-4,4.956417521414259e-6,-4.4525230534026884e-4,-7.697498654371066e-6
0.0036672698687180384,0.0010017731203541633,0.001540306696275979,0.0013983464435413043,0.0014598571139264331,0.001796866603189111,0.0021180526782547805,0.0021550023936304204,0.00273332622224126,0.0028673311813316184,0.0028754321497824215,0.0028151371276793026,0.002947511837122435,0.0037528061908964,1.4963443478655731e-4,-3.7062117380207004e-7,-9.07072283912314e-8,1.7930555308102994e-5,1.2215043190121332e-4,4.574403059767002e-5,-1.4704823614790138e-4,-1.4502962049996404e-5,-5.381194445629523e-5,-7.298698450709162e-6,1.3097409315076916e-5,-7.304854005056846e-5,-6.831971934819209e-5,-2.2614404151614407e-4,1.506536939721964e-4,-1.1489659430189827e-4,3.1992276013567106e-5,-4.759325047548707e-5,-1.365610383886101e-4,3.874553558383183e-5,-1.6397121236603663e-4,1.8661437150358616e-6,-4.607198291516467e-4,-4.2955046261152045e-5
2.919177370721068e-4,-7.744394246617556e-6,6.021380659591781e-5,5.463009092473357e-5,1.4475082115982126e-5,-8.785314019418527e-5,1.2254501989491059e-5,2.477210874155028e-5,1.3310466622918393e-4,1.4331124246989664e-4,9.673413230749815e-5,2.0054875261866036e-4,1.721249369312229e-4,1.4963443478655712e-4,1.752431228768618e-4,1.2663249533792886e-5,-1.3069265806251807e-7,-8.932683989606136e-6,1.999614231245586e-6,-1.654800472208546e-5,-7.591138531841906e-5,-2.7757231255746298e-5,-3.0131073005421244e-5,-1.1135973459827318e-5,-2.205903820547638e-5,-1.952863425457221e-5,-6.408734647300851e-6,-6.163382287235406e-5,-3.0590725830996316e-05,3.045544763957964e-5,-1.1415947837998997e-5,-6.056951472606688e-5,-6.887196922337364e-5,-5.965260804192992e-5,-1.1366446483596718e-5,-1.0588344696712361e-7,-3.294933499364595e-5,1.6198303123896223e-5
1.0826587027377634e-4,4.004137335845579e-6,2.3341651731996764e-6,4.622577292047744e-7,-1.5996753056547032e-5,-1.9449612605247603e-5,-5.021277621025961e-6,-1.023867397179924e-5,-4.889007695921353e-6,-5.513372011291334e-7,1.1166638140864432e-6,3.214001835405348e-7,-2.979959748271807e-7,-3.706211738019892e-7,1.2663249533792882e-5,6.111238150063872e-6,-5.914258945830637e-8,-1.6115716226466038e-5,-2.0780749503097025e-5,-1.2742988604776681e-5,-1.6412137294680773e-5,-2.805667077320862e-6,-2.5197259767770008e-5,1.1243396072740126e-6,-8.722746955767381e-6,8.810390894017597e-7,-2.5975655892086377e-6,-1.1430246995901465e-5,-1.0628483609650534e-5,9.247641693619539e-6,-3.721001445455279e-6,-8.794902133766972e-6,-1.3600061764417679e-5,-1.1256111678159684e-5,-5.130363447429232e-6,2.535221232593651e-7,-1.495729219698848e-5,1.4448404723140798e-6
-8.614724581864228e-7,-1.6249682370226638e-8,2.3156060843716358e-8,2.74932200536067e-8,1.6658235732704802e-7,1.9497405319252957e-7,4.17343462629759e-8,7.567851179435196e-8,5.862435886836109e-8,4.233568478377211e-9,-1.770050702476248e-8,-9.143375868551223e-8,-1.1328534481394191e-7,-9.070722839123229e-8,-1.3069265806251823e-7,-5.914258945830668e-8,6.499940118100367e-10,1.3067346499990504e-7,1.555050397507005e-7,1.0978036902174736e-7,1.2926149474918132e-7,2.2143386585280456e-8,2.070604343781669e-7,6.991015675028235e-9,8.166337613062977e-8,5.044240770543473e-9,1.7792380042417686e-8,1.0195339808260555e-7,8.24170818355396e-8,-6.222743380989493e-8,1.6043928288280316e-8,8.642381620859397e-8,9.107924533680103e-8,7.250260375456133e-8,7.113721744058488e-8,-3.332300175362166e-9,1.2130243764648483e-7,-3.313506008874755e-8
-0.0017593501492994903,2.5895977658964055e-5,5.66705461685011e-5,8.869030440401764e-5,1.256924167892182e-4,8.118146295222279e-5,7.832706978329812e-5,7.860475668605151e-5,4.69005151107434e-5,9.954000184768453e-6,-7.101492887100838e-5,6.305394854703998e-5,4.07468013732075e-5,1.793055530810266e-5,-8.93268398960623e-6,-1.6115716226466123e-5,1.3067346499990462e-7,2.3103755670027533e-4,1.8817257971004758e-4,1.2057225391707741e-4,7.574556190430031e-5,4.3496267285538264e-5,1.8033384582928386e-4,-3.617303963766378e-5,4.9743472314468665e-5,-1.2543922580221391e-5,3.5991239595411146e-5,9.05245491162594e-6,1.2133572114329398e-4,-5.06652060686725e-5,3.7520053462822683e-05,2.5408908306067202e-5,8.362992392905282e-5,9.52691571348785e-5,3.6550989500636047e-6,-1.0260588249774467e-6,1.6168981687751958e-4,-7.66607992024259e-6
-9.614296601079483e-4,3.133937469525078e-5,2.5830003269131265e-5,6.446313746586417e-5,1.0504549969159311e-4,6.516204900108132e-5,5.750455089770508e-5,1.060996003741685e-4,9.842606701257013e-5,6.916632837909386e-5,-5.675008347549418e-6,1.1673975826281069e-4,7.33359688089608e-5,1.22150431901213e-4,1.9996142312455417e-6,-2.0780749503097157e-5,1.555050397507009e-7,1.8817257971004796e-4,3.056803283881459e-4,1.4605445984740818e-4,5.887296481011604e-5,1.7864441134451535e-5,1.767331593839595e-4,-2.7039322910182178e-5,2.986281762302489e-5,-2.19712599018123e-6,2.9640742238531112e-5,8.121615203687317e-6,8.20700624182205e-5,-3.8655251532831945e-5,1.627415391087704e-5,1.9551346541011913e-5,8.983376189130992e-5,6.617867820687345e-5,-7.764452378124524e-6,-9.266334564783758e-7,1.108636338463022e-4,-3.100531490100651e-6
-9.068496175025757e-4,8.471139808581736e-5,5.955505062365122e-5,7.223588778488275e-5,1.0801382948930551e-4,9.41464727850598e-5,4.2211228385282934e-5,8.235113692445287e-5,3.362571408069471e-5,-4.874714619292659e-6,-2.664278670096891e-5,4.723939352083113e-5,-1.1259665547211096e-5,4.574403059766972e-5,-1.6548004722085544e-5,-1.2742988604776656e-5,1.0978036902174712e-7,1.2057225391707775e-4,1.4605445984740777e-4,2.477950226049277e-4,8.058545064203397e-6,6.22293609894461e-6,7.551673598293023e-5,-2.1372338241138804e-5,2.7388663284868005e-5,-8.476402760371884e-7,9.33292319114653e-6,-3.4852364926471987e-5,6.953583478550073e-5,-4.518375068194204e-6,-1.8372227632567073e-7,-1.2262132296393645e-5,4.0699963004953956e-5,2.4008835582903153e-5,1.3995251946937379e-5,-1.5030711919130685e-6,1.0002185549052884e-4,6.796003577257295e-6
-7.292781309407277e-4,-4.212045163596482e-5,-4.319248314308358e-5,-3.197766386445289e-5,3.464086179635199e-5,4.610891763217216e-5,-4.214092565933991e-5,-1.681984149035636e-5,-5.732943962553911e-5,-6.950834532116873e-5,-1.0805989263696627e-4,-7.703181620008079e-5,-8.664963945173641e-5,-1.4704823614790136e-4,-7.591138531841906e-5,-1.6412137294680766e-5,1.2926149474918135e-7,7.57455619043005e-5,5.8872964810116106e-5,8.058545064203394e-6,2.1287734205377188e-4,6.6742492084908795e-6,1.1122905943149709e-4,-7.164395502349143e-6,2.2306464765219738e-5,-9.858831429858849e-6,2.2457356704409505e-5,7.807175821116325e-5,4.00623441840584e-5,-1.9630305168608987e-5,5.093307088682365e-5,5.224073143319887e-5,1.073179040364987e-4,9.788702751539452e-5,-5.623623915807848e-6,6.544788658675539e-7,6.46879176691755e-5,7.386821286724328e-7
