(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection,personal_income:government_effectiveness,government_effectiveness:relative_income,government_effectiveness:gdp,government_effectiveness:growth
0.002193839996297679,-5.9853062054121164e-5,-5.616004352361461e-5,-8.607436835468523e-5,-1.6616083373199343e-4,-2.1714858545660986e-4,-1.8842853112293885e-4,-1.3100548130347834e-4,-4.6070529311429605e-5,-8.644384440587314e-5,-5.852465835823996e-5,-1.2784465247100846e-4,-1.1649264520956183e-4,-1.1834045620095141e-4,2.6342505910276965e-5,9.951509853648065e-6,-6.871235760192632e-8,-5.3285409110791294e-5,-4.58011372354959e-5,-5.63654050859053e-6,-1.1176317779924153e-5,-5.420660045424617e-5,-9.185650842930625e-5,3.315305854941718e-5,-3.684792734851308e-5,2.9997208377195494e-5,1.7048787013326996e-5,1.3378516339528438e-5,-9.291559698110416e-5,2.4521573031875145e-4,4.9998591816557105e-6,-2.5734106783101693e-5,-9.64958669965629e-7,-6.146092614123057e-5,1.6269375642217462e-5,9.095737978860375e-7,2.712960067127613e-6,2.009372400343056e-7,-1.3910230832216377e-6,3.7909215698922833e-6,-7.076510663481212e-6,-9.988641304050183e-7,2.242563380152388e-6,-8.341230471004948e-7,-1.010894230923096e-5,-5.525851580963874e-6,9.488087384462545e-7,1.3367951990682096e-6,-8.898376149174952e-6,-1.3860299596284712e-6,-6.127610701617128e-5,2.9804190881262787e-6,-6.977442810078988e-4,-2.0251342883950873e-5,5.009453790815076e-6,4.42433501533495e-5,-1.2269861133179683e-6,3.0466813645267534e-5,1.4046414064903764e-5
2.841504732054089e-4,3.2169682907037605e-6,8.08521502357088e-5,6.364688590247359e-5,8.091478451918885e-5,6.187422324482352e-5,4.7456409554452825e-5,4.728301824643619e-5,7.499372585569222e-5,5.7704297227338575e-5,3.075481001482596e-5,6.122051910017966e-5,5.000123376188015e-5,7.872397881592745e-5,-8.959538431518623e-6,-3.746813601159688e-6,1.6770509071203083e-8,3.9813763063995975e-5,2.0967249388854143e-5,2.259315347076141e-6,4.97929635070351e-5,-5.913240593878618e-6,4.826835637224648e-5,-6.162687446939076e-6,-1.4282100099694063e-6,-3.895915541565108e-6,2.059371130058875e-5,1.9543340985654313e-5,3.194883530730463e-5,4.9998591816557376e-06,7.326402516238954e-5,1.1310693227674144e-5,3.4586004161579505e-5,4.286470331596736e-5,-3.1630572516539406e-5,1.238710590460574e-6,1.6163998280045097e-6,5.993759349092887e-7,-1.789477082397736e-6,1.4425802885768365e-6,-7.727058464970254e-7,-2.335369612210643e-6,-1.7523460053481914e-6,-8.520009562874614e-7,-1.0748382905771152e-6,8.127011530994541e-7,1.244603546839988e-6,-1.8346388680411627e-7,-5.388385886415286e-7,2.1673879696591882e-6,-1.168805778260688e-5,2.6419709644863002e-6,-1.4070375250462298e-4,-5.150451229033748e-5,-1.5389970731304675e-6,1.8772960281680243e-7,-1.5882390165393088e-7,2.618737900548432e-5,-2.292475369776064e-6
-0.001732343157108513,3.172931208098199e-5,4.2267678484899516e-5,7.791062523639123e-5,9.654374261535452e-5,1.3101021284006887e-4,5.445768967941359e-5,7.061932990745848e-5,3.4539299121879876e-5,3.505541425618658e-5,2.5523295393948827e-5,-6.780505048907087e-5,-1.4464943050513098e-5,-7.521514555520881e-7,-5.752485026473838e-5,-8.791927291581251e-6,8.879650374010926e-8,2.0410524648778634e-5,2.2852032955931587e-5,-1.4813898021040942e-5,4.060641545394833e-5,2.194706750885503e-5,4.131263026285862e-5,1.1119835753916829e-5,2.8262211862949137e-6,1.779221532018691e-5,1.732940156101436e-5,3.0847755469364615e-5,-2.0846121111070378e-5,-2.5734106783101714e-5,1.1310693227674151e-5,1.1757894859360692e-4,4.249764537215553e-5,3.848195196038517e-5,4.009319173592303e-6,5.588643099798011e-7,3.013459106467812e-7,-1.1264940173488998e-6,-2.1527697792774705e-8,-2.1113717884352995e-6,-5.67355658958579e-7,-3.39771139116729e-6,2.7438890569953253e-6,5.358741647154468e-6,-1.0161873839085485e-6,-1.8560720120624727e-6,4.014160311312802e-6,7.841248043187423e-6,1.0143988194674364e-5,-1.0359082272262698e-6,3.391072368607697e-5,-1.2461708608045523e-5,5.055387517371996e-5,7.934269408399716e-5,-3.6239732138227473e-6,-5.1600355682093484e-6,-6.208127474061673e-7,5.4834743535537585e-6,-4.406639852299973e-8
6.959993329239432e-4,-5.1312858047056976e-5,-8.732019553835155e-5,5.443806615758725e-5,6.769806555064419e-5,6.607497719861237e-5,-3.997920681871248e-5,-4.781222134765533e-5,-2.921045916974476e-5,-1.0967024832134758e-5,-4.6561747455150254e-5,-1.253570243685362e-4,-3.089920060935071e-5,-2.4499955094805338e-5,-5.564045660596704e-5,-1.41597712702894e-5,9.452083488390148e-8,8.899288803499313e-5,1.0987728876067105e-4,4.342818423793717e-5,1.0368065232757544e-4,4.3927531392925195e-5,1.4490884768316427e-4,-1.3194705618079311e-5,3.297386849589787e-5,-2.6219112874534915e-5,5.726785314363459e-5,8.81654930835736e-5,5.404260042734886e-5,-9.649586699656086e-7,3.458600416157953e-5,4.249764537215557e-5,2.1401261947269213e-4,8.37694183391703e-5,-2.903911788288909e-5,1.1085855939714856e-6,2.6729567948520684e-6,-8.961133093653555e-7,1.6815063082450305e-6,-2.3599806489019948e-6,1.4424755491944312e-6,-1.8929564134262643e-6,5.783225442420338e-6,3.5376389054409664e-6,-7.166732191863363e-6,3.234053920774248e-6,3.262975352345235e-6,-4.295583623751897e-7,6.9747990577812735e-6,5.819301447634635e-6,-2.597922306532722e-4,-1.2037505104083298e-5,3.16505490200361e-4,-8.529602446357956e-5,3.771092703673387e-6,-1.396602396033753e-5,-3.034822889918449e-7,-7.407316887734681e-6,1.6982438596599353e-6
-4.920895309913342e-4,-3.7245479935929635e-5,-3.467030399449146e-5,1.8670366295402775e-5,1.588443579199079e-5,4.598369670027537e-5,2.2928604106762635e-5,4.6209793318926946e-5,-6.532813880529437e-6,4.53341470512688e-5,5.566947826939993e-7,-3.671100694643268e-5,2.4327169909465294e-5,3.597643182865217e-5,-6.079191809837624e-5,-1.1800644828322822e-5,7.533791751194677e-8,1.054101182879795e-4,7.649560245924386e-5,2.9937293261927703e-5,1.0431473244591267e-4,3.0338427328037654e-5,1.4062295276042968e-4,-3.5703896466566846e-5,2.256670142249471e-5,-1.0090557621497766e-5,2.2815152573980347e-5,3.7942516985878536e-5,1.0180688889337542e-4,-6.146092614123052e-5,4.286470331596744e-5,3.848195196038515e-5,8.376941833917025e-5,1.825526501757059e-4,-8.111590358718144e-5,2.1892110994964535e-6,1.9711490411972043e-7,-1.978651338585147e-6,2.7665169108361285e-6,-1.3475724406020797e-6,2.6042771493169134e-6,1.0358283173326913e-6,-1.6734183869473868e-6,-1.3331381845897783e-6,-5.5209423730873454e-6,4.412703765787135e-6,5.179161608976373e-7,-2.995729565372474e-6,6.93621172442697e-6,5.979741877771484e-6,8.3714099904587e-6,-1.1581005908495247e-5,-1.0825201293785139e-4,4.807074471918769e-6,-9.583816065720414e-7,-5.9358952199612095e-6,-7.134137731160919e-7,1.6459195254015592e-5,-5.3544468407008897e-8
-0.0012021903151527163,1.4409543792587925e-5,-9.906358379410713e-5,-4.291788668504916e-5,1.960191175223711e-5,1.5474432233294432e-5,-1.1847164500441982e-5,-1.0135028358340608e-4,-1.7984951200431603e-4,-2.2239871267311557e-4,-1.1057978075765075e-4,-7.973422820187742e-5,-8.045748288668659e-5,-1.6336257405205248e-5,9.96984957786077e-6,6.502789779939425e-7,1.1956180207238741e-8,-4.7639135812965836e-5,-5.348303393981068e-5,-2.101892790959924e-5,-4.752163692359938e-5,1.116175129890303e-5,-5.729186408726835e-5,1.2117921529146023e-5,3.5301531255670634e-6,1.4709781385056577e-5,-3.9021262153285245e-6,8.606803755464066e-6,-5.3218590608247277e-5,1.626937564221714e-5,-3.16305725165394e-5,4.00931917359231e-6,-2.903911788288909e-5,-8.11159035871815e-5,2.4047890827045093e-4,-5.90737594561542e-6,-2.473113015545882e-6,1.5467574831888254e-6,7.2837719488450745e-6,-4.719039091520626e-6,8.013387719229708e-7,-1.1821960433276737e-6,2.453465228657869e-6,2.1954468252202177e-6,6.553782547627707e-6,-4.200298624307795e-6,-8.555974198952391e-7,-5.578705714778934e-6,2.399494991965804e-6,-1.5119402065238584e-6,-8.423091713768944e-5,1.6491012777309943e-5,-2.7427375379235667e-4,-1.6288152896301926e-5,4.3336732809121445e-7,-2.3214451560249715e-05,1.261229751125357e-6,3.7724297269769076e-5,-4.3443028176248245e-6
-3.065571947227472e-5,6.215893216769426e-7,1.7360539985559534e-6,2.4727456994004542e-6,-1.3134816487870793e-7,-2.819697150732742e-7,-1.1443346985063909e-6,1.7697575404521457e-6,4.859523858926105e-6,4.816693619403978e-6,3.400769460671975e-6,3.7336917963753955e-6,5.201626013787821e-6,1.2651246748602019e-6,-4.939980586665868e-7,1.7645127514500057e-7,-2.4219785624318177e-9,8.365279248742139e-8,-2.628014858222538e-8,-9.330605960113865e-7,1.5944167821041406e-6,-9.435036070423365e-7,-7.600038074073985e-7,2.423054049809159e-7,-1.239360121453525e-6,4.6428404485510414e-7,4.876242095205827e-7,1.688714689402576e-6,-9.423757393910516e-7,9.095737978860464e-7,1.2387105904605744e-6,5.588643099797993e-7,1.1085855939714854e-6,2.189211099496453e-6,-5.907375945615417e-6,2.728613203526649e-7,2.1995425148179795e-7,1.0441333191350124e-7,3.2570494417913217e-7,1.2313230112396714e-7,-6.386584193761398e-8,-2.0104799462696632e-7,5.959665411875982e-9,-9.8597770022102e-8,-1.739284805013535e-7,-2.2448332043034725e-7,4.7387889360604195e-8,1.553164900500227e-7,6.961438290644596e-8,1.2666951133294805e-8,2.937907333978638e-6,-3.4395749968821416e-7,-2.596808332870472e-5,3.3673813647819786e-6,2.448532231043548e-8,2.8599916496245282e-6,-1.1145439132482609e-7,4.276853441136481e-7,1.1469169541099325e-7
3.494597379260748e-4,1.3857992247514521e-6,-2.5458229189803514e-5,-3.2189512816643215e-5,-3.811139821032294e-5,-2.5877258425366613e-5,-2.3283592689503908e-5,-1.1869000951087277e-5,-2.0596701679712944e-5,-2.282225611448365e-5,-1.3960513822688765e-5,-1.997634746733631e-5,-5.830342769644967e-6,-1.9841547278929584e-5,-1.6403656768614272e-6,4.138312121315166e-7,-5.91258653459013e-9,2.192157918308313e-6,6.522758834043126e-6,2.131038408769721e-6,5.242318117534096e-6,-9.17245483812448e-6,-7.185102784948807e-6,-6.469677523042566e-7,-3.0743397299471903e-6,5.747253529238285e-6,1.2149857302623542e-6,3.071654777237772e-6,-5.988995250354308e-6,2.7129600671276197e-6,1.6163998280045063e-6,3.0134591064677283e-7,2.6729567948520718e-6,1.971149041197238e-7,-2.473113015545837e-6,2.199542514817964e-7,7.667379591444851e-6,-5.272580965402208e-6,-8.460274559815506e-7,-1.5437786581971118e-6,2.2206891904756896e-6,-9.968502439032367e-7,-2.4055416305610045e-7,-4.675362787693932e-8,2.3858781623249084e-6,-1.4212600379212475e-6,1.0788419787468721e-6,-1.2016933682328415e-6,-9.838914518394393e-7,3.881565531882192e-8,-3.846593390919096e-5,9.938202170152352e-7,5.939890766555202e-5,-3.0226907404815176e-6,2.6108280565689794e-7,7.606050271179606e-6,-2.0796708687390691e-7,-1.214852635483895e-5,1.3804407879289542e-6
-4.16768013357038e-4,9.44199286258341e-6,2.937404467501448e-5,5.221732322212308e-5,3.83017469439623e-5,3.338183179704654e-5,2.8871013974540077e-5,3.2349899285663844e-5,5.289398975238152e-5,6.109296653363331e-5,6.22299472302922e-5,5.3766376845095703e-05,5.1817250906903986e-5,5.704840356869424e-5,1.3246502587605144e-6,1.3730629484353447e-6,-1.1296384397743227e-8,-4.375140786094329e-6,-1.3095071900802145e-5,-6.806655760481774e-6,-5.547384427291174e-6,8.496386884860523e-6,1.1132548189885129e-6,2.009961102731923e-6,8.19224671772729e-7,-3.5802764493582592e-6,-9.07571037003424e-7,3.1922727480370773e-6,6.88900438320098e-6,2.0093724003430578e-7,5.993759349092877e-7,-1.1264940173488894e-6,-8.961133093653601e-7,-1.9786513385851537e-6,1.546757483188809e-6,1.0441333191350201e-7,-5.272580965402203e-6,8.694417319557238e-6,1.2537046758870526e-6,1.9958227617524896e-6,-2.3173875060018912e-6,-4.4514535953833135e-7,-5.814020158819855e-7,-2.260396057482178e-6,-2.241428336917316e-6,2.3213521080054818e-7,-7.244323460952702e-7,7.636941177914145e-7,1.025600301832227e-6,2.3664505581779708e-7,2.4470677746763663e-5,-3.7550811572121186e-6,-1.0710445802474825e-4,-6.516044921755029e-6,3.2671323888527016e-8,1.8891514210404955e-6,-1.2074035071009428e-7,8.901912732962088e-6,-1.282411735084246e-6
-0.001403968417983446,-2.361436617733902e-6,-2.5117556929601358e-5,2.2818856990265862e-5,2.822896482155686e-5,-2.8800020067545986e-6,-1.9737859070290664e-5,-2.842446130016638e-5,-4.413940657962822e-5,-7.697753443675088e-5,-3.714578054538496e-5,-2.1059531868881253e-5,-3.441497063931642e-5,-5.739954513737302e-6,-1.860264540849045e-6,-1.3679141362108658e-7,1.8014160744996988e-9,8.340074727739747e-7,2.1766389682940788e-6,-6.0446489585374784e-6,-2.4808564088998036e-6,-4.878256314412015e-6,7.271402547088854e-6,3.377898634905277e-6,1.363028477660898e-6,7.229894773432143e-6,-1.2479419909202645e-6,2.327471529291724e-5,-1.0623217589599695e-5,-1.3910230832216201e-6,-1.7894770823977365e-6,-2.1527697792793724e-8,1.6815063082450235e-6,2.7665169108361234e-6,7.283771948845118e-6,3.2570494417913084e-7,-8.460274559815563e-7,1.2537046758870528e-6,2.495506730250158e-5,-1.5652283219770095e-6,-6.700613110402198e-8,4.6959288889675294e-7,1.4300227240466534e-6,3.673611595379883e-7,2.0566351658969616e-6,-4.749948639635501e-6,-1.4308972594886919e-6,-7.014086509721047e-6,3.787734884651355e-6,1.7831644896126322e-6,-6.076612067307085e-5,3.631075985085524e-6,-1.0397926245731086e-4,4.771319101521358e-5,2.535454286773997e-6,-6.500907041787226e-7,-2.7700927290121894e-7,6.953749344902568e-6,-1.5190938225198195e-6
1.2356164951346027e-4,-1.3031644319542106e-5,-7.675877572184252e-6,-4.3027073361553e-6,-1.3583496854897008e-6,-6.969394352727611e-7,1.0269867088609322e-5,-1.2629055455628563e-6,1.231750362045826e-5,8.949692218563147e-6,1.3521225543420745e-6,-6.201126357431015e-6,-1.224340919728547e-5,-1.4510709349336611e-6,4.361369464017947e-6,1.1186980916214672e-6,-1.0132208907744076e-8,-3.509822025142999e-6,-6.272560445807471e-6,-4.731156471311445e-6,-3.829229780313525e-6,-7.261974050577465e-7,-1.9912766026995644e-6,2.5265130079421155e-6,-2.1642350905351922e-6,2.2616598507919438e-6,-1.8590619569854243e-6,-3.8370593736731184e-6,-1.8187267515314924e-6,3.7909215698922787e-6,1.4425802885768365e-6,-2.1113717884352965e-6,-2.3599806489019994e-6,-1.3475724406020844e-6,-4.719039091520583e-6,1.2313230112396648e-7,-1.5437786581971243e-6,1.9958227617524887e-6,-1.5652283219770112e-6,7.398588595736447e-6,-4.224391974384737e-6,-1.82524185359608e-6,-1.1505768051356283e-7,-9.36665417807746e-7,-2.912811289031563e-7,-1.8562789167430133e-7,9.867663429157312e-8,-1.544909991637019e-6,-1.4070411441742957e-6,-6.273845926998466e-7,3.340715736503841e-5,4.95290756497641e-7,-1.8095272724101815e-4,-1.1103973314121525e-5,-1.1081281035404883e-6,-3.083954809664563e-6,4.089133666000349e-8,1.9696187750620734e-5,-1.70522663253343e-6
-3.3865952089808833e-4,1.3975599130901191e-5,2.453577424168869e-5,1.077556216337738e-5,1.0341204168818736e-5,2.0959663534869824e-5,1.008167018060582e-5,2.5509907996491755e-5,1.3064874552165825e-5,1.380060058391075e-5,2.4335597610480118e-5,1.445659809964235e-5,1.9613940047803742e-5,4.700077412009622e-6,-6.498822805786609e-6,-1.7825358012023257e-6,1.829790601070898e-8,9.180439751213246e-6,1.1814106773110131e-5,8.907454337892954e-6,3.7232755917268386e-6,-9.10621995024215e-7,4.645839114567978e-6,-5.366970163686664e-7,5.240988087878804e-6,2.4095044348229973e-6,1.7650355726802298e-6,3.329170761675392e-6,5.631683915459674e-6,-7.0765106634812004e-6,-7.727058464970235e-7,-5.67355658958595e-7,1.442475549194438e-6,2.604277149316921e-6,8.013387719229285e-7,-6.386584193761411e-8,2.220689190475746e-6,-2.3173875060019196e-6,-6.700613110403548e-8,-4.224391974384788e-6,7.614945202038245e-6,-4.676849112227304e-7,-8.920486639148351e-7,7.538405680603809e-7,1.3938447106323983e-6,5.644559376475501e-7,4.7082990212188953e-7,-4.948211221769885e-7,2.162999221270359e-6,-8.516186111113669e-7,-2.0755341895452064e-5,6.799971711820296e-7,3.259038556493625e-4,-9.7645822826813e-6,9.10504704624002e-7,1.1884629719974384e-6,-3.63238463136621e-8,-3.427939750684838e-5,3.344781124950128e-7
1.6726666669258496e-4,7.1827444756757726e-6,-2.991039815072724e-7,-1.9795872869654862e-7,1.3723153626910713e-5,8.505801692103583e-6,1.7530891990684894e-5,6.460505636224297e-6,-6.161779032789175e-7,2.432728155732528e-6,1.8913078625575924e-6,1.2623705387620203e-5,-1.0405624502156189e-7,8.51377514733998e-6,3.2373641992158e-6,-5.267719609586985e-7,5.362516514574239e-9,-7.282720978867164e-7,3.0787007693885255e-6,-2.140928489174298e-6,-1.1434482338523395e-6,2.6120795577018517e-6,3.5817430613965298e-6,-2.603400820383419e-6,9.35887106262851e-8,-2.4890742805925736e-6,-4.536040019658216e-6,-3.2707103068695117e-6,4.946763051373653e-6,-9.988641304050198e-7,-2.335369612210642e-6,-3.3977113911672945e-6,-1.8929564134262703e-6,1.035828317332693e-6,-1.1821960433276493e-6,-2.0104799462696616e-7,-9.96850243903262e-7,-4.451453595383359e-7,4.695928888967524e-7,-1.8252418535960914e-6,-4.6768491122272386e-7,5.2859419080988755e-6,-4.6010212670045906e-7,7.461465551213805e-8,-1.7770127977479606e-7,7.531489207286815e-7,-1.096153038320665e-6,-1.8683236272942817e-7,7.066880448968982e-7,-3.2565220948390926e-7,-2.400604868048965e-5,-1.1257243606088275e-8,-3.657015506880133e-5,8.707982591538352e-6,5.638971136106103e-7,5.03640292922427e-7,4.7847351344146907e-8,1.7736122308355221e-6,-1.0024600994993906e-6
3.2008712008609215e-4,-1.0431966383524882e-5,-3.5762391199186395e-5,-2.0207130361061177e-5,-1.6078632189950608e-5,-2.8272373784172474e-5,-3.966528580480445e-5,-3.693594851266086e-5,-3.662712515085115e-5,-3.604586987749632e-5,-4.1742805526668556e-5,-4.737300266353495e-5,-3.765374501468163e-5,-3.0325405929116474e-5,1.4397802597413442e-6,-3.0554784194658005e-7,9.698648050689259e-10,1.0264287460694778e-6,3.917436746851567e-6,1.6819796076791173e-6,3.870073260976609e-7,2.7538817898284773e-6,2.023939140788795e-6,-1.8730144871030744e-6,2.036775978916386e-6,-1.2476723969196797e-6,2.606208021381611e-6,2.288128002472697e-6,-3.433008355452009e-6,2.2425633801523843e-6,-1.7523460053481897e-6,2.7438890569953245e-6,5.783225442420338e-6,-1.6734183869473836e-6,2.4534652286579e-6,5.959665411875187e-9,-2.4055416305609474e-7,-5.814020158819869e-7,1.4300227240466212e-6,-1.1505768051356958e-7,-8.920486639148305e-7,-4.6010212670044064e-7,4.2633810058055946e-6,1.6396331824870692e-6,-6.739343089247077e-7,-1.9286602103390265e-7,2.1005244524855775e-6,-1.064599732006701e-6,-1.4168439606167121e-6,-8.990938745824783e-7,-3.778480532821012e-5,-7.989446443699614e-7,1.2761254314448952e-4,4.433135851295919e-5,-7.020333177238194e-7,-4.4417719514285385e-6,3.794653954045158e-8,-9.59790724311898e-6,7.398889860590227e-7
9.283200664172331e-5,6.887007603248131e-6,1.1706082791519384e-5,1.3647395473719538e-5,2.1448215651538163e-5,1.9217407779638983e-5,2.3677137708586945e-5,7.362128154635394e-6,7.3342111177642715e-6,4.273641487285568e-6,-4.094649083126119e-6,5.712448325299797e-6,8.29106836018488e-6,9.470990495539845e-6,1.1835940016455303e-6,-1.5601677587896874e-6,1.4337592203853298e-8,5.060540132900158e-6,8.092940287457969e-6,6.908022850832972e-6,9.095511601961144e-7,-8.588851646572232e-7,6.3598496185400765e-6,2.0017964548093223e-6,1.6428416469274753e-6,4.993325858480504e-7,1.3218673269149756e-6,2.188700470057118e-6,-4.870696496331266e-6,-8.341230471004886e-7,-8.52000956287465e-7,5.358741647154487e-6,3.537638905440966e-6,-1.3331381845897761e-6,2.1954468252202177e-6,-9.859777002210234e-8,-4.675362787692484e-8,-2.260396057482196e-6,3.6736115953799525e-7,-9.366654178077562e-7,7.538405680604261e-7,7.461465551213726e-8,1.6396331824870635e-6,6.645693687495541e-6,-5.503266184100286e-7,-5.634311919418459e-7,1.1691503946537256e-6,-8.930806884354821e-7,-9.147906280722115e-7,-1.1443611788760102e-6,-2.9229852432341488e-5,1.212729114610708e-6,1.6789787990975313e-4,1.3401967722020477e-5,-6.968974904377268e-7,-4.107373437739941e-6,6.181450495884139e-8,-1.1713220908317705e-5,-8.379528271791717e-7
-0.0016497182312830096,-4.52561916485684e-6,-3.2263434359102904e-5,-1.7447334585017845e-5,-7.1127358157919365e-6,3.109741308896173e-5,3.0449285581119827e-5,2.7837737854564477e-5,-2.7335447499939897e-5,-2.532360409148964e-5,-1.303890003453737e-5,-6.718696050983681e-6,-1.56885656528751e-5,-1.835960948172929e-5,-9.755320439230223e-6,4.362841386407095e-7,-7.965439255823587e-9,8.6307573868598405e-07,-2.4093600944867103e-6,1.7889795134433115e-6,1.2130849654208308e-6,7.669859308927765e-6,-1.970234577242579e-6,1.444265166162916e-6,-4.259689295553263e-6,5.3024966480438706e-6,7.304767448062469e-7,8.45542532435216e-6,2.4171418414097007e-6,-1.010894230923097e-5,-1.0748382905771156e-6,-1.016187383908546e-6,-7.166732191863358e-6,-5.520942373087348e-6,6.553782547627654e-6,-1.7392848050135207e-7,2.385878162324879e-6,-2.2414283369173156e-6,2.056635165896948e-6,-2.9128112890313545e-7,1.3938447106323525e-6,-1.7770127977480395e-7,-6.739343089247418e-7,-5.503266184100116e-7,2.123327186711528e-5,-1.8772483571164236e-6,-1.4808219897412596e-6,-3.104695858171073e-7,3.008510193987895e-6,-3.141726147487883e-6,-1.2676152417980134e-5,7.151601253155606e-7,-3.008805307841156e-4,-9.515525608416289e-6,-1.944601325993805e-6,-6.554375407717626e-7,3.620448139439963e-7,3.464777436572953e-5,-1.4780662589402139e-6
6.467591242862008e-4,-4.393564754720251e-6,1.7676821904273002e-5,3.617819112970426e-6,-1.1948857426028329e-6,-7.073375369400549e-7,5.588964420432385e-6,4.568016143827636e-6,3.5466327294412166e-6,1.1872981917544631e-5,-3.2445207552245243e-6,-1.0327553679583098e-5,-1.7827260689766707e-6,5.2133199242702e-7,3.234531459929476e-6,-1.2777663310702802e-6,1.1181084294920376e-8,7.861264890083983e-6,9.242595138954564e-6,6.402226872438266e-6,4.168999228943078e-6,3.7629488099089484e-6,1.073961585937861e-5,-2.4373234680271135e-6,5.307414708897352e-6,-6.587964245646447e-6,-6.530218068559731e-7,-8.387792684619983e-6,1.3272225351200444e-5,-5.5258515809638735e-6,8.127011530994528e-7,-1.8560720120624621e-6,3.2340539207742485e-6,4.412703765787136e-6,-4.200298624307769e-6,-2.2448332043034764e-7,-1.4212600379212146e-6,2.3213521080054852e-7,-4.749948639635525e-6,-1.856278916742869e-7,5.64455937647522e-7,7.531489207286732e-7,-1.9286602103390805e-7,-5.634311919418498e-7,-1.877248357116429e-6,4.7272485377528255e-6,-6.165009141337657e-7,1.6822894749644068e-6,-1.67390896268598e-7,3.4804532956579434e-7,-4.017502928070737e-5,-4.6082635925577145e-7,7.786039901669798e-5,-5.8331292690403606e-6,-6.425313100989402e-7,-6.739001994817447e-6,2.3270085290487898e-7,-3.672420239059072e-7,-1.1168841103620147e-6
3.197598604044471e-4,-2.0704989515683744e-5,-2.6775367197741354e-5,-2.078787280909698e-5,-2.7517968575159595e-5,-2.9943284328978833e-5,-4.1035670205547055e-5,-2.8637522687262528e-5,-2.00979476080294e-5,-1.842182128393841e-5,-2.8155999337149708e-5,-4.812098823993447e-5,-4.2371781746688506e-5,-3.4307104847879235e-5,-2.85498447404152e-6,-6.374171045262608e-7,4.700769578056447e-9,4.43057273997322e-6,2.8334380805660182e-6,4.213247635470715e-6,2.9112201524104976e-6,1.5627591006149515e-7,8.208705443430666e-7,-1.1960266800963336e-6,1.6742262410179306e-6,-8.492197138447506e-7,2.965546048139871e-6,3.0298285502393387e-6,-2.227037186159981e-6,9.488087384462581e-7,1.2446035468399874e-6,4.014160311312793e-6,3.2629753523452323e-6,5.179161608976371e-7,-8.555974198952431e-7,4.738788936060402e-8,1.0788419787468704e-6,-7.244323460952744e-7,-1.4308972594886786e-6,9.867663429158522e-8,4.708299021218916e-7,-1.0961530383206815e-6,2.1005244524855835e-6,1.1691503946537225e-6,-1.4808219897412295e-6,-6.165009141337736e-7,5.8173043408485486e-6,-9.622102370904198e-7,-2.702949309649337e-6,-9.124303896733652e-7,-1.314106234669259e-5,-4.0323378780059677e-7,2.276075921383147e-4,4.454431148194254e-6,1.5586566762442688e-7,-2.8880175498184563e-8,-6.010648638348923e-8,-2.3579898814305934e-5,-4.889158345212529e-7
-4.920861779514118e-6,-7.4563483731220135e-6,3.2352854928291516e-5,5.8745465648493345e-6,1.1754739522341604e-5,2.434910486730604e-5,1.9846871878895086e-5,3.311381280582131e-5,4.4627214678468644e-5,5.568799926241691e-5,3.4171302888710134e-5,1.466394179556721e-5,3.733788470132446e-5,1.276673131547222e-5,-4.250059959433659e-6,3.3291212732435027e-7,-2.742990153282628e-9,-8.622223226350398e-6,-4.721884421954557e-6,-4.03385347395142e-6,4.911692781124451e-6,7.115777471086237e-7,-1.040617779776578e-5,2.6855228683208666e-6,-3.5768152632221316e-6,-3.521886646043461e-6,1.0651183417507667e-6,-4.5546597773906515e-6,-7.025231569766479e-6,1.336795199068207e-6,-1.8346388680411378e-7,7.841248043187418e-6,-4.295583623751872e-7,-2.995729565372473e-6,-5.57870571477893e-6,1.553164900500225e-7,-1.2016933682328593e-6,7.636941177914329e-7,-7.014086509721058e-6,-1.5449099916370003e-6,-4.948211221769716e-7,-1.868323627294376e-7,-1.0645997320067096e-6,-8.930806884354721e-7,-3.1046958581712615e-7,1.6822894749644051e-6,-9.622102370904096e-7,1.0508000320817374e-5,-6.06515510421935e-7,-6.564187818565624e-8,1.9268417218037438e-5,-1.0750603596433602e-6,-6.6007806805925315e-6,-4.161445662119346e-5,-1.0032962346912954e-7,5.320037400284388e-6,4.6476137588588093e-8,2.535473377800235e-6,5.752809875680767e-7
