(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,religiousyes (formally),religiousyes (practising),altruistic_behaviour,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection,gendermale:personal_income,religiousyes (formally):personal_income,religiousyes (practising):personal_income,education1:personal_income,altruistic_behaviour:personal_income,gendermale:relative_income,religiousyes (formally):relative_income,religiousyes (practising):relative_income,education1:relative_income,altruistic_behaviour:relative_income,gendermale:gdp,religiousyes (formally):gdp,religiousyes (practising):gdp,education1:gdp,altruistic_behaviour:gdp,gendermale:growth,religiousyes (formally):growth,religiousyes (practising):growth,education1:growth,altruistic_behaviour:growth
-0.0016209777046828585,-2.7040324885523884e-5,4.0105456893258846e-5,7.42597751042449e-5,1.1987875873295034e-4,4.190482849641101e-5,7.403728130793987e-5,9.313787429726524e-5,1.1645610472276193e-5,7.747702406229365e-5,3.626284593657145e-5,-4.063480804584125e-5,2.8983874467957956e-5,6.825469914827989e-6,-1.7446615968371072e-4,-2.7559791234293705e-6,1.083984250805844e-8,5.4702424452423755e-5,2.8834233910269526e-5,1.1180847734936687e-5,-3.2866977614977154e-4,8.904015013484157e-5,-7.55190519925653e-4,1.1025496947776414e-5,2.1672021299673524e-4,7.041574007681431e-5,-2.6351926049112934e-5,4.2732265901659615e-5,-4.191759554414455e-5,2.677733441519437e-5,-8.728968197020597e-6,7.222251644677281e-5,-4.325748239342674e-4,-2.7842084899174546e-6,6.672113670853597e-6,4.550930124365289e-5,2.8224018241678814e-5,7.881013807266051e-5,-2.9580317665587573e-6,-7.418009816742433e-6,8.08666891288263e-6,-5.105347709869787e-6,1.0016742402518953e-6,-1.1715671869079023e-6,2.5660546078793808e-6,2.7140599763701878e-6,-8.284587042545151e-7,9.4528436698813965e-06,2.4628987149537747e-6,-4.933742002612162e-8,3.160584174321662e-7,4.270254595086286e-6,-6.2711740040288715e-6,2.1693336902526344e-5,-1.4778779019797734e-5,-2.3293489572019398e-5,1.5029442565947014e-5,-6.121820285788332e-6,-1.764235591686811e-5,-2.6520844617324065e-5,-1.2781042100197137e-5,-3.69534657196629e-5,-5.162145680152171e-5,4.246555692728959e-7,-6.4371991080545e-7,-5.63082847322319e-7,1.917216199726367e-6,2.5768424299481485e-6,2.9088548079336713e-5,6.0454067110778876e-5,8.042047099685705e-6,6.281603776714739e-5,1.0943118635432779e-4,-2.3429640435549513e-7,1.6126266631573909e-6,1.0619441754461214e-5,-7.89312549109341e-6,-1.2724843464443223e-5
-1.1023378504396625e-4,-9.637816740752327e-5,-1.2148769362046377e-4,-1.8784823471380655e-5,9.274289346472976e-5,-1.4412211012768728e-5,-9.479542708566152e-5,-7.189079010585942e-5,-1.6204879761852456e-4,-1.0159997537000169e-4,-2.560652507251641e-4,-3.0468432623443226e-4,-2.7350129212096397e-4,-1.5559029453719505e-4,-4.489686132279199e-4,-3.182360012634164e-5,2.6199170380803917e-7,2.1956244701812398e-4,2.4249971405448744e-4,1.1596867220785574e-4,-0.0016439002998730043,-8.349331357912388e-4,-0.00037623154236341713,1.3117964091605182e-4,7.041574007681423e-5,4.29052601527216e-4,-5.778567983720428e-5,5.473654880697718e-5,-4.7478215677165135e-5,4.2178778743575947e-5,5.606852868281601e-5,1.8087588304368317e-4,-2.0669395008952082e-4,4.447491294337596e-5,5.397194907966391e-5,1.5533733888779453e-4,1.5712712374543823e-4,1.686399594891939e-5,-2.512234191171628e-6,-6.527874099812651e-6,-1.5130977655822551e-6,5.889590833996066e-6,-2.410400678283946e-6,5.761002563820834e-6,4.955294502761895e-6,2.5895646692915316e-6,7.206576651054894e-6,-2.2962733583127306e-6,1.2847202211528737e-5,-3.188015202931785e-7,-9.31102533412506e-6,-5.388533773324773e-6,8.403718880420123e-6,-4.138727064587693e-5,-4.402697195760633e-6,2.2634537819854494e-4,-1.069690748651585e-4,-1.3221929496601723e-5,-4.42430488814065e-6,5.728953161959988e-5,-1.700018690581031e-6,-1.6205548497719193e-5,-1.9674545556073104e-5,3.531196722656922e-7,-3.109831396109043e-6,-1.8717443104458549e-6,1.6882475620519862e-6,7.26153480996873e-7,4.921362340556373e-5,1.2375560960366886e-4,9.26865950072571e-5,1.3888283687221126e-5,5.0843123636352784e-5,2.1529448441586334e-6,-1.007161541061894e-5,5.4077127682302046e-6,-1.0030755829724846e-5,-8.775429068099369e-6
-8.202861391684944e-4,4.55932596189817e-5,8.236188357062417e-5,2.901873022704205e-5,-1.940237609522019e-5,8.511543394568741e-5,5.765995524994088e-5,3.280574441718197e-5,4.1314650669246724e-5,3.0895701325177343e-5,6.822504974900843e-5,5.2138765652272636e-5,5.13733749805182e-5,3.8060956954195585e-5,3.233195668409585e-5,7.375223594703494e-7,1.015306201837676e-8,-4.1010654507778076e-5,-3.2963193228569216e-5,-2.537164546038523e-5,2.956912478537446e-4,-5.151208208786766e-5,-5.602012716928234e-5,-6.41470557072645e-6,-2.6351926049112927e-5,-5.7785679837204255e-5,8.624385744369608e-5,-2.5495500563398283e-5,2.5227939029198746e-5,-1.0925046509593075e-5,9.846929431946384e-6,-5.1325594836436286e-5,2.1285472270212322e-4,-5.402424853941607e-6,1.070799574280374e-5,-1.1195156892605072e-5,-3.847545236096788e-5,-3.1836139384360524e-5,1.3226429392109998e-6,-1.04972878051812e-6,2.4476428653899223e-6,4.155468641977012e-6,2.6485255896174947e-6,-1.2983896171084959e-6,-2.598442753515477e-6,-2.5733311509136963e-6,2.3192965406253743e-6,1.8250228779587028e-6,-2.668812457881628e-6,-9.347366554366939e-7,3.481594669047522e-6,2.3892365842646466e-6,-1.7899775978463523e-6,2.638022537707956e-5,5.686182435589858e-6,-6.992646983184938e-5,-4.829943529998565e-6,2.3839024372531985e-6,2.2933536749137584e-5,1.2625725477383676e-5,7.888935602139894e-6,1.869743074968491e-5,-1.0795945540007102e-6,-5.758148120447088e-7,-5.264995188802284e-7,1.8611970211018353e-7,-1.0139410263206125e-6,5.624165422955681e-7,-2.392694219435369e-5,-3.7624330938028796e-5,-3.519639467217797e-6,-2.9761085193306567e-5,3.6208027549224563e-6,4.420672743854943e-6,-4.893104909095085e-7,-1.8956572062575492e-6,2.0795950088086434e-6,3.3092737419098825e-6
2.6717148598716346e-4,2.5532542687273407e-6,1.8979276124561603e-5,3.276619429629404e-5,9.377354264548144e-5,2.530505378656634e-5,4.966224609091879e-5,4.5385122683658385e-5,2.9061447573861123e-5,5.993692969919968e-5,5.297124110486423e-5,4.577045974953436e-5,4.840012533640051e-5,5.299552387268514e-5,-1.3637391565601205e-4,-9.074455644781842e-6,8.058180728351494e-8,5.4104647006493936e-5,4.1801229433993656e-5,3.23877660510514e-5,7.700932212412211e-6,3.662631643876517e-4,-1.773953243465165e-4,1.3349363412712833e-5,4.27322659016596e-5,5.4736548806977116e-5,-2.5495500563398266e-5,1.0268647722933396e-4,-2.2211181211385752e-5,4.4283741716723445e-6,8.229506086050414e-6,5.068422552066324e-5,-1.759687134290547e-4,-2.542579640854422e-6,-5.604546239839766e-7,3.2553800045288554e-5,2.4013810642803967e-5,1.626390718264246e-5,-9.854919924642802e-7,-1.879560216624635e-6,-6.470273934567226e-7,2.31288532866347e-6,-2.063165298351679e-6,5.102671371825656e-6,-5.126929835402384e-7,1.820673994632478e-6,1.4721407201112696e-6,-3.4129471413462817e-6,4.1602686090681e-6,1.0560118644983425e-6,-3.5653104965247487e-6,-2.477652345623848e-6,-1.4909211857378925e-7,-6.344500247492811e-5,1.167500678120385e-5,-4.262888348501592e-6,-5.053317324447981e-5,3.300963841189259e-6,-1.0067099054264759e-6,1.4844654235662326e-5,8.819671645979008e-6,-8.97248119406305e-7,-3.984776494134306e-5,2.0110514068389653e-8,-1.5797268889969675e-6,-1.41157138799335e-6,7.804254584799136e-7,1.3411544688953883e-6,1.4684200801363478e-5,-7.523065402493858e-6,-3.751465122499506e-5,1.2038321079569205e-5,4.8521215176381154e-5,-2.4271899342966194e-6,-1.3188731207861536e-6,4.566931372457814e-6,-5.419062749624861e-6,-1.1405041099381062e-5
-0.0016617254080610354,2.867269586029393e-5,-4.72725542591096e-5,-3.853442361087342e-5,2.005359782842419e-6,3.1867899771768125e-5,-2.9324583985520256e-5,-2.5509621660718233e-5,-2.4028206914025035e-5,-5.394913095503242e-5,9.492300392569099e-6,-1.2433123741907579e-5,-2.8990737263519104e-5,-1.3421019268958695e-5,1.8184533912785365e-6,2.470021778667642e-6,-6.7262943278680305e-9,-1.8035475591668806e-5,-8.23288177335533e-6,-1.075213464135499e-5,3.895613373925347e-4,-2.814828272159112e-5,3.707888873498845e-4,-1.5265229455502728e-5,-4.191759554414454e-5,-4.747821567716513e-5,2.5227939029198733e-5,-2.221118121138575e-5,9.347782285326159e-5,-1.478238411800872e-6,8.025872764106054e-6,-3.578069187605998e-5,3.501982878150825e-4,2.8718997216750663e-6,1.2944226120122828e-5,-2.6934746626168978e-5,-1.2190345903907122e-5,-1.1435975757344466e-5,1.6317152031982986e-6,4.842652129903346e-6,-2.111968536175e-6,9.383240506747848e-6,3.5266771032762633e-6,1.658145901540668e-6,-3.468869746397795e-6,-1.6577037369515098e-6,2.613317750000661e-7,6.142464868540776e-6,-7.261009332209221e-6,-6.407273069640518e-7,-4.36815902758398e-6,8.370299554729317e-6,-5.922693176105282e-7,3.455928072455456e-5,-6.391081455840469e-6,-1.469223989045726e-4,1.1853909349774421e-4,-1.560877609284222e-7,1.1150152157014436e-5,-9.94781030235354e-6,-8.921171038601102e-6,-3.3740847775980516e-7,3.4876550400892665e-5,-2.135348950661673e-7,4.925559697984593e-7,1.314853221713295e-6,-1.333306514444647e-6,-1.4208121275370376e-6,-1.2629620309587664e-5,-3.0424883795521476e-5,4.869741234276524e-6,-2.7707725458472935e-5,-6.267614780817752e-5,4.6101174197699046e-6,7.385125822106408e-6,-3.911998076191902e-6,3.624571218295612e-6,6.057549753558243e-6
-3.6553507866011006e-4,-2.349192268080807e-5,-2.219335527081201e-5,1.2159286519498678e-5,2.2760240219897948e-5,-2.281208723960788e-5,-9.045290911406912e-5,-4.0779986991639775e-5,-4.257427016698392e-5,-4.404620540890368e-5,-3.966131427891959e-5,-1.2782798024964974e-4,-4.615803381751565e-5,-6.449575405852418e-5,-2.3524712932813854e-4,-4.912383897990772e-7,4.542443048115585e-10,3.943265462701827e-5,2.593306914960312e-5,6.572442336869967e-6,-3.693791024840915e-5,-3.7141103555838006e-4,-4.905984566087438e-7,2.5019456599856688e-5,2.6777334415194373e-5,4.2178778743575926e-5,-1.0925046509593063e-5,4.428374171672335e-6,-1.47823841180088e-6,7.483313508313402e-5,3.0020835155598565e-5,1.697306972049731e-5,2.211481091692505e-4,2.4122761399846486e-5,1.812945827468047e-5,5.7673730129400944e-5,2.5925800338113836e-5,-1.17898145708828e-5,1.0042398988275617e-6,2.413031334033123e-6,-1.6291997340572826e-6,-1.2352962898578274e-6,-1.8418536802717038e-6,1.1450527407093485e-6,-5.164990727807166e-6,2.68472493643194e-6,1.213054851830936e-6,7.158409071400416e-7,-1.5401223836331195e-6,3.4737021077382574e-6,1.9224277095393487e-6,5.922002144733428e-6,-7.149135024277676e-7,-2.4732504794004214e-5,-9.119248069264326e-6,2.9860698873859316e-5,5.6843587910228215e-05,-2.254370151348361e-6,7.524741368724532e-6,8.323665209283823e-8,1.5186196082224339e-5,-7.157410999003624e-6,9.556394551750498e-6,5.224341626313835e-7,2.689590798245994e-7,6.362970472351148e-7,-1.149335023799499e-6,-7.963012964714074e-7,1.302146153282522e-5,3.0262254885007117e-6,2.0702138061405295e-5,-9.66790083335261e-6,-6.033807462159494e-6,1.0331505947150176e-5,2.184143678720904e-6,-4.5821522084551525e-6,-3.3130498271426e-6,7.1054792288883085e-6
-0.001738611579868283,-6.327504836049668e-5,-1.4871764516344204e-4,-9.53151617633959e-6,-7.681934014136466e-6,-1.9586202196008318e-5,-1.5419420746266371e-4,-1.6032799531453995e-4,-1.4955055626245873e-4,-1.3283653790656432e-4,-3.889540745588541e-5,-1.0346707745618474e-4,-7.396922174926146e-5,-1.1378495374824719e-4,3.906577369814663e-5,-1.3589868464962713e-5,1.2340474425999606e-7,8.792642493945079e-6,1.6300035657485523e-5,-3.33357977060544e-5,-5.410684314963172e-4,-5.492936874839772e-4,-1.7013678544465646e-4,8.284890720549695e-5,-8.728968197020505e-6,5.606852868281601e-5,9.846929431946359e-6,8.229506086050378e-6,8.025872764106117e-6,3.0020835155598632e-5,2.689236210224214e-4,-7.362109499644675e-6,4.2153453103669513e-4,1.6464145041423747e-5,3.5765200533041955e-5,9.031963195872411e-5,4.48096755492383e-5,-5.682646627258613e-5,3.3152927595555413e-6,4.718863930074843e-6,1.1170343777923791e-6,2.5113783646299946e-5,-5.402378993530378e-6,2.0163338587394715e-6,-2.4880247781827317e-6,5.121279319822816e-6,1.329158475258637e-6,7.2907179621265536e-6,-7.464272886196522e-6,4.775619712926399e-6,-4.9923330550740576e-6,1.6130958736637846e-5,7.556699156956979e-7,-2.1879618359071001e-4,-1.5918815610694612e-5,-2.6370006241840726e-6,4.1041962232345515e-5,4.101150379454384e-6,3.542281033308464e-5,-1.3379215133468906e-5,2.9730489051393676e-5,3.6396320651861144e-5,1.870981516483705e-5,-9.670750740875716e-8,1.7138549008514622e-6,9.10118217729093e-7,-2.588209276371504e-6,-1.4912067162206936e-6,-4.069206971212841e-5,5.507098481570036e-5,2.3191655842323055e-5,-6.10541752341687e-5,6.968481954182913e-6,2.7290458824464828e-6,1.6150575665776687e-6,-2.020072125984049e-6,-5.267557325932968e-6,1.5317084285083733e-5
7.740578333867072e-4,-1.4880815510309095e-5,6.201426486640834e-5,1.0230740240794186e-4,1.1385840488809662e-4,3.327049588482898e-5,5.183505448102379e-5,7.420856510142337e-5,3.753985909312211e-5,1.1081623239445546e-4,8.220107745573246e-6,3.7497674464958856e-5,6.101568443759797e-5,6.055383189070705e-5,-1.9649562967856987e-4,-1.3349129927661763e-5,1.1205932759464474e-7,1.4408011268659342e-4,1.0772269897780667e-4,8.688014670479874e-5,-6.129852119619142e-4,1.6239001159716486e-5,-3.7053252192651733e-4,4.4223756695105263e-5,7.222251644677288e-5,1.808758830436831e-4,-5.132559483643631e-5,5.0684225520663184e-5,-3.578069187605997e-5,1.69730697204973e-5,-7.362109499644647e-6,2.8822953065063946e-4,-3.680791777126224e-4,2.5031623054092736e-5,-1.4059238652417293e-5,5.214184428867411e-5,1.0361258160150869e-4,-2.222761291625273e-5,-1.0877582641354467e-6,-5.3104351269407e-6,7.107850813573495e-6,-1.0353785965685017e-5,-1.5824891612293196e-6,5.092530599068471e-6,3.5140953132466448e-6,-3.586826763772746e-6,-5.424173656748067e-6,1.5191725090253163e-7,1.2758998361652845e-5,-3.345916389029229e-6,-5.742653952088852e-6,-5.8499654377711276e-6,6.5567443903362735e-6,1.212768788282508e-7,-1.3694722730350884e-5,8.22729080740695e-5,-8.746677585408378e-5,-6.6418026020518405e-6,-3.8971905089238e-5,3.538022531178806e-5,2.0916090288700142e-5,6.772439622940678e-6,-3.7278441092291317e-6,1.247095859556452e-6,-2.1502196551190014e-6,-2.425919420674063e-6,9.781190498249698e-7,1.0742644452743429e-6,4.5775359729695665e-5,4.0236101176298844e-5,-5.227294686316004e-6,2.0680964961086366e-5,3.849939021343647e-5,8.665452125588472e-7,2.8548680901490314e-7,1.3068375209504472e-5,-1.3609140338462964e-5,-1.3423661142701577e-5
-0.019494343335650678,4.745638285210219e-4,0.0012549818847133758,0.0011296978496392336,5.621739093804048e-4,2.7820894644956163e-4,-6.705656125864139e-4,-3.729611064086772e-4,7.877309636674246e-4,9.350276012331513e-4,8.079359408762435e-4,3.561920195301102e-4,8.770353523959163e-4,5.279704370801372e-4,-4.012587918356643e-4,9.137513594145256e-5,-7.556075967654208e-7,2.832790646922105e-4,-4.669192476033165e-5,-1.9801569585823855e-4,0.0035279667689351066,-0.006648674883285703,0.007269690708314514,-1.9720324066620124e-5,-4.3257482393426773e-4,-2.0669395008952177e-4,2.1285472270211758e-4,-1.7596871342904228e-4,3.501982878150774e-4,2.2114810916924786e-4,4.2153453103670245e-4,-3.6807917771261426e-4,0.03003132594789716,1.1032291337492718e-4,5.033061272969707e-5,-3.8307153030846856e-5,-4.822767056871749e-5,-0.0018394950665904576,7.344628404765599e-5,7.426927894775143e-5,6.285031101103467e-5,1.5181851017215524e-4,6.54518173770018e-5,-4.086432244824904e-6,-1.0017938546190105e-4,-6.968252946165114e-6,3.110827581396567e-5,-2.3051832343079368e-4,-1.252918190796559e-4,3.465648437805829e-5,-9.469608940002116e-5,4.977163728124947e-5,-2.0014257219153365e-6,0.003481114137940127,-2.2382324784027202e-4,-0.003988740379153257,0.0023537197991799256,5.281026946219125e-5,4.842859852387813e-4,3.599431715583314e-5,8.981040664112925e-5,0.0015267220446399943,2.66125381316285e-4,-3.875918161747671e-6,-4.638288541771919e-7,2.029577426605163e-5,-7.437002625709038e-5,-1.8009388145638755e-5,-3.611228776597087e-4,-3.7736012942726744e-4,4.834138744835488e-4,-0.004093424331232169,-8.990528774201011e-4,1.4450107584210032e-4,8.843054413356413e-5,-6.816989027806278e-5,5.479185876047074e-6,1.1149401514123625e-4
7.475730976726039e-4,-3.726816157916198e-6,6.916133810672889e-5,6.893767406823991e-5,7.863172565761958e-5,5.6437400307904746e-5,3.1468806147313994e-5,2.5976319014780335e-5,4.7267415094076455e-5,2.5552769250197147e-05,2.6433289546476087e-6,2.318872593075764e-5,1.0740905007921758e-5,5.8367384053674434e-5,-2.0466983430239936e-5,-3.9513401647818e-6,2.0356729795109687e-8,3.635479001570366e-5,1.7832495958350416e-5,1.5845373806406789e-6,-3.8555202290024214e-4,-5.294619816525088e-4,1.5020015428363358e-4,5.031382891803354e-5,-2.7842084899174495e-6,4.447491294337586e-5,-5.402424853941615e-6,-2.5425796408544274e-6,2.871899721675057e-6,2.4122761399846492e-5,1.6464145041423784e-5,2.5031623054092726e-5,1.1032291337493457e-4,7.131625053941875e-5,1.6801290817981473e-5,3.5315550616522886e-5,3.971012978789702e-5,-3.968114318913635e-5,1.6100675327091762e-6,2.242233350460736e-6,-9.574925012925097e-8,-1.2461385775881656e-6,1.0610652385677886e-6,-9.477977057439779e-7,-2.5930967982987394e-6,-5.5653240065712544e-8,-8.290887696214889e-7,-1.5689193307037238e-6,2.9754242248260856e-7,1.7563211651595605e-6,-2.8323742715482764e-7,1.052599664162516e-6,1.5822970947196133e-6,-6.032548287196131e-5,1.0684198240287802e-5,9.36542450047424e-5,-3.73269337307509e-5,-1.3942846411962455e-6,2.0873651719777218e-6,1.4419092055218082e-6,-6.513902954145816e-6,2.076882054777546e-5,3.0493552455328864e-5,3.5695341860216593e-7,2.5435084918933257e-7,3.262244901954072e-7,-9.563377311449498e-7,-1.174852270339023e-6,-2.8681518125090994e-6,3.535979775556055e-5,5.675904554334912e-5,-2.3199433090633983e-5,-3.46583440085424e-5,-1.6526076823920403e-7,-6.614405769939947e-6,-1.3004969737826641e-5,-1.7690420376070347e-6,3.7402548361130375e-6
-9.297026521307596e-4,2.2706781428805184e-5,2.6259346925590862e-5,4.169929591292803e-5,7.76163561663279e-5,1.0529736950565141e-4,3.346099856263359e-5,4.9613498925012294e-5,1.7488762019400887e-5,2.281968644288209e-5,3.5502375595699704e-5,-6.259190377241888e-5,-1.1547709735118191e-5,1.3338432836497375e-5,-1.3137486088918423e-4,-9.162676308459928e-6,8.15062821583745e-8,2.717858740821181e-5,3.7302966844499884e-5,2.23874516706312e-6,-3.9121581696556805e-4,-4.000158539119507e-4,6.561304191101216e-5,4.2175167078588454e-5,6.672113670853584e-6,5.397194907966387e-5,1.070799574280375e-5,-5.604546239839721e-7,1.2944226120122836e-5,1.812945827468045e-5,3.576520053304189e-5,-1.4059238652417278e-5,5.033061272969599e-5,1.6801290817981493e-5,1.035762699338839e-4,4.8436307273101815e-5,3.9028271656575706e-5,-1.7843817385535655e-5,2.635493220837186e-7,1.2703564911177613e-6,-2.123551275165966e-6,8.282469600821869e-7,-6.42331548824964e-7,-8.199918935539425e-7,-4.074356005709376e-6,2.235954415013052e-6,5.083234162765317e-6,3.795414674570196e-7,-2.488032230039445e-6,3.4800357600986567e-6,7.30980808848716e-6,7.80315238280981e-6,-1.1701282649298055e-6,-3.7277728280964138e-6,-1.2921769471921077e-5,9.398451740359595e-5,5.613811504745339e-5,-3.7016057782395437e-6,2.2916619077518137e-5,6.520157518759399e-6,1.07050049110427e-5,-5.273801211330469e-6,6.913613039055121e-6,-2.930029866092639e-8,2.1915673390209408e-7,8.166826074107173e-7,-5.397108532349519e-7,-4.1771455329605416e-7,-1.1924332073553828e-5,3.192451610264207e-5,2.6773459237963117e-5,-3.3003747770137186e-6,-1.1318798599398188e-5,2.1923537598963443e-6,6.187843284135799e-7,4.587188568621771e-6,5.476979180311504e-6,1.2876010682524294e-6
0.001513519909745742,-4.433601231950155e-5,-8.731139681646314e-5,8.134147993189495e-5,8.782961281778856e-5,7.816686678852528e-5,-4.5811281420360816e-5,-5.4062900021922324e-5,-3.0657642726951395e-5,-1.8930009270119526e-5,-5.573903156878549e-5,-1.3230178590210298e-4,-3.828871439644177e-5,-2.943715826750648e-5,-3.6856828742667415e-4,-1.63636851960904e-5,1.2390712928100576e-7,9.683793040613776e-5,1.2007404212651952e-4,4.0706207065969175e-5,-6.852002929701417e-4,-4.684583724414066e-4,-3.443398623084795e-4,1.098421429615025e-4,4.550930124365288e-5,1.5533733888779464e-4,-1.119515689260509e-5,3.255380004528852e-5,-2.693474662616898e-5,5.7673730129400944e-5,9.031963195872397e-5,5.214184428867412e-5,-3.83071530308351e-5,3.531555061652282e-5,4.8436307273101794e-5,2.2010332928404903e-4,8.160695462698765e-5,-6.099707269105297e-6,6.255369345548952e-7,3.5802932568039786e-6,-2.0644188320333513e-6,-7.617675946440751e-8,-1.9158783647416477e-6,1.8173296370064067e-6,-2.0696411827502803e-6,6.731646905474487e-6,4.457759174715907e-6,-8.420570224125509e-6,4.5047808525496906e-06,2.9029453746245714e-6,5.886995760911726e-7,8.458761762345229e-6,5.73111661378848e-6,-3.659683786823626e-4,-1.7163555317731897e-5,1.133127589401664e-4,-5.9516828796839566e-5,1.8266517589692515e-6,1.9144012368077738e-5,-1.2975823094223743e-5,-8.400184541108715e-6,3.314628631591815e-5,-1.0506984578802952e-5,3.2106850168559187e-7,4.775979513486819e-7,6.271383279559613e-7,-1.8486389041320531e-6,3.5319785990235916e-7,1.7316718521043314e-5,7.339068186136083e-5,4.548494537530069e-5,-1.5906812286703625e-5,4.1933431355198454e-5,2.1354368906127975e-6,1.9179632954920974e-6,9.226005446957509e-6,-7.845536537411515e-6,-1.8166626064804555e-6
1.9621806361768378e-4,-4.903044515384433e-5,-4.301646293636988e-5,-1.790999692984283e-6,7.46851208523147e-6,1.1111828158647246e-5,-1.22124942933424e-5,7.899372440599073e-6,-4.392036539085515e-5,2.1002482143338143e-5,-3.076828755133195e-5,-4.736381462961083e-5,9.714711094207242e-6,2.471015062573974e-5,-2.2075785310544143e-4,-1.4572492103102102e-5,1.0540383363435049e-7,1.1832140082887865e-4,8.975334985659208e-5,2.964025860907183e-5,-5.491298025933566e-4,-2.7198441482208544e-4,-1.2708602782203775e-4,1.0383296118255571e-4,2.8224018241678766e-5,1.5712712374543828e-4,-3.84754523609679e-5,2.4013810642803974e-5,-1.2190345903907126e-5,2.5925800338113874e-5,4.48096755492382e-5,1.036125816015087e-4,-4.8227670568721865e-5,3.971012978789702e-5,3.902827165657571e-5,8.160695462698761e-5,1.8671484013981155e-4,-6.449843897199389e-5,1.8547547421350306e-6,1.742213237966241e-6,-5.07289524840663e-6,1.6538839689793431e-6,-1.0699549151112029e-6,3.739297510617435e-6,4.3324498075028097e-7,-1.5546286493167727e-6,-9.416684512167183e-7,-5.638967409208078e-6,5.0330617700896374e-6,-1.4552791222893593e-6,-4.007092647828604e-6,6.08506223195701e-6,5.904961715184798e-6,-2.0718392159501494e-5,5.659365832626685e-6,-1.1527501464719195e-6,3.678781393926236e-5,-3.936027855299797e-6,-1.8353305162144915e-5,4.812740335339833e-5,5.2449310679728e-6,3.4046559965859033e-5,-1.195747787251109e-5,9.314227829468795e-7,-8.135197860463593e-7,-7.076674506114948e-7,-8.026065810797021e-7,-3.3165723998739434e-7,3.0344455724970008e-5,1.5603630904082147e-5,2.5530710731230055e-5,-2.617001576691006e-5,2.9118572281790243e-5,1.229289805461286e-6,-7.799208626550495e-6,-2.2312819469167375e-6,-9.371693130840091e-6,-5.064516547428271e-6
0.0038008180794765404,-8.188327747811523e-5,-2.4500899677395375e-4,-1.6065401727745625e-4,-5.9258184670181525e-5,-1.2170418450613876e-4,-9.000538686132973e-5,-2.2412529762559825e-4,-3.1859127070954355e-4,-3.72667104024941e-4,-3.9301514277532106e-4,-2.2222667896678564e-4,-2.9037178249915547e-4,-1.1592698366990368e-4,-5.408307109867464e-4,4.6123174976192405e-6,-4.85371523725487e-8,-2.13145492385151e-5,5.9386863589047045e-5,-3.532078280713327e-6,-0.002147454176040721,-0.001441451111126927,-0.001232250722515465,-4.703753491468357e-5,7.881013807266021e-5,1.6863995948919108e-5,-3.183613938436153e-5,1.6263907182641463e-5,-1.1435975757344496e-5,-1.1789814570881424e-5,-5.682646627258632e-5,-2.2227612916250924e-5,-0.0018394950665917857,-3.9681143189138194e-5,-1.7843817385533507e-5,-6.099707269108468e-6,-6.44984389719911e-5,0.0010489463322485646,-3.231365161722644e-5,-6.325446432558453e-7,-1.2244583414487382e-5,8.684063649847405e-6,-1.764484213473326e-5,1.2772073655789291e-5,1.3148783129669067e-5,4.737586317293295e-6,5.674811040097552e-7,6.659013253374883e-6,4.358421084712718e-6,8.502016074594888e-7,-6.585794588337252e-6,-1.9226147852383455e-6,5.726910581894276e-6,-0.0013204008349561105,5.168974388141978e-5,-1.1444437069646712e-4,-5.4960951120941245e-5,1.4077478476573415e-5,-1.8143418167372504e-4,-4.477033731472732e-4,-4.596586289582792e-4,-3.8350275695681643e-4,-1.4551060827595294e-4,4.185163900487698e-6,1.0636276374577308e-5,1.1856885637544725e-5,1.3470181908094865e-5,5.162017809045714e-6,1.9116794671197602e-4,5.52200490261656e-4,4.892786769473309e-4,4.464484112683873e-4,2.254134576819164e-4,-4.085727931487969e-6,-4.290027808981993e-6,-6.3948462173768335e-6,-2.1911797766609125e-5,-1.0916671970780079e-5
