(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,gdp,growth
-1.371545108901575e-4,-8.764737702148414e-6,-5.02640818488564e-5,-1.6807626255437787e-5,5.443007044134136e-6,-2.6684905389656294e-5,-7.29684825504195e-5,-5.2436219748405566e-5,-5.542616919391708e-5,-5.760864925941058e-5,-5.949076162375716e-5,-1.2829125949985454e-4,-4.49699228236828e-5,-6.661462296800135e-5,-6.372609293474656e-6,-2.2785572849778366e-6,1.4680019487855049e-8,3.910509921124847e-5,3.368712190502701e-5,1.0624619797313296e-5,2.2833163620025243e-5,2.802975039687537e-5,4.9431124854008556e-5,-7.720870098077905e-6,3.76739425478901e-6,-4.28275286913652e-6,6.76496897285834e-5,2.8362936554621884e-5,1.6649513435345498e-5,1.8537263590400587e-5,2.0190903989533195e-5,1.646997456827749e-5,5.617435251104718e-5,2.1412777629905463e-5,1.2810307434067478e-5,-2.442188306554366e-9,-8.72485083290172e-6,-5.766034057819833e-6
3.5443787328844105e-4,-6.064355344207988e-5,-1.0716581940325825e-4,-1.9251472488970674e-5,-1.7957087134954923e-5,-5.247344557504604e-5,-1.4133896218305222e-4,-2.0101346574588372e-4,-2.192615521647135e-4,-1.8304399908856468e-4,-1.500809483214429e-4,-2.0888485750556425e-4,-1.4779475829069911e-4,-2.249619045851387e-4,-7.183301283400427e-5,-1.327287998711407e-5,1.205812765875123e-7,5.910075709958041e-6,1.0106808883895657e-5,-3.7725266001184555e-5,8.381955331366945e-5,-3.952249704817932e-6,5.162144137878041e-5,1.5166471350873016e-5,7.428768976738068e-6,3.074901634501561e-6,2.8362936554621857e-5,2.686968022817106e-4,-1.293768945072965e-5,1.4383551794874949e-5,1.9361874215253902e-5,3.237201733425632e-5,8.851237207505311e-5,3.910458898397567e-5,2.1523050399583304e-5,1.218001326388797e-6,-6.25278556106957e-5,-9.687467255260063e-6
-9.320280928991984e-4,2.9516287156552785e-5,1.5329338198798138e-4,1.2106861803928769e-4,1.6179834561977995e-4,1.221986369633813e-4,1.4322662374610496e-4,1.5511002691340743e-4,1.868179883236696e-4,2.2492083749462889e-4,1.5895683083562822e-4,2.548549950321844e-4,2.5352667425078385e-4,2.130281331725213e-4,-3.428552545279317e-5,-1.3233120597028058e-5,1.0626713764586702e-7,1.4560470972115698e-4,1.0866911009407737e-4,8.934224415913974e-5,3.972893125113055e-5,8.100044085280115e-5,1.827622768429129e-4,-5.304449254176532e-5,6.265039021070978e-5,-4.231417810989167e-5,1.6649513435345495e-5,-1.2937689450729679e-5,2.969228088097114e-4,-9.314106674473426e-5,3.169721737915372e-5,-2.1394922658808034e-5,5.240480052093592e-5,1.0260128051507557e-4,-3.563896698663835e-5,-1.1806175637190554e-6,9.673065079511988e-5,-2.5086894635262478e-5
0.0012452962188975727,-3.8449204126353215e-5,-3.627334795061848e-5,-4.49821469268958e-5,-1.2917740612376205e-4,-2.125882363823289e-4,-1.7652828150111394e-4,-1.384971296034902e-4,-6.86511332642837e-5,-1.0308978838664048e-4,-6.835382418156173e-5,-2.62229274403081e-4,-1.691737197913513e-4,-1.7119331565129353e-4,2.578397737344497e-5,9.424247501796591e-6,-6.269704705608955e-8,-4.8803712080254415e-5,-4.1155038412449967e-05,-3.4834747510947044e-6,-6.990671005039394e-6,-5.381786076669693e-5,-8.741806355206184e-5,3.320924832546851e-5,-3.724280705572336e-5,3.0315411474535207e-5,1.853726359040057e-5,1.438355179487505e-5,-9.314106674473422e-5,2.457821961350558e-4,5.144752664354169e-6,-2.3453061939448247e-5,7.020684206672603e-7,-6.047546301020457e-5,1.6733222103099578e-5,7.964928815178888e-7,-1.543040719742192e-4,-6.1099193583979664e-6
-1.6690744292358046e-4,8.195145556459721e-6,8.461665801948085e-5,4.3466810653977316e-5,7.527653352773562e-5,6.636648161691265e-5,4.4378500696069906e-5,3.736548979956374e-5,7.340920722384803e-5,4.6376011995369864e-5,3.716146901988557e-5,6.324767486860306e-5,4.3996175106072176e-5,5.889357333258314e-5,-9.143998848526665e-6,-3.7066632065438766e-6,1.6037838180874098e-8,3.941649022656785e-5,2.0379807509930724e-5,1.8454544102641658e-6,5.007648758282199e-5,-5.8683823049564524e-6,4.733849283962952e-5,-6.206745957893287e-6,-1.5532770526182208e-6,-4.222060277462613e-6,2.0190903989533205e-5,1.936187421525391e-5,3.169721737915372e-5,5.144752664354192e-6,7.324261228371647e-5,1.1179358639149082e-5,3.425396125169509e-5,4.2739983081460074e-5,-2.460069906234203e-5,1.0424072274708938e-6,1.4211130762030515e-5,4.5655156740013295e-6
-6.716189534137103e-4,6.826149116772132e-5,2.984109801071959e-5,4.473112793950237e-5,8.197119701292776e-5,1.1780617389515125e-4,5.513994169011518e-5,7.053313339506486e-5,1.5523263540844282e-5,2.0270759535979332e-5,5.279622931454598e-6,-1.3299305304243566e-4,-7.847836504842869e-5,-2.241620029831505e-5,-5.823162621429844e-5,-8.86540715488236e-6,8.933992429879707e-8,2.0368328606297753e-5,2.2824806011105674e-5,-1.5373372091572286e-5,4.238189576120474e-5,2.2286856941023712e-5,4.0435769713551904e-5,1.1257190934201488e-5,1.9702485549227864e-6,1.7657554208889535e-5,1.646997456827748e-5,3.237201733425625e-5,-2.1394922658808038e-5,-2.345306193944825e-5,1.1179358639149107e-5,1.1896548944147781e-4,4.179470999699781e-5,3.826479726467617e-5,2.3860668724499907e-5,-1.0094101263931054e-7,4.5842919160470066e-5,-1.0526496059136399e-5
-6.599901112115455e-4,-4.793863360626972e-5,-4.1207473387884665e-5,4.506264951448122e-5,5.0845145182103466e-5,8.231684961384351e-5,-2.263215540583855e-5,-6.005212521905241e-5,-4.065345855726102e-5,-2.75623226984337e-5,-5.899766822896946e-5,-7.923710365527166e-5,-1.3448320980753467e-5,-7.030789116431961e-5,-5.5781992941226196e-5,-1.3823044383853953e-5,9.049006430649631e-8,8.630399224724401e-5,1.0718372559418583e-4,4.100567377771324e-5,1.0378602147259754e-4,4.443988701350172e-5,1.4107840340165634e-4,-1.3003380109426188e-5,3.276492807398585e-5,-2.6271630177612655e-5,5.617435251104716e-5,8.851237207505314e-5,5.24048005209359e-5,7.020684206672303e-7,3.4253961251695076e-5,4.179470999699787e-5,2.1282482104676567e-4,8.343106543244713e-5,-7.283473802839306e-6,5.335463017444043e-7,3.581417178017051e-5,-1.1120300180965719e-5
-5.026423840900192e-4,-4.649064430196427e-5,-8.49152914701729e-6,7.247915244446979e-6,2.3039108373183072e-5,8.369371190549281e-5,5.98149638851231e-5,7.154499950951125e-5,6.113010962549567e-5,1.029713461813841e-4,7.96310155073608e-5,7.768930491259235e-5,1.1798777464610518e-4,9.387962913434813e-5,-6.124710789642181e-5,-1.1896076053608787e-5,7.556239389985598e-8,1.0609290368441278e-4,7.731123320688896e-5,3.0191674291938914e-5,1.0565216686274966e-4,3.0294605331029387e-5,1.4122259056658737e-4,-3.587837287903256e-5,2.2270098840471498e-5,-9.960240697408513e-6,2.141277762990544e-5,3.910458898397572e-5,1.0260128051507557e-4,-6.0475463010204544e-5,4.273998308146007e-5,3.826479726467614e-5,8.343106543244715e-5,1.8374823030295234e-4,-5.9415306186319096e-5,1.489754386113652e-6,6.210195034708974e-5,-1.7884670191022216e-5
-4.614514776920017e-4,6.897849611183566e-5,-6.064220116171747e-5,2.8590105382786776e-6,6.965414171202264e-5,2.8982058032278803e-5,-4.342797664476359e-5,-1.4154462460733144e-4,-2.579336410840545e-4,-3.0629065505853126e-4,-2.1733033485479817e-4,-2.0226622986292578e-4,-1.738448346995779e-4,-1.0904003550514162e-4,3.4373559740080312e-6,-3.406397468934914e-6,5.9019335831988323e-8,-4.333429157443472e-6,-1.3254531354782372e-5,3.542494273948656e-6,-2.4309836309259563e-5,1.629761303471908e-5,-4.548845461320945e-6,1.0744249930740587e-5,7.614116165370651e-6,1.2925315335493356e-5,1.2810307434067478e-5,2.1523050399583294e-5,-3.563896698663823e-5,1.6733222103099357e-5,-2.4600699062342045e-5,2.386066872449994e-5,-7.2834738028392185e-6,-5.9415306186319076e-5,2.650259172306349e-4,-6.385700087031414e-6,-1.3726525712454176e-4,2.720428638971333e-5
2.8096691021733392e-5,-9.715945792495453e-7,1.2769140780599247e-6,2.3763083053113173e-7,-2.264660040548793e-6,-1.3570755307373994e-6,-6.471820299538438e-7,1.3440347068996312e-6,3.4621509093760362e-6,4.217526740843036e-6,3.1663904698227345e-6,3.0525892153151824e-6,4.75480398708591e-6,6.304970768351071e-7,-3.1109039899755745e-7,2.71314590354415e-7,-3.5980483958341996e-9,-1.1193558288183589e-6,-1.0964045138188231e-6,-1.4113022327672465e-6,9.183583392969473e-7,-9.014325889997266e-7,-2.130142728123636e-6,1.9194865552302814e-7,-1.237510121280903e-6,3.7409594580708756e-7,-2.44218830655479e-9,1.218001326388799e-6,-1.1806175637190597e-6,7.964928815179005e-7,1.0424072274708944e-6,-1.0094101263931153e-7,5.335463017444022e-7,1.489754386113652e-6,-6.3857000870314145e-6,2.679288799246558e-7,1.1466683495221314e-7,-3.6148436248993886e-7
-0.013469678947981624,-2.105469754702151e-4,3.7518989115679304e-5,-1.3094783895846852e-4,-8.776292680579479e-5,-1.9941158536065093e-4,-6.746154689329963e-5,3.705945977198644e-5,-1.4078470717364912e-4,-1.2643999545715567e-4,-5.025177124896166e-4,-1.1526677516781286e-4,-3.8515085095025753e-4,-2.844145675079187e-4,-1.5559759321066972e-5,-1.7801500724573568e-5,1.4418721714981378e-7,1.692149381175349e-4,1.4730151041883908e-4,1.2583175428877773e-4,5.599887611551019e-5,8.090698384486785e-5,2.6872987396878763e-4,-6.196098141375545e-5,4.5213721812744675e-5,-1.0397918799311671e-4,-8.724850832901617e-6,-6.252785561069568e-5,9.673065079511942e-5,-1.543040719742184e-4,1.4211130762030573e-5,4.5842919160469944e-5,3.5814171780170525e-5,6.210195034708975e-5,-1.3726525712454336e-4,1.1466683495225433e-7,0.0015856363281416474,3.460340499749213e-5
-5.7085756462432e-4,3.1710043272771535e-5,-9.379321371553505e-6,-1.079902150853039e-4,-6.788253841581131e-5,-6.584573783196899e-5,-1.5291352291436975e-5,-4.042227283021553e-5,-9.856885626759513e-5,-1.0681630491477575e-4,-8.687448966798439e-5,9.105975411991121e-5,4.233752312812189e-5,2.772098746794436e-5,3.12297866633464e-5,2.6955300853028656e-6,-4.609520656065714e-8,-1.2803270208028711e-5,-2.400510449989101e-6,6.455256527067241e-6,-1.0998957846441672e-5,-2.0734221622022588e-5,-1.5860600277146523e-5,1.4578077602120897e-6,-2.6361093503477954e-6,-1.0018986586435097e-5,-5.7660340578198344e-6,-9.687467255260067e-6,-2.508689463526247e-5,-6.1099193583979774e-6,4.565515674001329e-6,-1.0526496059136395e-5,-1.1120300180965719e-5,-1.7884670191022213e-5,2.7204286389713328e-5,-3.614843624899384e-7,3.460340499749194e-5,7.55010286248372e-5
