(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,expected_economic_conditions,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth,government_effectiveness,democracy,social_protection
-0.0018531765095639015,-7.916931887574121e-6,-9.761619142258089e-5,-4.2949712034363306e-5,4.126277544546119e-5,1.3631399623900976e-5,-4.0020174671003694e-5,-1.2547760852560586e-4,-2.062319444145053e-4,-2.632136243154277e-4,-1.567341227522065e-4,-1.9222914656363875e-4,-1.5922283259875788e-4,-9.296613240329261e-5,2.2061308895386177e-6,-3.482814030449895e-6,6.644432309909516e-8,-1.4583778409725787e-5,-1.3615421843658022e-5,-6.190343123174822e-7,-3.356062216929475e-5,1.7398854074319878e-5,-7.0472569622797375e-6,1.1953444084016827e-5,4.766967061462252e-6,1.7653262429492584e-5,-7.3062558952105474e-6,2.6188427482309797e-4,-6.4122873052124185e-6,5.2058275430129205e-6,-7.341300399074989e-6,4.554600281852387e-6,1.3132742142168875e-5,1.16946510248146e-5,-7.316074544261424e-7,-3.819748104483165e-6,1.415319625646985e-6,-1.7105938924001686e-4,2.239996327898805e-5,-1.3260493659656978e-4,1.1190636113371688e-4,1.8891169575660777e-6
-3.0765246331428076e-6,1.944846943203981e-6,2.5510598889460835e-6,3.1389471364861093e-6,3.483781517134612e-7,8.817892390062149e-7,9.235022288113064e-7,3.61933189198352e-6,5.730299787354073e-6,6.883612148625578e-6,5.77398839151162e-6,7.6124426197994685e-6,8.893731125408668e-6,4.902324452124152e-6,-3.071593395278251e-7,2.6773709538621085e-7,-3.723148944960747e-9,-8.668127924328058e-7,-1.267285144037576e-6,-1.7432013599895306e-6,7.902575704338862e-7,-1.037191824095724e-6,-2.278770776889936e-6,-1.2614754572494708e-6,1.3064389873090177e-6,1.5756289361260816e-6,8.855909046213567e-7,-6.412287305212402e-6,2.8189466778385475e-7,1.5062954873627077e-6,3.810260616205222e-7,2.5892420744295718e-8,1.490289166171141e-7,-3.6409262060034217e-7,-4.83846542366759e-8,-2.238357717376526e-7,9.999039015483726e-8,3.1337650030629504e-6,-4.911735074485268e-7,-4.625028586976189e-6,2.814810933078084e-6,2.5706036211643563e-8
-9.712647102223615e-4,7.29926743984214e-5,5.5716030048947034e-5,6.736379816066188e-5,8.070748902425657e-5,1.3977331369234355e-4,6.262374289216372e-5,8.431112709398956e-5,6.49343280085876e-5,4.1131214634428425e-5,4.690439119356149e-5,5.732785824366089e-5,9.709625483947378e-5,9.304993207405658e-5,-3.439431915652928e-5,-7.618657886044835e-7,-5.757338212522557e-9,-5.015822611109863e-5,-3.570479282572267e-5,-4.262242941030862e-5,2.2885446312070545e-5,-1.9057750057219663e-5,-6.48760228574633e-5,-2.4376977331636476e-5,2.3963383513364252e-5,1.7557232301136946e-5,3.606683531198929e-6,5.205827543012956e-6,1.5062954873627068e-6,9.1161358514793e-5,4.9372948750280456e-6,-2.5937839831275895e-6,2.1576660790097235e-6,2.2565545175645693e-6,2.6668920085469034e-6,-5.661089553292602e-6,1.0086120455817438e-5,-4.732718157584825e-5,-7.695073636186719e-6,-8.395634576654503e-5,-6.7671031037553636e-6,1.0515825209867116e-6
9.91325754260045e-4,5.761821274195511e-6,-2.451841801556325e-5,-2.8708682573678643e-5,-3.897079978330769e-5,-2.8433353575315785e-5,-1.9368664054924464e-5,-1.02832337532277e-5,-1.8025924781034314e-5,-1.4385849694154047e-5,-9.439777491515197e-6,-2.1775216793977407e-5,-2.8916554342532036e-7,-9.3253723228296e-6,5.490229371174297e-7,1.5171237187524949e-6,-1.5083717507623792e-8,-3.595154147599145e-6,-1.1853009878814572e-6,-4.68254264176817e-6,-2.843021690355886e-7,-1.0335690178893077e-5,-1.3228591051663297e-5,-6.5061822111178575e-6,-4.096871523278687e-6,1.0525819941219879e-5,2.1678569584923366e-6,-7.341300399074934e-6,3.8102606162052005e-7,4.937294875028051e-6,8.666960798087507e-6,-5.943798646891942e-6,-2.619202394120558e-6,1.4727648888518842e-7,6.194723217803986e-7,-1.1687900637492915e-6,-1.935661860546273e-6,-7.293996545570005e-5,7.739062370325183e-7,1.083975321185025e-5,4.258307989908136e-6,8.617495097222469e-8
-8.722134247410809e-4,8.879320064689815e-6,3.3777860197426546e-5,5.356937559663481e-5,4.6148296237916975e-5,4.009523585244738e-5,3.088227842768072e-5,3.795829997061898e-5,6.372804750300597e-5,7.024832524177485e-5,7.091244944638927e-5,6.91627809376508e-5,6.648499662402466e-5,6.302489747540329e-5,3.709212002790535e-7,1.0070991282603543e-6,-8.712369789108454e-9,-4.310103042296054e-6,-1.039018365179708e-5,-5.677263571027542e-6,-4.83453200495993e-6,1.0992839658540094e-5,4.10327221622739e-7,1.6465084252962457e-6,7.477374379249308e-6,6.365328671463715e-7,9.718860078356725e-7,4.554600281852413e-6,2.5892420744295477e-8,-2.5937839831275903e-6,-5.94379864689194e-6,1.008656275618479e-5,1.4599657257371241e-6,-2.7387599115816985e-6,-3.5231257150998567e-6,-1.5628168830690866e-8,1.8022197534852189e-6,6.596612720711397e-5,-5.014286589137732e-6,-4.03347049297558e-5,-3.1173601692440495e-6,-1.113240173802275e-7
-0.0018812755186600279,-2.387989811060536e-5,-9.89273354364231e-6,3.0036452358936844e-5,2.9767791446189525e-5,1.6082339341285414e-5,-1.1396673867747953e-5,-1.4985186010889762e-5,-2.8365835504763682e-5,-5.301062837652647e-5,-1.8503501827460153e-5,-2.5288205646332952e-5,-2.907112253930633e-5,-5.0382683645952055e-6,-4.870324711155132e-6,-9.154365266401058e-7,1.0493763450995472e-8,1.1195074134587379e-7,2.037582750676871e-6,-8.341117849505997e-6,-1.1023476878740483e-6,-7.5913122920078086e-6,6.31448325427209e-6,-5.516113210695938e-6,2.7746971471104077e-5,3.429590076659979e-6,3.037711190003339e-6,1.3132742142168873e-5,1.4902891661711468e-07,2.157666079009721e-6,-2.619202394120564e-6,1.459965725737137e-6,2.601375359213952e-5,2.7391391371661736e-6,-7.783791652888437e-7,-4.868928664976808e-6,5.339969384711924e-6,-7.287408792993165e-5,3.6510095736324585e-6,-6.259938674828958e-5,4.2679695749258325e-5,4.03168255926953e-6
-3.714498553135384e-4,-1.2014239004032867e-5,-5.4216701529769366e-5,-4.5376875297941394e-5,-3.663110618459015e-5,-4.852991230665811e-5,-3.3220245627850874e-5,-3.4950164297571034e-5,-7.329289961787572e-5,-8.420797892279291e-5,-9.014711881711912e-5,-6.670135315079037e-5,-6.464570511841037e-5,-7.04585282938633e-5,1.3011685203046364e-7,-1.5322473225588195e-6,1.014613377668869e-8,8.496668483016303e-6,1.3878549026170086e-5,1.460705409378496e-5,2.996312924181202e-6,1.3156644681561203e-5,1.0868313290903126e-5,-3.3399949872309638e-6,3.4839160574145073e-6,-6.2950684608022914e-06,-8.192854603589807e-7,1.1694651024814599e-5,-3.640926206003416e-7,2.2565545175645693e-6,1.472764888852008e-7,-2.738759911581706e-6,2.7391391371661825e-6,1.72333089551733e-5,2.3989530932935107e-6,1.6027366006192132e-6,-1.490673186822941e-6,-1.1726943484414666e-4,2.2146525480543634e-6,1.629912865270508e-5,6.2886336806131725e-05,-2.3638207157335636e-6
4.4534194059743316e-5,-6.31218713452867e-6,-1.2638598713441115e-6,-3.233050836948321e-6,1.3154313985071595e-5,2.0251446125726272e-5,2.1136773588152956e-5,1.2906747746355666e-5,4.917394399159869e-6,-1.8193663156653196e-6,-1.485227252784078e-5,-3.2436744551129516e-6,-5.990195825819282e-6,-3.474629734143898e-6,-2.7911670577014313e-6,-2.4852124465903714e-6,2.203745155618156e-8,8.482062987190631e-6,1.424212997533647e-5,1.0351357502814419e-5,9.716161074173181e-6,-2.7304085802000746e-6,1.364452733578874e-5,7.710000448983533e-6,9.343260184791272e-6,-6.759851593913553e-6,6.5899040547706855e-6,-7.31607454426121e-7,-4.8384654236676234e-8,2.666892008546903e-6,6.194723217804085e-7,-3.5231257150998482e-6,-7.783791652888438e-7,2.3989530932935196e-6,9.163665117934502e-6,-4.1880311386001387e-7,-1.18587377831403e-6,-4.667526765413892e-5,1.5070343350166182e-6,5.717677715739711e-5,5.354787296266801e-7,-1.8811445319778876e-6
6.557860168109026e-4,-6.7729240004152696e-6,1.3210508561235884e-5,-5.813169354080853e-6,-1.3415659405300238e-5,-2.053970875051413e-5,-1.3143862119213573e-5,-1.4625939294124956e-5,-1.7592989073529743e-5,-8.58517267712887e-6,-2.6387722013704568e-5,-2.751155515656667e-5,-2.5894730268840512e-5,-2.0291519918328607e-5,4.2097967706175606e-6,-7.174392046402086e-7,5.341569043366518e-9,8.070614826640524e-6,8.392331583861192e-6,9.317707038950954e-6,5.565979743786986e-6,7.0111526984280126e-6,1.2276776093528563e-5,5.271604805677105e-6,-7.1536482421168455e-6,-7.218991598405058e-6,8.424947817875771e-7,-3.819748104483108e-6,-2.2383577173765374e-7,-5.661089553292604e-6,-1.1687900637492949e-6,-1.562816883068702e-8,-4.868928664976809e-6,1.6027366006192011e-6,-4.1880311386002673e-7,4.86750755513959e-6,-5.635985928949661e-7,-4.690930510541156e-5,1.082163002726966e-8,3.6450475806434466e-5,8.353982965242532e-6,-1.4800713768955454e-6
-0.0031530818940524907,7.321616012865739e-5,6.406722820409663e-5,1.3216866729546603e-4,1.154429064609879e-4,1.2503694171907772e-4,9.878836916746567e-5,9.387208265081493e-5,6.186040832461776e-5,6.180456925096483e-5,9.152821297815575e-5,1.0062327904514561e-4,9.001582917135127e-5,9.059359418929995e-5,-1.5574508946815502e-5,-6.464434245620463e-7,2.1629910904081353e-9,-5.13447430291092e-6,-5.087143257334237e-6,-5.837906435724483e-6,8.895781041711943e-6,5.839726900742713e-6,-4.102900800750811e-6,2.5091689096357023e-6,1.8996854914924727e-5,-1.0865695670908981e-5,1.2629435279051717e-5,1.415319625646706e-6,9.999039015485243e-8,1.008612045581743e-5,-1.9356618605462067e-6,1.802219753485236e-6,5.339969384712062e-6,-1.490673186823e-6,-1.1858737783140249e-6,-5.635985928950623e-7,3.5582748048476263e-5,-4.255235117254493e-5,-1.0099561954879615e-5,2.539673649396928e-5,4.432247302169465e-10,-2.1143543789742287e-7
-0.04277814899072441,-2.8810583295341195e-4,-4.813558621067741e-4,-6.392799711685724e-4,-6.557262401195842e-4,-5.234814559836693e-4,-3.068994852498377e-4,-3.5628014578207093e-4,-1.4382901742062846e-5,1.0757484786901954e-4,-3.6200125619790185e-4,3.4370009987941e-4,-2.5202330106953e-4,-5.860824033277497e-4,-4.8694441334738894e-5,6.230069528309708e-6,-5.650625291055466e-8,-1.1749812305994971e-4,-3.022383456163034e-4,-2.237837027356874e-4,-1.2426641762197245e-4,1.5818416904726378e-4,1.8750030051134925e-5,-6.41280543494976e-5,-2.4038160441963404e-4,-1.9722837615901133e-4,-2.997722525814606e-4,-1.7105938924001724e-4,3.1337650030629474e-6,-4.732718157584808e-5,-7.293996545570376e-5,6.596612720711596e-5,-7.287408792993214e-5,-1.17269434844147e-4,-4.667526765413937e-5,-4.690930510541575e-5,-4.255235117253497e-5,0.008085971067079383,-7.195229696791828e-5,-0.002250235930176425,7.554240307488604e-5,-1.0754411427033043e-4
0.0011898230839517624,-2.153144004417175e-5,-2.9994950126631148e-5,-1.3071612420084344e-4,-9.565374746539354e-5,-9.836675777857576e-5,-4.524968139297105e-5,-8.765979158479864e-5,-1.3213524636860132e-4,-1.440042937368723e-4,-1.32244458526337e-4,9.204257051341975e-7,-3.529255896708553e-5,-2.0233373270845227e-5,3.058031457561297e-5,2.0807208220489566e-6,-3.666200222353577e-8,-5.931148756599222e-6,5.859329984427533e-6,4.660747363905512e-6,-1.5184743311680614e-5,-1.6900604418626362e-5,-6.678232928549618e-6,-1.677188386334161e-5,-2.3072896560518784e-5,-1.4983930921751417e-7,-1.1228070690363434e-5,2.2399963278988056e-5,-4.911735074485266e-7,-7.695073636186727e-6,7.739062370324733e-7,-5.014286589137715e-6,3.6510095736324606e-6,2.2146525480543316e-6,1.5070343350166095e-6,1.082163002725039e-8,-1.0099561954879495e-5,-7.19522969679062e-5,6.064755159899373e-5,1.526818682101373e-4,-2.1946956078224883e-5,1.9156642030282362e-7
0.020698535013514235,-1.616355641972973e-4,3.788036321458342e-4,-5.256099176820738e-5,3.909480629449383e-4,1.6946150400350935e-4,5.585787699474908e-4,2.686879883929227e-4,1.356646727940776e-4,1.3798089814779217e-4,4.498886335637037e-5,6.875062380996857e-4,9.410117495707275e-5,5.224829559644342e-4,1.2875439707495974e-4,-4.028088047180792e-5,2.896830012808592e-7,2.0077477057329324e-4,3.661322882256258e-4,2.5072440307595035e-4,1.4008018681594493e-4,2.9796110689221227e-5,4.254150492743373e-4,1.6131120835169332e-4,3.900144985198572e-5,-2.493599258408056e-4,1.558804985010833e-4,-1.3260493659657103e-4,-4.625028586976168e-6,-8.39563457665451e-5,1.0839753211849454e-5,-4.033470492975597e-5,-6.25993867482901e-5,1.62991286527064e-5,5.7176777157396904e-5,3.645047580643484e-5,2.5396736493975295e-5,-0.002250235930176194,1.5268186821013814e-4,0.005767222948331439,-0.002185734504317888,-3.998966205863438e-5
-0.006308951314572564,-2.8323769614486646e-4,-9.129786944800121e-4,-8.897589056782504e-4,-8.554671418474153e-4,-0.0012241548224889444,-0.0014035272179144418,-0.0012423175364244124,-0.0015785125148073946,-0.0014072354375468969,-0.0013908432676024457,-0.00145130414278369,-0.001293021416848587,-0.0014647614837503223,-3.582512522452998e-5,1.465196245628169e-5,-1.0155653526111174e-7,2.3349755190275985e-5,6.4113741596793426e-6,-5.614485929180796e-5,7.480749646152886e-5,7.079018749790019e-5,-1.0087955119482425e-4,1.8009080933916775e-5,7.139329743376258e-5,2.746646972287828e-5,-6.169336266224292e-5,1.1190636113371685e-4,2.8148109330780802e-6,-6.767103103755382e-6,4.2583079899080714e-6,-3.117360169244083e-6,4.267969574925835e-5,6.288633680613164e-5,5.354787296267143e-7,8.353982965242518e-6,4.432247303921244e-10,7.554240307488056e-5,-2.1946956078224846e-5,-0.0021857345043178877,0.004971891430864267,-7.602262048218836e-5
0.00068516256813161815,1.7229573173586834e-5,3.581814080010312e-5,4.552198680699795e-5,3.571535181033039e-5,4.547607159771447e-5,2.941736605423836e-5,3.531446733445208e-5,3.7934860610277446e-5,3.1642419875959637e-05,4.943308619519462e-5,1.4605320766875968e-5,2.907163931217207e-5,3.4737280168806615e-5,-1.776143033703079e-6,1.0007427798905523e-6,-5.589472541957187e-9,-4.853958961214997e-6,-4.756973214184251e-6,-3.589542621458638e-7,-5.945853777264413e-6,-1.0664874874407308e-5,-1.355375688768766e-5,-3.262786269099718e-6,1.0957497106344724e-6,1.2053610408443802e-5,3.3435267379525205e-6,1.889116957566048e-6,2.5706036211646604e-8,1.0515825209867118e-6,8.617495097223767e-8,-1.1132401738024024e-7,4.031682559269567e-6,-2.363820715733521e-6,-1.8811445319779766e-6,-1.4800713768955372e-6,-2.1143543789733605e-7,-1.0754411427031864e-4,1.9156642030287055e-7,-3.9989662058635094e-5,-7.602262048218797e-5,8.55430542100921e-6
