(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,expected_economic_conditions,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection
1.1530874790729747e-4,-1.1641812642492477e-5,-1.1704904227614271e-5,-9.23204148808811e-6,-7.329361506222725e-6,-6.164230349964798e-6,5.691194740705676e-6,-7.903884925271445e-6,5.0214270544563636e-6,2.488126552742098e-6,-4.158201944382763e-6,-8.444513322474829e-6,-1.7531521389884252e-5,-8.47653235050764e-6,4.0514497717246995e-6,1.2190077746635973e-6,-1.1267149411966152e-8,-3.825620130554079e-6,-6.54389041999875e-6,-6.867938643496251e-6,-3.704159029299402e-6,-7.7028972011213e-7,-2.418839084970787e-6,2.1336431912785738e-6,-1.9275918951658405e-6,2.5876027401652174e-6,-1.893272540060711e-6,-3.924668603993949e-6,-1.2333303267283844e-6,3.7441053298565502e-6,1.2496702105334703e-6,-2.5000664525300095e-6,-2.7133889286699393e-6,-1.444070476174331e-6,-3.748921194802975e-6,7.729877037178687e-8,-4.1016527769995726e-7,-1.465160696945227e-6,2.0215626370742383e-6,-1.4377238431000706e-6,7.397166507251099e-6,-4.180238127668949e-6,-1.6388649488924915e-6,-9.102541826311034e-8,-1.2403790738067659e-6,-2.096871881536426e-7,-2.557569200828091e-7,5.6617777405109637e-8,-1.6597499437886527e-6,-9.267061467006499e-7,-5.112371331068196e-7,3.037933106080356e-5,5.227552320019541e-7,-1.8948958581301892e-5,-6.407187180039852e-6,-1.1578177172803136e-6
-4.1198965913778247e-4,1.365317011695066e-5,2.5743520955784463e-5,1.3418441082496952e-5,1.2413054040450049e-5,2.3425588201897003e-5,1.149944753306396e-5,2.620540026575833e-5,1.3922757966747006e-5,1.592191535154724e-5,2.463083919999047e-5,1.7230569185737265e-5,2.301958039416022e-5,7.56971230211346e-6,-6.213497458373382e-6,-1.6670075574732994e-6,1.738973148079027e-8,8.8938498448701e-6,1.1405387820203042e-5,1.0261682499344548e-5,2.537330664589567e-6,-7.252449578229231e-7,5.1861704278694615e-6,-8.529749422321533e-7,4.792298546631292e-6,2.2571321717150367e-6,1.4043843197502868e-6,3.198080036047912e-6,4.434329649035654e-6,-6.232298031118361e-6,-1.209905670416195e-6,-3.327956411793087e-7,1.1159515337694535e-6,1.8097027297346953e-6,6.71189592789366e-7,-4.93472111639012e-8,1.2402635340198484e-6,2.043828365718526e-6,-2.207013049383046e-6,-1.3845964522143884e-7,-4.1802381276689775e-6,7.288374826553558e-6,-5.442950082618199e-7,-8.052749736376648e-7,1.1153984332458296e-6,1.3428488291990698e-6,5.188166581768794e-7,1.9996684484962232e-7,-4.6699352716105787e-7,1.6338977151442417e-6,-7.377151066115017e-7,-8.882555079004835e-6,6.287335986849643e-8,-2.314260435068703e-6,-1.2735181223541477e-5,7.632446938806316e-7
1.8526086588047268e-4,7.010350797771769e-6,-1.7783551959059212e-6,-1.251327798851604e-6,1.4977855103861706e-5,9.190972509761067e-6,1.8236736473875895e-5,6.920348994940687e-6,-9.334517010222673e-7,4.171196150788787e-7,7.354663044310894e-7,1.534464501258025e-5,5.65417509135808e-7,8.986334664982594e-6,3.47299140071412e-6,-7.134873052425758e-7,6.993331396256939e-9,-1.2797478536073865e-7,4.490507987813931e-6,-1.1881213150188243e-6,-4.4290816420654925e-7,2.986931058176895e-6,5.906562576864323e-6,-1.1352778904897343e-6,3.164627341767823e-7,-1.6089069801011888e-6,-3.3426166424565707e-6,-1.2727739916931445e-6,5.6683399146014164e-6,-1.7008028287493325e-6,-2.360105895171156e-6,-2.603618765345298e-6,-1.8633914761653843e-6,2.4205382848322454e-6,-3.812784326028178e-6,-1.1193513305740158e-7,-4.122826353494773e-6,-1.079295114047172e-6,-5.890752169948856e-7,6.685809452008177e-7,-1.6388649488925006e-6,-5.442950082618378e-7,5.472228738100317e-6,-5.982601386860256e-7,2.224150320025703e-7,-1.8900557317196527e-7,8.675147600629213e-7,-1.3571728997364665e-6,-2.4499361577540584e-7,8.013429609696444e-7,-3.6108106819868043e-7,-2.6589422789123592e-5,1.570585310870963e-6,-8.146161921500528e-6,1.783408721949941e-6,6.231604578402631e-7
2.183539307638648e-4,-1.1776048308043914e-5,-3.420402365639483e-5,-2.309078983931339e-5,-1.7659168589040414e-5,-2.9846113211943318e-5,-4.1025176953159503e-5,-3.92456167673875e-5,-3.892755723156072e-5,-3.960705074826986e-5,-4.663612095385647e-5,-4.9011111389890796e-5,-4.0516120596837126e-5,-3.344787534102225e-5,1.445107425457371e-6,-2.387214791433537e-7,-3.755896911411622e-11,1.8416482467555258e-6,4.6419227976569545e-6,2.2449151811201125e-6,7.701846171786194e-7,2.296556679836473e-6,1.8828744978815234e-6,-1.981145171666781e-6,1.1967319745093811e-6,-1.7384090974338867e-6,2.2611631732296274e-6,2.514911509536846e-6,-3.1551193069134573e-6,2.9471558544833607e-6,-9.812137729054018e-7,2.4613464355011534e-6,5.3022497954489556e-6,-2.1558370982386887e-6,4.5439381774363496e-6,-5.223489532279092e-8,1.9125879516306124e-6,-2.5382726320945475e-7,-5.547798167468078e-7,1.1798350243691915e-6,-9.102541826311415e-8,-8.052749736376746e-7,-5.982601386860205e-7,4.239684005472053e-6,1.8840578433201723e-6,-5.240845157664944e-7,-2.516784476347702e-7,2.276455408443791e-6,-1.1585853538903281e-6,-1.4871527737786467e-6,-9.760956518236289e-7,-2.8512630765304497e-5,-6.038225758454717e-7,-1.490419772807186e-7,4.4444190992434965e-5,-9.705185189683995e-7
1.5895314243912571e-4,2.9493694020959085e-6,7.653573094509934e-6,6.989693045992095e-6,1.9298828159956492e-5,1.794873609738423e-5,2.1647609939600367e-5,2.637135995174694e-6,4.821028250534188e-7,-1.3901812393612744e-6,-1.0627715875153038e-5,-2.0421712033610397e-6,-2.238020921048774e-6,4.1868939702720875e-7,-3.0221562657481035e-7,-1.9875115731798026e-6,1.831739140466102e-8,6.978532686172708e-6,1.1735238143648702e-5,9.748815985773258e-6,2.900140254880805e-6,-6.463989282660438e-7,1.0251596835171241e-5,1.6781391878708782e-6,1.599228193250317e-6,-1.8104273573666806e-7,1.712295782226199e-6,4.1448553325332505e-6,-2.2258136929515158e-6,-2.7670252368744954e-6,-1.5134915022170533e-6,6.563654042640824e-6,3.763913024961276e-6,-5.49009084336343e-7,2.5734784969400392e-6,-1.5146184660086133e-7,1.6001144628066988e-6,-1.356223769395302e-7,-2.575865648344306e-6,1.595977741022263e-7,-1.24037907380677e-6,1.1153984332458738e-6,2.2241503200257004e-7,1.8840578433201596e-6,7.488713983216262e-6,-9.973821355989942e-7,-2.9871030382507875e-7,1.4472319098941791e-6,-9.130048230188444e-7,-1.6136463177125356e-6,-1.0983739219756639e-6,-3.3941756383488773e-5,1.3080269301156779e-6,2.6268999780893192e-5,1.09751211396892e-5,-9.012853095314312e-7
-0.001449214751348405,-4.188273240854752e-6,-3.337569841138148e-5,-1.1440503743820639e-5,3.75458607825301e-6,3.154035018926645e-5,2.5227998881244846e-5,2.59485740003946e-5,-2.5721558270378442e-5,-2.0906845109341644e-5,-9.268085873475111e-6,-4.564511752483365e-6,-1.412822200833801e-5,-1.4086167317103323e-5,-9.533013088975394e-6,4.347653836172567e-7,-7.166612884134774e-9,6.678391975258417e-7,-2.9448798816104246e-6,9.480095474661041e-7,1.1394719122539183e-6,6.854616733532042e-6,-4.515028211968366e-7,1.0554458725654373e-6,-1.935570432180234e-6,4.790713589047384e-6,1.1044265301786192e-6,1.0741494257964488e-5,1.296774892402943e-6,-1.053316562572409e-5,-8.740480607947858e-7,-5.208601223381564e-7,-5.903027165841901e-6,-5.361708800114106e-6,-5.997416679346812e-7,8.268891544271765e-8,1.5650413945642214e-6,2.6873335240986816e-6,-2.095202833634589e-6,2.413614032899291e-6,-2.0968718815362698e-7,1.3428488291990983e-6,-1.8900557317196114e-7,-5.24084515766503e-7,-9.973821355989873e-7,1.9848965230585208e-5,-1.7589074830638622e-6,-1.309615660956109e-6,-4.848284238137528e-7,3.176914756330713e-6,-2.986860809386246e-6,-2.1048903424210847e-5,2.604799425034061e-7,4.218353894340934e-5,2.2893058503186624e-6,-1.8313652414140375e-6
5.648613254272788e-4,-4.257280991945075e-6,1.753121761309995e-5,3.685858331186405e-6,-5.787386440698494e-7,-1.5113940718874483e-6,3.805689917043128e-6,1.0852724933072873e-6,-1.7568826521722567e-6,5.29052170240645e-6,-1.114281924947194e-5,-1.2333622635670624e-5,-5.782400263989134e-6,-4.141884384397206e-6,3.2941871025968704e-6,-1.2374814302153575e-6,1.0842026283758172e-8,7.929698134298244e-6,8.833745018441687e-6,7.040029977495702e-6,4.368029608916684e-6,3.0233872604423317e-6,1.2070737479717774e-5,-9.307413502962464e-7,4.371142615580158e-6,-4.601698729833543e-6,6.597834903200464e-7,-7.048566243241335e-6,1.2699338484408801e-5,-5.5591895508938794e-6,4.658155208804958e-7,-6.691634748237328e-7,2.614610669670386e-6,5.2443218873067075e-6,-4.645687934593627e-6,-1.7073838798972984e-7,-4.080509700934711e-6,-1.6316373716026863e-6,1.201617510117913e-7,-4.653523567914451e-6,-2.5575692008282056e-7,5.188166581768653e-7,8.675147600629231e-7,-2.516784476347767e-7,-2.9871030382508314e-7,-1.7589074830638753e-6,4.675913915137777e-6,-8.596155392804428e-7,1.6171202565172658e-6,-2.7873495952957283e-7,6.312196294291484e-7,-3.246906404786991e-5,-2.2531869637197554e-7,2.5861715945599374e-5,-9.646653986967488e-6,-6.524989143991022e-7
2.4904866960063127e-4,-2.139462541403145e-5,-2.4143324225418607e-5,-2.3619043349927406e-5,-2.956563041958794e-5,-3.3614946634127945e-5,-4.590655291859163e-5,-3.392240613489508e-5,-2.378347742104478e-5,-2.353883672280157e-5,-3.363354885398845e-5,-5.057079867169169e-5,-4.518394551920394e-5,-3.694857889697525e-5,-2.5469506745392236e-6,-3.9204002639320434e-7,2.228185913923337e-9,4.214647487054811e-6,2.5580896879066248e-6,3.4209669186978124e-6,2.785461080405032e-6,-5.406457963359157e-9,-2.877438353865002e-7,-1.0180906186927202e-6,8.634735168080304e-7,-8.794721591532437e-7,2.5401059544340458e-6,2.398622569714605e-6,-4.0700108311058935e-6,1.7045705749356846e-6,1.1247820854568912e-6,3.9449766621667805e-6,3.241482872386424e-6,-1.7256130911592375e-7,3.3492622226178014e-7,2.0365387190423646e-8,8.050324862182077e-7,1.1467347330859265e-6,-8.063472584764141e-7,-1.2934211251042442e-6,5.6617777405097e-8,1.9996684484963773e-7,-1.3571728997364652e-6,2.2764554084438005e-6,1.4472319098941673e-6,-1.3096156609561081e-6,-8.596155392804409e-7,5.821219779347087e-6,-8.360559057975875e-7,-3.039901799269659e-6,-9.433742032196963e-7,-4.685408925573235e-6,-2.480663599007259e-7,-5.6240690538406645e-6,1.1143110966773095e-5,-1.2326917653922045e-7
2.9581199990554435e-5,-2.9825755199618553e-6,3.353292524380964e-5,1.1493110965243303e-5,1.8612825400616417e-5,2.7269122579167576e-5,2.007042144450566e-5,3.4405861533486214e-5,4.4178383795385293e-5,5.6150929224583716e-5,3.303803399754346e-5,1.3033237639175924e-5,3.7120111626407774e-5,1.6308480189642986e-5,-4.253435174530345e-6,4.3661714282287187e-7,-3.635125120645806e-9,-8.088873379996205e-6,-5.309251017247052e-6,-3.3714874974744567e-6,4.264439162046157e-6,2.959443778669714e-7,-1.002292107072091e-5,2.488375579585355e-6,-4.375942108518902e-6,-4.262555996401018e-6,9.506478943220409e-7,-5.2179552272306405e-6,-6.840331626652679e-6,-8.226041347512065e-8,-5.573115641417534e-7,7.049427784398671e-6,4.839417707462082e-7,-3.420634076586529e-6,-8.44873397567306e-6,2.451832985127819e-7,4.5109628199231435e-6,-1.2318533574234262e-6,8.894287711035124e-7,-7.003658961777721e-6,-1.6597499437886658e-6,-4.6699352716104e-7,-2.449936157754079e-7,-1.1585853538903292e-6,-9.130048230188658e-7,-4.848284238137722e-7,1.6171202565172556e-6,-8.360559057975789e-7,1.0485555239210306e-5,-3.277088794691552e-7,4.7420875598100494e-8,1.700089947371538e-5,-1.3582195992772633e-6,7.152950744875227e-5,-3.861259091564622e-5,-9.744523248284128e-8
-0.0026615383697357444,5.944989034201551e-5,5.418819339722594e-5,1.1143951615779111e-4,1.0622953181528186e-4,1.2096516476383072e-4,9.588635170506513e-5,8.426061473589097e-5,7.503251019960233e-5,6.288182232340675e-5,9.586996258393835e-5,9.756806414239411e-5,8.471523457671198e-5,8.706503128664315e-5,-1.3501777228962962e-5,-1.0691500723100554e-8,-2.1009992895471596e-9,-5.549300365682153e-6,-4.9325854865101706e-6,-3.9044578505687765e-6,4.847437496017169e-6,5.3349444308832165e-6,-7.669135994960204e-6,2.2062080435054743e-6,-3.050241917001035e-6,6.515898330736512e-6,3.5507201466768405e-6,1.432331426210462e-5,-6.219528024107837e-6,-6.6402466014257445e-6,-1.2226064486831035e-6,9.1170320122528e-6,7.692270425601754e-6,6.657851967711067e-6,5.369470589180784e-6,-1.2982558333205823e-8,6.49737924391443e-6,-1.1296152304086683e-6,1.3234833708684942e-6,3.600819987066766e-6,-9.267061467005278e-7,1.6338977151440829e-6,8.013429609696332e-7,-1.4871527737785298e-6,-1.6136463177125202e-6,3.1769147563306137e-6,-2.787349595296839e-7,-3.0399017992696544e-6,-3.2770887946928163e-7,2.932660340014666e-5,-9.581960741362985e-7,-3.479846593823899e-5,-9.433091206081319e-6,-8.399516899688629e-6,2.4099464647809002e-5,-7.924223260213136e-7
8.640792752706428e-5,-9.135459382304196e-6,-2.020665836834059e-5,-5.589025107275695e-6,-1.668915444439564e-5,-2.9050674372134918e-5,-2.298535021672243e-5,-2.3708874797860172e-5,-2.0615133027592693e-5,-2.667826393688726e-5,-2.573830153060423e-5,-2.03547350481323e-5,-1.9345764272796e-5,-1.4518253399496699e-5,1.7309365726946275e-6,-6.311348658556416e-7,5.267687064339924e-9,6.6330616012217295e-6,6.638582819941882e-6,5.477348950280908e-6,9.72623961917203e-7,-4.8205444361999376e-6,9.252121253764376e-6,-2.01857606841054e-6,1.4255277628272003e-8,-6.61891997028349e-7,-8.868145185850559e-7,-7.1308771289460245e-08,7.031841254627141e-6,-1.3731542365738668e-6,2.6743522918161527e-6,-1.338624375242626e-6,5.321839602545103e-6,6.0324150448479376e-6,-1.0122474417716147e-6,-8.172870632222028e-9,-2.5026124527322086e-6,-1.7721365623757036e-7,2.940980255405945e-7,1.457434570006861e-6,-5.112371331068342e-7,-7.377151066114909e-7,-3.610810681986719e-7,-9.760956518236265e-7,-1.0983739219756677e-6,-2.9868608093862442e-6,6.312196294291493e-7,-9.433742032196838e-7,4.7420875598089476e-8,-9.581960741362204e-7,4.8510758263997345e-6,4.051537417193688e-7,-2.5295042814998497e-6,-7.096984192038914e-6,-2.5478375353546177e-5,1.0059749527784152e-6
-0.02831762737344017,-3.4249284288320216e-4,-1.3556739736808498e-4,-6.492188902020165e-4,-7.851235173211579e-4,-5.357061627808031e-4,-3.992736662890561e-4,-2.409011882487972e-4,2.1986037335292138e-5,2.9727697297853676e-5,-3.3850050767472365e-4,3.547422778668765e-5,-2.895043267568156e-4,-6.997627773444166e-4,-2.9421139560603967e-5,1.0872472924401175e-5,-7.227181196425339e-8,-1.0901611868633007e-4,-2.9106327951271645e-4,-1.4984905235878476e-4,-1.1914678316845664e-4,1.1875378232260459e-4,-4.366690497868079e-5,8.794530245970406e-6,-3.384595680864635e-5,1.2669285532482497e-5,-3.960827968642353e-5,-2.1870764487285973e-4,-1.1506682297996445e-5,-1.0060772887845417e-4,-3.816868441372171e-5,1.4375210847534172e-5,-2.764901533325442e-4,-4.0562011986445425e-7,-1.1995656219030213e-4,2.587526646906087e-6,-9.911789130947584e-7,-4.4472662148892286e-5,3.6415389911785486e-5,-7.275679492991288e-5,3.0379331060805806e-5,-8.882555079003578e-6,-2.6589422789123056e-5,-2.8512630765303698e-5,-3.3941756383488265e-5,-2.104890342420892e-5,-3.246906404787307e-5,-4.685408925574443e-6,1.7000899473718435e-5,-3.47984659382514e-5,4.051537417184035e-7,0.005336742518169256,-4.650850918202707e-5,-0.0015706275975326976,3.845561281859414e-4,-7.683400266598368e-5
0.001057135194202024,-9.340087916167651e-6,1.1934634065412233e-6,-8.821507614948523e-5,-5.5307106352242914e-5,-4.5836178772113676e-5,-1.1995298187110218e-5,-4.7175879523658935e-5,-8.257795232913869e-5,-9.511653235342225e-5,-7.423790451612339e-5,2.891232552038028e-5,-2.5379926003259124e-6,1.6428411320473062e-06,2.5894479845276523e-5,1.6814855071495534e-6,-2.8075464907592124e-8,-7.54714036202629e-6,4.568551628442512e-7,2.9840030782295947e-6,-1.265931050974166e-5,-1.5993738499370683e-5,-8.097241968826112e-6,6.08759041583057e-6,3.942261845243682e-6,-4.027703301379562e-6,-4.759239907012705e-6,-1.3397519162822752e-5,-1.4102581159547477e-5,-3.475288312528297e-6,2.021700084495491e-6,-9.246427919817988e-6,-1.2118894156840815e-5,-9.349288922338633e-6,1.7610213458283837e-5,-3.854380273318253e-7,-5.700967594976821e-6,1.6363847552391963e-7,-3.3380632416101304e-6,5.138995608438831e-6,5.227552320019843e-7,6.287335986845908e-8,1.5705853108709558e-6,-6.038225758454702e-7,1.3080269301157029e-6,2.604799425033625e-7,-2.2531869637195407e-7,-2.480663599007233e-7,-1.3582195992772375e-6,-9.433091206081368e-6,-2.5295042814998293e-6,-4.650850918203174e-5,5.201439591478772e-5,7.742977977865363e-5,-2.5497390154715118e-5,1.2702554659260675e-6
0.013266113749923127,-1.103881289101338e-4,4.371642344224185e-4,1.6252484402112073e-4,5.216394217499804e-4,4.082275062221126e-4,5.381205243502186e-4,3.520777612103995e-4,2.616555273073734e-4,3.4586779894789116e-4,2.45219640588434e-4,4.1543370715583643e-4,2.926111888470085e-4,4.1214815903577195e-4,5.116031770453152e-5,-2.361922832196764e-5,1.2966125292499005e-7,7.57647345738149e-5,1.799431033776094e-4,1.5885623981116683e-4,9.8685388112585e-5,-3.3049624923338576e-5,2.1921895338536222e-4,-6.314884088153106e-5,8.3324466003509e-6,-1.4466964381262205e-4,5.8975276383071665e-5,5.589557966493481e-5,8.117275043657584e-5,-1.0641798777711318e-4,9.499830352309822e-5,7.542098461453569e-5,1.0478346624526564e-4,5.170227861356452e-6,-7.004128565876788e-5,-2.0382227905023754e-6,-5.800090507368065e-6,-7.430060910609689e-6,-1.4111908785404803e-5,-5.318604762855799e-5,-1.8948958581300663e-5,-2.3142604350726286e-6,-8.146161921499542e-6,-1.490419772808173e-7,2.6268999780893466e-5,4.218353894340997e-5,2.5861715945600705e-5,-5.624069053840787e-6,7.152950744875149e-5,-8.39951689968817e-6,-7.096984192038222e-6,-0.001570627597532871,7.74297797786537e-5,0.004285302383778327,-0.0014972929360320083,-2.1670576175796484e-5
-0.003726333412716202,-9.77571719964861e-5,-6.329798874798787e-4,-6.829887868615134e-4,-6.148660972325308e-4,-9.314241973395565e-4,-0.0010878699702533427,-0.0010511795721865511,-0.0011510528121368604,-0.0010987417016661114,-0.0010711661411986256,-0.001023724119616283,-0.001095622036556373,-0.0010120890175405292,1.0274307704722515e-5,1.6660204893635996e-5,-8.680565176891993e-8,-3.050780484684994e-5,-1.7564669335168443e-5,-7.869491306690154e-5,2.6138766148173413e-5,6.22656898541902e-5,-6.491775942782994e-5,-6.0968192574515055e-6,-4.167046812602998e-5,1.0027420697155736e-4,5.690024736337112e-5,2.1970898621607744e-5,-8.128402374718445e-5,1.6808035143605154e-5,-2.7646916729634128e-5,8.957725721012595e-5,-7.986103689552305e-5,6.758062854642218e-6,7.05213991836259e-5,1.5934170665004378e-6,-1.7092479154811553e-5,8.517213198934414e-7,-3.449632444530747e-6,4.2348267774363015e-5,-6.407187180039829e-6,-1.2735181223541616e-5,1.7834087219499042e-6,4.4444190992434985e-5,1.0975121139689404e-5,2.289305850318681e-6,-9.64665398696745e-6,1.1143110966773085e-5,-3.861259091564627e-5,2.40994646478081e-5,-2.547837535354621e-5,3.8455612818593163e-4,-2.549739015471495e-5,-0.001497292936032003,0.0033028901476014985,-5.79061460158564e-5
5.027896818418745e-4,1.139962331091173e-5,2.0490119813902535e-5,3.026274861356512e-5,2.035235628628252e-5,2.165751350643585e-5,1.6763174699113698e-5,2.3557576577517886e-5,2.2895764580191318e-5,1.8973471989177027e-5,3.1003637048671364e-5,1.7941983081332682e-5,2.438745835578657e-5,2.6144363853528283e-5,-1.702869221685691e-6,5.335940482762967e-7,-3.35451920046487e-9,-2.1501415276318353e-6,-1.168398611005483e-6,1.0576724150853916e-6,-2.8987543803868817e-6,-6.453659105430037e-6,-8.55008782542709e-6,6.058704851936009e-7,1.811192462130659e-6,-1.4870690807152346e-6,-2.8344514570114562e-6,2.006839194314584e-6,-4.745628498020548e-6,6.120734007204067e-6,-1.2703964260136136e-6,-5.192902950311381e-6,3.9615965567540805e-6,-1.953138666992886e-6,3.9165894009881515e-7,2.751440337018609e-8,2.0895584913281036e-7,4.2892226617033914e-7,-2.4018909253332384e-7,2.7259975755563554e-6,-1.1578177172802954e-6,7.632446938805481e-7,6.231604578402623e-7,-9.705185189684127e-7,-9.012853095315082e-7,-1.8313652414140146e-6,-6.524989143990762e-7,-1.2326917653922948e-7,-9.744523248279802e-8,-7.924223260211419e-7,1.005974952778432e-6,-7.683400266598437e-5,1.2702554659260068e-6,-2.1670576175799794e-5,-5.790614601585643e-5,5.929275727414158e-6
