(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection
1.5035353832718707e-4,-5.4927663140485135e-6,-7.1678959669363284e-6,3.760046135584283e-7,8.891911792781075e-6,2.510651391344175e-6,-4.182048378682189e-6,-1.0368214519138813e-5,-3.419640646308989e-6,-3.1252217902070905e-6,-9.560031196943435e-6,1.074656948050259e-5,-2.250407097580677e-5,-1.8242773595787316e-5,5.532869900636447e-6,-6.553963003185248e-7,6.121913664773436e-9,1.0373903370724126e-6,4.015750666914077e-6,1.0291310440279953e-6,2.243330317685374e-5,-1.2356194095333816e-6,-1.45773068704139e-6,5.121157061859197e-8,7.534574243516725e-6,-4.497795787496198e-7,1.0519131973363658e-6,3.3847879290361818e-6,-3.5149199435217516e-6,-4.6459327409918795e-7,7.12377588160257e-6,1.400689378270957e-6,1.0397686621416471e-5,-1.198281585031783e-6,7.753389225210552e-8,-1.4063370276762138e-7,2.7345721765827693e-7,-3.486092152405207e-7,-1.7932692116921617e-6,5.064529263509269e-7,6.789209787668258e-7,-8.601875492129618e-8,1.6562151079006e-7,-2.1898852874676077e-7,-7.997515364584741e-7,5.900666324242089e-7,1.0020432855632143e-6,1.0477101904229831e-6,-1.9652293207326842e-6,-7.618930348760539e-7,8.279522025844088e-6,1.861736444812576e-7,-9.148082936945702e-6,1.7871874115785663e-5,-3.304607058400411e-7
-1.3056000754913717e-4,-9.771788901891097e-7,3.250443181371314e-6,-6.303881330634069e-6,1.00153752565391e-5,7.502353984355933e-6,6.616970762668742e-6,1.149438906284746e-6,-3.4875477443617526e-6,7.492660101911223e-7,-7.476776400944205e-6,-1.4422513321781103e-5,-3.970573504533267e-6,-7.401340356599101e-6,-2.303872188295741e-6,-1.3472777188401466e-6,1.0654101108887763e-8,2.862365542488291e-6,6.363620750680415e-6,3.4507067715904364e-7,-1.2356194095333854e-6,2.2304195212089937e-5,-1.1095259737309554e-6,-8.60765847570408e-6,4.203067260168499e-7,-3.049786045715165e-6,-7.456474456599718e-6,-1.4084908411960073e-5,-2.8075697256500645e-6,-7.0430604867176304e-6,-8.796882701105968e-7,-4.646217088356674e-6,1.1944020509965167e-6,3.3744283670715852e-6,1.7301381197486228e-6,-2.4568023597640804e-7,7.427284748166075e-8,-3.3296288203359397e-7,1.993401543659606e-7,-4.5968808431074674e-7,8.669604081875598e-8,-1.2438077506115582e-7,-2.8632559185878176e-7,-5.985148675829887e-9,1.466709904821653e-6,3.7311840239586574e-7,-7.624841317492687e-7,5.5554542316650724e-8,2.3498477896388342e-7,4.951870188493203e-7,7.3627439041270785e-6,4.0810963241739773e-7,-5.8908446326190546e-6,-3.428235240123186e-6,-2.0160899346307714e-7
-5.762741308961285e-5,9.931885704200639e-7,-9.677517790155725e-6,-1.1101518544326372e-5,-8.491760295983331e-7,-1.0348195987782303e-6,-4.879975706818019e-6,-3.966956297535933e-6,-9.464523153488686e-6,-9.25624541450186e-6,-6.500117752217179e-6,1.970514560832051e-7,-6.852931319283684e-6,-4.548312495022083e-6,1.3959371493374666e-6,5.939752083925809e-7,-4.223909794362975e-9,-2.0017791793536147e-6,-3.965838364023314e-6,-3.6540510679358307e-6,-1.4577306870413906e-6,-1.1095259737309551e-6,7.943023702478894e-6,4.5739835937172606e-7,7.076750682459395e-7,-3.1461835620335886e-6,1.3044814268742512e-6,3.3760319253657124e-6,1.4055417853710923e-6,4.1356929661639485e-6,8.121714673405357e-7,-8.751656300867799e-8,4.4198498239675257e-7,-2.5651198285578213e-6,7.216376682469285e-7,4.809759473949629e-8,-2.90857305518935e-7,-4.4123939108982934e-8,8.860898626295583e-7,6.244211872717428e-8,-3.3721721359976444e-7,-5.934090493128317e-7,7.226960163684665e-7,2.4038114627356008e-8,-9.697637200223706e-8,-3.2826024257286324e-7,1.380670955915233e-7,1.5886799375883917e-8,1.1097134281189244e-6,2.5258561273515793e-8,-9.209617843074992e-6,1.263785342893453e-6,1.784546610227099e-5,2.4328656008160995e-6,4.160245267891679e-8
9.42495079776276e-5,-5.970871421330677e-6,-1.0573538607979586e-6,1.4141738999633123e-5,2.640356457561017e-6,-3.988843162533649e-6,-9.014865934449075e-6,-8.552221010708462e-6,-8.21506946960721e-7,-1.3716637495867824e-5,-1.8816398918895883e-5,-7.0175946869974016e-6,-1.4007235612854596e-5,-1.2363634062165242e-5,-1.589004533709832e-6,1.258153891643378e-6,-9.260360241262104e-9,-1.7150518026541046e-6,-2.1673475509478683e-6,-1.396272904216493e-6,5.1211570618592215e-8,-8.607658475704075e-6,4.5739835937172627e-7,2.3739531429211622e-5,1.204730547774728e-7,7.887342190447389e-6,9.644486939775283e-6,7.787007852527746e-6,5.649146472849863e-6,3.6667375745129662e-6,2.1956691876736916e-6,3.4895251014291887e-6,-2.3106198192023294e-6,-3.563592364938217e-6,-7.497368376901357e-7,1.772765165628522e-7,1.9115166415577252e-7,1.5912350955301858e-7,-8.016668624067378e-7,4.5045084031179377e-7,3.3823500068885644e-7,-5.071328042196788e-7,-5.12078758950391e-8,-1.1254956080539759e-7,-7.612240595546767e-7,-2.46066909810601e-9,3.887712336337919e-7,9.259590902992921e-8,-8.257779910654342e-7,3.034500212963815e-7,-1.8508391861059287e-6,-1.994895887881134e-6,2.874370947016935e-6,1.2462818736074506e-5,-2.435255347574153e-7
2.093562987381462e-4,1.133546131755007e-5,-6.814157901040345e-6,5.079800554757189e-6,1.0619148357587247e-5,4.941306854239602e-6,-1.2740063254815567e-5,-7.13731315433397e-6,-7.880014824787581e-6,3.823388393814182e-6,-8.703172116854051e-6,1.6886610222947305e-07,-8.412587817887629e-6,1.7448582407352973e-5,4.3239941261530475e-6,-4.6271094961699457e-7,4.466640602996701e-9,-3.8131871742168623e-7,-3.3240005293840684e-6,-2.2736129600320553e-6,7.534574243516737e-6,4.203067260168486e-7,7.076750682459386e-7,1.2047305477746296e-7,2.9821891858908114e-5,-3.696708531421776e-6,1.6536550117219066e-6,6.873628690658116e-7,1.3975605926713485e-6,-3.784676444244528e-6,2.6732564267776984e-7,2.386538086630593e-7,2.4643865597655083e-6,2.3084170899429847e-6,2.887337956017492e-6,-2.7473242004005017e-7,-4.784979237031266e-7,7.752578528529481e-7,-6.459684768274334e-8,2.9876274823760494e-7,-4.5254039786759103e-7,5.928667592833359e-7,2.8124863837315596e-7,-3.490248840390183e-7,-1.5249650004592148e-6,2.00816603525146e-7,8.589891190943098e-7,8.022127537708161e-7,-2.3489682676557234e-6,3.513885563895528e-7,-3.439026571189989e-6,-4.933718542298623e-7,-3.000072402338323e-5,3.416578142712718e-5,-3.502751014098407e-7
2.1837074521412116e-4,1.859699729055041e-5,2.9496176661154577e-5,4.59989071533308e-5,2.4674129923240543e-5,2.5729268917918706e-5,1.676618799230966e-5,1.8551774313295647e-5,2.9345466306015446e-5,2.545223095793669e-5,2.6564949338609174e-5,2.3330281903455734e-5,2.1866770634800718e-5,2.9694100015105275e-5,-2.4968532004307694e-6,3.3473005010579516e-7,-4.022278382078239e-9,3.4620579424293504e-6,6.325945916361204e-6,8.427368294899012e-6,-4.49779578749621e-7,-3.049786045715163e-6,-3.14618356203359e-6,7.88734219044739e-6,-3.6967085314217778e-6,2.806317770328278e-5,1.0248181688981776e-5,-1.7911750144637909e-6,2.794381870639994e-6,1.1896002805240762e-6,8.458377478974853e-7,3.882038016286014e-6,-7.149355373087857e-7,7.987725677927163e-6,-3.2293327713041286e-6,2.0356048413824648e-7,4.552627943746746e-7,5.5679012508456033e-08,-4.988231375405101e-7,-6.158727927653311e-7,-4.225191373241772e-7,3.447058045427435e-7,1.9313485506199672e-7,-5.908197964719129e-7,-8.754290318928962e-7,-3.492215912029899e-7,9.530754311908584e-8,2.0410094880687642e-7,-1.1984775745431669e-6,7.208211218052883e-7,-6.4872427163405825e-6,-5.133104090821099e-6,-2.400712140177632e-5,7.481478823910677e-6,9.66862470334383e-7
1.0667124039122457e-4,4.226404028096291e-6,1.60922870963991e-5,1.097107356507377e-5,-9.31047069821918e-7,-5.418624262895757e-6,-9.024567324588453e-6,-7.0214472757802705e-6,-1.2097978694095138e-5,-1.913540927915943e-5,-1.4437455052727173e-5,8.963335389579418e-6,-7.332769582945541e-6,-1.281490181580594e-5,8.599848234040093e-7,7.117014275385856e-7,-6.246214995311502e-9,-6.459874564502831e-7,9.61895104363321e-7,-8.352037658732995e-9,1.0519131973363584e-6,-7.45647445659972e-6,1.3044814268742512e-6,9.644486939775292e-6,1.6536550117219104e-6,1.0248181688981776e-5,2.7671107761819575e-5,5.529817607911172e-6,4.224955113184042e-6,3.5956205800301587e-6,2.214685332981776e-6,2.7393222322241625e-6,1.429889724535783e-6,7.239439634711971e-7,-8.074361367682244e-7,1.9253923517188538e-7,5.381902428088461e-7,-1.0759308603917558e-7,-6.256872397595542e-7,6.008438462563875e-7,-1.1690079661305482e-7,-1.773963280330069e-7,-4.369811541054551e-7,-1.0553953644929817e-6,-5.114705078989451e-7,-8.15121494076683e-7,-2.784769474762128e-7,-2.9038090624138315e-7,-1.4726029906372834e-6,4.7285151678256336e-7,1.820346911181319e-5,-1.7292005285805681e-6,-7.840852461361802e-6,4.415046690539977e-6,3.4205541353469253e-7
2.392812472691999e-4,6.286181788634956e-6,-2.6137747336956907e-7,-7.086071840393164e-6,2.87514815724831e-6,-1.2402752051263713e-5,-1.908624811515063e-6,7.452454032238874e-7,-1.0410507094644564e-7,5.225445473714846e-6,-2.735036855876e-6,1.3006379232224317e-5,-6.6194574645002955e-6,1.3784857201687344e-5,5.252700105375436e-6,1.4168255257193288e-6,-9.335999430284612e-9,-4.9915423986674715e-6,-9.600325474843074e-6,-1.0680711535070056e-6,3.3847879290361847e-6,-1.4084908411960068e-5,3.376031925365702e-6,7.78700785252775e-6,6.873628690658107e-7,-1.79117501446379e-6,5.529817607911171e-6,4.082062009405017e-5,6.6303013359777184e-06,1.781358332793822e-5,6.07305854183437e-6,5.518673559063335e-6,2.2965884020539884e-6,-1.1696469117388283e-5,3.540568165030047e-6,9.518037206165662e-8,-2.072731478900322e-7,-1.8533599324768878e-7,4.1046575264145915e-7,1.1824750700806489e-6,-1.6533806500834965e-7,2.2635115984585947e-7,-7.29419586963297e-8,8.001183159297935e-7,-1.291527989797454e-6,-1.4113870790889282e-7,-4.301794818552121e-7,-9.998371289514663e-7,-9.08976483836227e-7,-2.998941621157744e-8,-2.025898148041053e-5,1.061228784357113e-6,3.645917735870504e-5,-5.2996857410447065e-6,-5.542002590781169e-7
2.2825689463160056e-5,1.3646415416467917e-5,1.770510750161951e-5,1.3199356080870382e-5,1.1450475748430082e-5,1.0043003065822155e-5,1.9784407372434545e-5,2.3266386719534292e-5,2.9662245603497428e-5,2.943367660518027e-5,2.301816078342982e-5,1.4237788926032561e-5,2.845109483445179e-5,2.6389279883232443e-5,3.490368588020473e-8,3.5497549159112536e-7,-3.0977104136800604e-9,-1.7751455172758962e-6,-4.984982305179231e-6,-1.1250008105559998e-6,-3.5149199435217516e-6,-2.8075697256500637e-6,1.4055417853710934e-6,5.649146472849855e-6,1.3975605926713479e-6,2.7943818706399986e-6,4.224955113184036e-6,6.630301335977717e-6,2.080935564504671e-5,-3.8639582194232474e-7,-1.513647039926678e-6,-1.7515912336475437e-6,-6.679553267523229e-7,-2.1377707804541482e-7,-1.095426270665166e-6,8.380721686132503e-8,2.479319961605329e-7,3.5726507161341754e-7,7.547098233777057e-7,2.2703850199561482e-7,-1.0913472325114923e-7,-5.858916116495168e-7,1.3304849567971025e-7,-7.584788974887948e-7,2.716998630691083e-7,-2.576326636841903e-7,-3.882320262739627e-7,-1.9817001364614503e-7,6.044132040377561e-7,-4.718387599290537e-8,-1.4060282872779919e-5,1.3851524617875311e-6,1.6428299999360903e-5,-1.1771593507617606e-5,4.4676060886372203e-7
3.7970938612396813e-4,-2.142979509684412e-5,-3.0466037898283035e-5,-7.82085198740821e-6,-1.0273953000321107e-5,-1.816351936429468e-5,-2.50911689127412e-5,-2.5215465099978142e-5,-2.2138111553531332e-5,-2.1055985546269083e-5,-1.7692523459061788e-5,3.1633980832736e-6,-2.5477734815476414e-5,-9.71707441331742e-6,2.259607632202864e-6,1.3146982307912031e-6,-8.684361582846851e-9,-4.6024970720178884e-6,-8.856784147679257e-6,-3.055578892031224e-6,-4.645932740991917e-7,-7.0430604867176304e-6,4.135692966163948e-6,3.666737574512968e-6,-3.7846764442445186e-6,1.1896002805240743e-6,3.5956205800301587e-6,1.7813583327938226e-5,-3.863958219423274e-7,3.302198587089947e-5,6.029172937202702e-6,4.864252661879913e-6,1.1611031289598962e-6,-1.1668499459197824e-5,7.63459685919061e-6,3.005284520171207e-8,1.168993187870991e-7,-2.829743420439293e-7,5.5130788155140256e-8,-3.1368288737294117e-7,2.6472071126177287e-8,8.591574842606292e-8,1.5895301757143417e-7,9.103369325413582e-7,-5.62452553880791e-7,-4.192614489739725e-7,3.9379631526533886e-7,-1.3656735530948945e-7,-4.116116538401766e-6,-2.4395360213703024e-7,-7.940714866331715e-6,-1.107806026313936e-6,1.6946715826496792e-5,-1.0236427091154865e-5,-5.744852312802409e-8
1.3020239335544861e-5,-3.4587972565472913e-6,-7.922431904195225e-6,-6.708855466620177e-6,-3.1009039662256975e-6,-6.122523061557157e-6,-1.1177488774635528e-5,-1.3406693819318808e-5,-1.478911240428521e-5,-1.9450535106777833e-5,-2.0486843899905346e-5,-2.381343079764095e-7,-2.5453609172271934e-5,-1.7879267851240932e-5,1.32861018743814e-6,4.141466435506842e-8,3.386329976333414e-10,2.7636786549729587e-7,1.2450554670124074e-6,7.683261377635893e-7,7.123775881602569e-6,-8.796882701105958e-7,8.121714673405382e-7,2.1956691876736954e-6,2.673256426777689e-7,8.458377478974858e-7,2.2146853329817767e-6,6.073058541834372e-6,-1.5136470399266734e-6,6.02917293720271e-6,1.359863874465357e-5,2.5554469018301375e-6,5.054150676555931e-6,-1.4539148311191202e-6,-6.751840419039729e-7,6.337638360746073e-8,2.1721680248923424e-7,-4.308722191823807e-7,-3.478856315444717e-7,-3.3780469375658004e-7,6.386819679364414e-7,-1.212137270133996e-7,-2.655835293639812e-7,1.5459698277683203e-7,-2.814178060402422e-7,2.1649555314955082e-7,8.952830370449264e-7,-2.0912991533120794e-7,-8.209959809838745e-7,-1.944469705037142e-7,7.259938939433362e-6,-3.954266864492324e-8,2.7668179928266165e-6,1.734520648126091e-6,3.8499079128565045e-8
-3.077888064718572e-5,5.333866053746227e-7,1.568793229089069e-6,1.815757751119202e-5,6.806879201623897e-6,6.630653326902846e-6,7.754516063552464e-6,1.6130154358629068e-6,-7.541934922685393e-7,-3.9523462708973475e-7,1.139626593308861e-6,3.7313523223126916e-6,-2.3570578230295363e-6,1.062670453502178e-6,-1.1855352038860103e-6,6.82596715989485e-7,-4.995757371302983e-9,7.473376913483733e-7,-1.7406139427706707e-6,1.559533360413479e-6,1.4006893782709597e-6,-4.646217088356676e-6,-8.7516563008681e-8,3.4895251014291875e-6,2.3865380866306007e-7,3.882038016286014e-6,2.7393222322241655e-6,5.518673559063335e-6,-1.7515912336475454e-6,4.864252661879914e-6,2.555446901830136e-6,1.0336797211904583e-5,8.797062593032399e-8,-1.2210656809617126e-6,-1.6175516017004516e-6,1.1453698172564598e-7,-2.0391198879767175e-8,-2.2973887762172156e-8,3.0208910056442103e-7,-1.2300814511017954e-7,-4.814267906524511e-7,4.90149443590715e-7,7.432390434414374e-8,2.2860135517740664e-7,-5.85940471435415e-7,-1.934066154288903e-7,3.5296159666761297e-7,5.502030913143309e-7,-4.1873423442466034e-7,6.611492777585881e-8,1.2088033684400064e-6,-3.6043475279233554e-6,-1.4387136257647292e-5,1.8342334796776108e-7,2.3110333285521729e-7
5.4530875974929286e-5,1.660739607912697e-6,1.0557567254407789e-5,1.7522305573785154e-6,1.1333141743448918e-5,1.6152584796158896e-5,1.286540962884807e-5,6.801746712047872e-6,2.4236470638452316e-5,2.227831833017444e-5,1.3854925319709008e-5,3.3263881447256964e-5,1.8164289557912398e-5,5.292864802277331e-6,7.36329773749456e-6,-6.457163790476596e-7,3.3622769696165464e-9,3.6859361478158923e-6,6.576297925663333e-6,4.947745233063616e-6,1.0397686621416474e-5,1.1944020509965167e-6,4.4198498239675395e-7,-2.310619819202329e-6,2.4643865597655057e-6,-7.149355373087864e-7,1.429889724535785e-6,2.2965884020539863e-6,-6.679553267523224e-7,1.1611031289598987e-6,5.05415067655593e-6,8.797062593032283e-8,2.7384130822575162e-5,1.8778589526486837e-7,-3.0074567696289353e-6,5.8025966606674784e-8,3.7368158143706594e-7,-2.795159032971036e-7,3.897504269991452e-7,1.239548835613049e-6,-1.0177702608610947e-6,-7.293157565307492e-8,-3.433337847245817e-7,-1.026315414016787e-6,-3.7580321285661693e-7,1.577356789750956e-7,-2.72572888305879e-7,6.437553229152354e-7,3.117829735279323e-7,-2.0933087784346237e-7,-3.077526044617558e-6,2.145399519111541e-6,7.587222694069894e-6,8.879686967549397e-6,-1.1497047794185021e-7
6.109440310993617e-5,2.883381504566768e-5,4.120348642371673e-5,2.415504838999563e-5,9.693875891206548e-6,3.43038269011456e-5,3.06708483081794e-5,2.7846518061748005e-5,2.7738206657110205e-5,2.7444324695945766e-5,1.7782416609985113e-05,-2.6769684815085174e-6,1.113804416893e-5,5.175854147080289e-6,-3.988916762691899e-6,-1.0654607053906197e-6,7.716057675457192e-9,3.4570434178789427e-6,7.045943608162738e-6,5.494961375459237e-6,-1.1982815850317816e-6,3.374428367071585e-6,-2.5651198285578213e-6,-3.5635923649382193e-6,2.308417089942985e-6,7.98772567792716e-6,7.239439634711945e-7,-1.1696469117388276e-5,-2.137770780454119e-7,-1.1668499459197819e-5,-1.45391483111912e-6,-1.2210656809617126e-6,1.8778589526487062e-7,3.1742215019682224e-5,-7.28707907598946e-6,1.2607950277077382e-7,-2.0611331831099718e-7,3.315922580559581e-7,-1.103425437846804e-6,3.508722076200804e-7,2.071325122825995e-7,-7.872785684447717e-7,3.764898992611745e-7,-8.381772013224076e-7,-5.314405080382467e-7,4.2918976504291274e-7,2.1021235634943073e-7,1.2637337572221655e-6,-1.823204141519423e-7,3.216873104687192e-7,-1.1975325986322015e-6,1.3329001267083044e-6,-1.0170526317630584e-5,-3.518327934015258e-6,7.779157927435447e-7
1.8423986254738147e-4,-3.350966737721985e-5,-3.586699424112058e-5,-2.862151011795454e-5,-2.1228479070049345e-5,-2.4355556560249893e-5,-2.1725831427246884e-5,-1.939552057252696e-5,-2.0956051613526123e-5,-2.558966488750296e-5,-2.038440580653532e-5,-1.6809575408777393e-5,-2.1270528734892835e-5,-1.5608961161976988e-5,3.2903549885460835e-6,-9.300810990311969e-8,9.212319060483223e-10,-1.707281846892567e-6,-4.85866113981995e-6,-2.572211465513309e-6,7.753389225212982e-8,1.7301381197486266e-6,7.216376682469443e-7,-7.497368376901346e-7,2.887337956017492e-6,-3.229332771304132e-6,-8.074361367682298e-7,3.540568165030074e-6,-1.0954262706651753e-6,7.63459685919063e-6,-6.751840419039994e-7,-1.6175516017004514e-6,-3.007456769628931e-6,-7.2870790759894705e-6,2.1153649623727433e-5,-6.074344110607011e-7,-3.8156550259194827e-7,2.6216675467550666e-7,-6.037815275973538e-8,4.976208836571202e-7,6.376789181523963e-7,-3.7630084170400914e-7,3.2718144848199553e-7,7.654045425434648e-7,3.4840258744396574e-7,-1.7430395932234954e-7,6.811959534052706e-8,1.5647344617176844e-8,-3.1696402988291372e-6,-5.354774655637051e-7,-9.828304932353353e-6,-3.681780748977716e-8,3.3638839108560292e-06,4.948048928122565e-6,-8.096908107999383e-7
-6.281528358407107e-6,1.062334274118384e-6,1.0903821321800197e-6,9.395240882451617e-7,5.440686824750444e-7,5.02919128464075e-7,2.2950286761504286e-7,2.6078387648455363e-7,1.0360493910958102e-7,1.8434126865877018e-7,1.902686177980548e-7,5.726350388871965e-7,3.488350452409242e-7,3.1507917714206253e-7,-2.1260698406700892e-7,3.7659483480666096e-8,-2.9179768844354595e-10,4.632449951582733e-9,2.5437811035834078e-8,1.9013825453537195e-8,-1.4063370276762228e-7,-2.456802359764081e-7,4.809759473949573e-8,1.7727651656285223e-7,-2.747324200400501e-7,2.0356048413824693e-7,1.925392351718858e-7,9.518037206165554e-8,8.380721686132532e-8,3.005284520171103e-8,6.337638360746177e-8,1.1453698172564587e-7,5.8025966606674546e-8,1.260795027707744e-7,-6.074344110607025e-7,2.8683147619525116e-8,2.5578054428717914e-8,-2.30757272471714e-8,2.4844818331727355e-8,-2.609018328283538e-8,-1.3706165353295077e-8,9.701227068739414e-9,-2.720309235037565e-8,-2.5272983222202314e-8,-2.0315063812667527e-8,-1.955424279505481e-8,-3.617662265079971e-9,-1.253559103200166e-8,6.199985472416167e-8,2.1831406887280154e-8,8.449090152954606e-7,-2.908409812225459e-8,2.8842736131721157e-7,-5.855677743455598e-7,2.700026661616811e-8
6.821970898444128e-5,1.9394691993327577e-6,6.997692813631148e-7,3.1391978642257405e-6,3.4990692737726905e-6,-2.5629038352164064e-6,-1.2009148378846822e-6,-7.678399536981664e-8,-1.438004994776229e-6,-1.483921387945167e-6,-1.256620174048606e-7,2.263909058948147e-6,9.86786818268331e-7,2.008133842057868e-6,-2.0642806411181515e-7,-1.4615160377307275e-8,4.1577211887385996e-10,3.617295096981771e-7,4.2553918530797567e-7,4.1105218082113633e-7,2.734572176582764e-7,7.427284748166118e-8,-2.908573055189348e-7,1.911516641557736e-7,-4.784979237031247e-7,4.5526279437467384e-7,5.381902428088447e-7,-2.072731478900317e-7,2.4793199616053155e-7,1.1689931878710004e-7,2.1721680248923623e-7,-2.039119887976908e-8,3.736815814370646e-7,-2.0611331831099726e-7,-3.815655025919534e-7,2.557805442871804e-8,1.5013246886387174e-6,-6.115332394200239e-7,-1.2629077500193267e-7,5.914215250818569e-8,-3.3794401732478746e-8,1.5327037470369435e-7,-3.653283187816681e-7,-3.1277050094129207e-7,-6.386058154139061e-9,-7.622383438622134e-8,2.5837673758966142e-8,-9.466747723570311e-8,-4.915445130337624e-7,1.952307621109572e-7,-2.9377022042602346e-6,-8.617304554160479e-7,-4.931368324258568e-6,1.218832383107619e-6,-1.2551294895356345e-7
2.9231638436364185e-5,-5.064845299968695e-7,-1.5090300090124397e-6,-1.1193056849620497e-6,-3.2820315758035005e-6,1.1080847895786533e-6,-2.4231948797728015e-7,1.8429849886378517e-6,5.150552797354053e-6,8.327468048838724e-6,7.817891881282927e-6,4.827800261282549e-6,6.955398814843255e-6,7.511418315066936e-6,1.1248021649092686e-7,-2.130396227154216e-8,-1.0298071094506759e-10,-1.3290835742335401e-7,6.487616615331636e-7,-8.067603921951653e-8,-3.4860921524052073e-7,-3.3296288203359466e-7,-4.4123939108982577e-8,1.5912350955301773e-7,7.752578528529481e-7,5.5679012508455974e-8,-1.0759308603917581e-7,-1.8533599324768926e-7,3.572650716134168e-7,-2.829743420439293e-7,-4.308722191823814e-7,-2.297388776217173e-8,-2.7951590329710365e-7,3.3159225805595744e-7,2.621667546755075e-7,-2.3075727247171404e-8,-6.115332394200176e-7,1.0552949255870809e-6,1.4689563401337496e-7,-7.0591613225433e-8,-1.7967903580676497e-8,-2.395727427760837e-7,6.67038586535126e-8,-6.737721531011059e-8,-2.310501305610852e-7,-6.076064057401231e-8,1.2360705362745793e-7,-6.603355220907804e-8,-1.316042266828963e-7,1.5357992042883547e-7,-3.845059772803648e-6,5.3595250492138535e-8,6.624198035625074e-6,-2.5606449261978667e-6,-2.2831849628800626e-8
-6.005275916932069e-5,4.9588485119140775e-6,-9.549044693099732e-7,-1.855083373949669e-7,-1.6023799242890052e-6,-5.144708884219396e-7,-4.007322444647296e-6,1.980545210116793e-7,2.355665808133489e-6,6.118642298307699e-6,2.8015578777976962e-6,-4.279953377190207e-7,8.27544650608355e-6,6.4688023581299765e-6,-3.6231955582962563e-7,8.101435745039894e-8,-5.68044831070447e-10,-1.3998232984321256e-7,-9.058698807612171e-7,-7.470862591004874e-7,-1.7932692116921621e-6,1.9934015436596105e-7,8.860898626295575e-7,-8.016668624067348e-7,-6.45968476827425e-8,-4.988231375405082e-7,-6.256872397595563e-7,4.1046575264146064e-7,7.547098233777065e-7,5.513078815513912e-8,-3.478856315444718e-7,3.020891005644233e-7,3.897504269991448e-7,-1.1034254378468027e-6,-6.037815275973443e-8,2.4844818331727176e-8,-1.2629077500193196e-7,1.4689563401338025e-7,1.942720124277049e-6,-8.633872371831352e-8,-1.8338228034356657e-7,6.219118183534983e-8,-2.8482832435934864e-7,-2.133661862745218e-7,-6.502517735366827e-8,-1.8307338963664142e-7,-5.089779725271137e-8,-2.49092112122932e-7,2.2727864022804747e-7,2.100933496152652e-7,-5.746627607425659e-6,9.59398910344482e-7,5.320222331571352e-6,-4.601802626159657e-6,2.1375245221154914e-7
3.836685538269714e-5,-2.6035125601416e-6,-1.3970955020585434e-6,-9.74815698040469e-7,-1.5515392543603365e-6,8.057193414093581e-7,1.6930555047823407e-6,5.357527141370751e-7,3.213182773291734e-6,2.051910507716018e-6,-6.550755846058653e-8,-1.5267644748019911e-6,1.8361417390293946e-6,-1.713264411652159e-6,2.0904082423517562e-7,3.192105531437307e-8,-4.5303285135873563e-10,-5.471602834763485e-7,-1.9394477756622354e-7,-1.4327231871809505e-8,5.064529263509266e-7,-4.5968808431074626e-7,6.244211872717349e-8,4.504508403117916e-7,2.9876274823760224e-7,-6.158727927653324e-7,6.008438462563903e-7,1.1824750700806493e-6,2.270385019956149e-7,-3.1368288737294345e-7,-3.3780469375657983e-7,-1.2300814511017806e-7,1.2395488356130494e-6,3.508722076200809e-7,4.976208836571213e-7,-2.6090183282835385e-8,5.914215250817696e-8,-7.059161322543225e-8,-8.633872371831708e-8,1.3580743504355192e-6,-5.568552495784802e-7,-3.4440626159250075e-7,2.822247855790642e-9,-2.279639486431142e-8,2.2478046646033064e-8,1.0337526144504215e-7,-2.529723090278335e-7,1.574177942210293e-7,1.0803094198029529e-07,-1.0223251905173394e-7,-7.153486824963603e-6,6.791383156118618e-7,2.1485907901712457e-7,2.689534971175726e-6,-1.5780920687852011e-07
