(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,satisfaction_standard_living,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection
5.616905125550423e-5,-1.0652072369325522e-5,-5.301075608738097e-6,-1.4717454814552994e-6,-2.0326716458520203e-6,-1.528105460626376e-6,1.1718267584352373e-5,-1.5617845566035918e-6,1.0191207279816293e-5,9.171620915129399e-6,3.455168620472445e-6,-9.684730529352078e-7,-9.914741689311e-6,-2.7042306763103044e-6,4.195618573710991e-6,9.112949617306162e-7,-8.18283650087102e-9,-2.472294603153969e-6,-7.144617697324688e-6,-4.721253506657016e-6,-2.9870985322050408e-6,-5.504207521708721e-8,-5.58054277203827e-7,1.1079856153537009e-6,-6.435875809065925e-7,2.9764508798294735e-6,-1.289046983959914e-6,-3.895754222573461e-6,-5.318218072130647e-7,2.467401525149287e-6,1.979396567478293e-6,-1.7470040872619268e-6,-1.1146505904116072e-6,-9.384972954259185e-7,-3.462502977357087e-6,9.963019751357327e-8,-8.664597222967024e-6,-1.448716229289354e-6,2.1137824706089093e-6,-1.3011229951002375e-6,7.0709400472248166e-6,-3.7308625349045935e-6,-1.646713762594104e-6,-1.5308278665552792e-7,-1.0023367546197675e-6,-3.3932591053536415e-7,-3.270048444780582e-7,3.5621359709687194e-7,-1.7420745914813653e-6,-8.475081268433924e-7,-4.7550222085392467e-7,2.8779541973378157e-5,3.963119346880225e-7,-2.0284014643427432e-5,-1.3550931139228782e-5,-8.239673393165576e-7
-3.559477787393314e-4,7.226280708018605e-6,1.8379067130540362e-5,7.013310361629798e-6,8.276753407773065e-6,2.437212393718961e-5,1.22817200035446e-5,2.163452919729858e-5,1.3398449003650949e-5,1.2438833295466136e-5,1.789781321272266e-5,1.0248249446106182e-5,1.7374279268526995e-5,4.113279466376925e-6,-6.3629518457350065e-6,-1.3711536796223324e-6,1.4086358842054823e-8,7.209119614886204e-6,1.064839507979707e-5,7.141160756426438e-6,1.344378124229166e-6,-1.6343452046775483e-6,3.104515022871437e-6,-2.402856363185749e-7,3.9010114919117216e-6,2.2969399057969125e-6,8.346689308919152e-7,2.9043958328695905e-6,2.9480037296932086e-6,-2.182377719531807e-6,-8.908337066138039e-7,-4.2128529130768673e-7,9.42495006829483e-7,2.0791618209353225e-6,-2.093638807287414e-7,-3.3613882224348714e-8,8.13325833323702e-6,1.760152023543219e-6,-2.0344622316388484e-6,-9.720113153351065e-9,-3.7308625349045723e-6,6.618114110163409e-6,-2.8843907901409564e-7,-7.916461299374699e-7,7.698584894290259e-7,9.618579806845598e-7,5.550229353063758e-7,-6.519563678757115e-8,1.8249552191788173e-7,1.286313656901832e-6,-6.617397788813676e-7,-7.615143660147975e-6,-2.3475505046303878e-7,-4.769050160557441e-6,-5.674794198006839e-6,6.085164256925478e-7
2.087200709470789e-4,4.581865369267691e-6,-8.673283491978787e-7,-6.171691499742729e-7,1.3897554250092386e-5,1.0563125305758298e-5,1.4749417754699097e-5,7.667548576889634e-6,1.186481076500862e-6,1.6801845585829881e-6,2.0416563659535925e-6,1.3003907418852637e-5,-1.1473610530612329e-7,1.1197058324933345e-5,2.380618528726368e-6,-7.563789629876816e-7,7.458176448479725e-9,6.2571712566466e-8,3.1529294227692987e-6,-2.189981285336375e-6,-6.81213899047215e-7,3.1978393269688005e-6,4.969351948621745e-6,-2.1660683396944797e-6,5.252706119057999e-7,-3.25117127803717e-6,-4.099424223403385e-6,-3.222147222902757e-7,5.890840615016695e-6,-5.111089425121195e-7,-2.105538873984637e-6,-2.328822310315194e-6,-1.933797257378566e-6,2.6308984627514273e-6,-2.995283614710556e-6,-1.2249867427911043e-7,-2.4594098111447154e-6,-6.334843558849017e-7,-7.58296937933457e-7,5.141674160639354e-7,-1.646713762594093e-6,-2.884390790141504e-7,4.82759110522069e-6,-4.983841415335366e-7,3.690572257679699e-7,-1.2886155183798398e-7,7.626443513041942e-7,-1.0175530126155583e-6,-5.163446577841475e-7,7.675811019378262e-7,-3.6428591476175017e-7,-2.783782694682748e-5,3.4356487757479703e-7,-5.0188870805256475e-6,7.71050209988409e-6,4.128273642535174e-7
2.0944843164849973e-4,-9.606751508480084e-6,-3.330628412914866e-5,-2.056020793676995e-5,-1.7427394058664498e-5,-2.8528426403803842e-5,-4.0157207458555545e-5,-3.66551457253939e-5,-3.685872584205462e-5,-3.7681795215738006e-5,-4.338956041231447e-5,-4.93280006723861e-5,-4.012471841529366e-5,-3.408745634548056e-5,3.957815521040005e-7,-3.717645460054307e-7,1.9344442360087486e-9,9.904828040589117e-7,3.6364752387288757e-6,1.2559461374548962e-6,-5.989616549104392e-7,3.3242144765835835e-6,1.3977896467313318e-6,-1.71650517841007e-6,1.377044722870965e-6,-5.964851940100221e-7,2.310302986830398e-6,2.9114391690552484e-6,-3.0373648827877138e-6,2.6223375147078517e-6,-1.526358807935363e-6,2.8798980570641227e-6,3.998123643386149e-6,-1.5157528525022607e-6,4.475664559013512e-6,-5.4940200133571516e-8,2.6875886348199223e-6,-5.899110105836199e-7,-4.676764084676259e-7,1.066670416685533e-6,-1.5308278665551206e-7,-7.916461299375002e-7,-4.983841415335524e-7,3.7469461454889816e-6,1.1769237247736244e-6,-4.916723742203421e-7,-5.275813207846659e-8,1.6916538236097315e-6,-8.012645738701293e-7,-8.467841218876945e-7,-6.611233514997094e-7,-2.7824262067055763e-5,-8.458548706310175e-7,4.670521266347364e-6,3.2375327492472046e-5,-5.822227853836198e-7
1.5045122246418307e-4,1.2064940576271599e-6,5.390670874492977e-6,3.1717896220880636e-6,1.2576155751638659e-5,1.8373800210060905e-5,1.1658371197539148e-5,-5.617117626197551e-6,-4.04245208704291e-6,-7.226030148627893e-6,-1.2944251826621127e-5,7.689323347442058e-7,-5.291003671762204e-6,-1.8480868007656919e-6,-6.454442420966059e-7,-1.5523408431570249e-6,1.4165982048523695e-8,5.143788878884336e-6,9.613286864749156e-6,6.546629677395213e-6,-4.206325611954999e-7,-1.745642754252261e-7,6.350105399922163e-6,6.490948274770948e-7,9.70355588578779e-7,-1.8693804482670125e-7,-8.005344079119527e-8,2.625262008013954e-6,-2.2542067173682858e-6,1.2912674117062222e-9,-3.690971029442466e-7,3.889845843748167e-6,1.1880010264878882e-6,-7.605439825505835e-7,2.8568353231202613e-7,-8.51795976580393e-8,1.1981072099899137e-5,-2.7595062493083216e-7,-2.0909852643279435e-6,-1.336402574900919e-7,-1.0023367546197611e-6,7.69858489428974e-7,3.6905722576795966e-7,1.1769237247736418e-6,5.526110878748339e-6,-5.86564707574265e-7,-2.1349187017517393e-7,9.677993030994599e-7,-9.633900511321632e-7,-8.734604722424596e-7,-6.510093906532275e-7,-2.323563638372594e-5,1.2150343349792163e-6,2.8135449866041687e-5,6.087974923601069e-6,-7.731709485029137e-7
-0.001233205095708043,3.0076392788499554e-6,-2.122153213035998e-5,-2.046275542870654e-6,-4.6820320337647475e-7,3.2328810930659645e-5,8.23655133408705e-6,1.546751519545264e-5,-1.8855422891292437e-5,-1.6659047768198906e-5,-6.778145702752179e-6,-5.329865961482798e-6,-1.2773079755751644e-5,-1.388353702941416e-5,-7.837907496017751e-6,2.3803876744344349e-7,-4.740021029571419e-9,-1.51149128966262e-6,-2.527975932354891e-6,-2.3198048339684795e-7,-8.443916065785786e-7,5.314341064063389e-6,2.2466003095630115e-7,1.8205931220032099e-6,-1.92941353491229e-6,4.392300438623366e-6,1.3676766651950545e-6,8.253173631464645e-6,1.9668174946972116e-6,-8.559809770362078e-6,-8.745873280811707e-7,-7.68033109892269e-7,-3.976108614455359e-6,-2.415140853771357e-6,-1.401939767617759e-6,5.6849801762406834e-8,1.4150630652950306e-5,2.1959049036079093e-6,-2.015236887945699e-6,2.6503131162126887e-6,-3.3932591053534536e-7,9.61857980684476e-7,-1.288615518379952e-7,-4.916723742203281e-7,-5.865647075742136e-7,1.4604478123427556e-5,-1.677858221053713e-6,-8.543502707380226e-7,-1.132752148470494e-6,4.080536897653052e-6,-1.961955838283595e-6,-1.583446678857046e-5,3.445625419977722e-7,3.172587422555898e-5,-6.4900046492047515e-6,-9.113322186922207e-7
6.08247885131475e-4,-6.650955567105015e-6,1.509640861934507e-5,2.3867495301045567e-6,-7.91744674927922e-7,-2.789369772944686e-7,1.5803048615085904e-6,9.979146328861059e-7,-6.847129613868451e-7,7.322150021690775e-6,-7.325837102756498e-6,-1.2577936476408e-5,-5.420948540295453e-6,-4.37861912816451e-6,2.381665726557004e-6,-1.0329459017083013e-6,9.423575468152618e-9,5.943256088663007e-6,7.317197531275345e-6,3.2220168582552942e-6,-1.9481496529329484e-7,1.0061871892602322e-6,8.55200245801278e-6,-1.9040225953497397e-6,4.2689750159299005e-6,-6.457356357566059e-6,-7.416724738532019e-7,-5.205780828821603e-6,1.2501829497754694e-5,-3.1908234936891587e-6,-5.040330827450035e-7,-2.3200949955821666e-7,-4.5900761346626443e-7,2.993181466684583e-6,-3.3356314450626935e-6,-1.8395281837330964e-7,5.0359425868022525e-6,-1.3546821647791047e-6,1.2422872233973612e-7,-3.861623791212749e-6,-3.2700484447806407e-7,5.550229353063361e-7,7.626443513041833e-7,-5.275813207847071e-8,-2.1349187017518883e-7,-1.6778582210536807e-6,4.262162644708866e-6,-9.038135939465137e-7,1.5797489667708341e-6,-2.5909787809595535e-7,2.5607942757815995e-7,-4.028181321826917e-5,-3.812433603009731e-7,2.7991763170872188e-5,1.4495195729698588e-6,-8.089232186532566e-7
1.5023949474020628e-4,-1.4697551900108307e-5,-2.303591129464917e-5,-2.0826348882300037e-5,-2.5150320018857437e-5,-2.392129109006839e-5,-3.4085943851947205e-5,-2.572807850807718e-5,-2.0317028796379068e-5,-2.0971165065508824e-5,-2.8708016034097176e-5,-4.241746150022148e-5,-3.840634526209066e-5,-3.423165206684045e-5,-1.8110713835108333e-6,-9.225071727515396e-8,3.746414164230948e-10,2.8408815698067973e-6,3.298786245148457e-7,3.2254712310433675e-6,4.555178453899958e-7,-5.845106152184151e-7,-2.935978573725226e-6,-8.820217106122629e-7,3.2013242400539984e-7,8.506029520611956e-7,1.7763999630248575e-6,7.218848326755922e-7,-6.118304493159736e-6,3.566401001878852e-6,5.361587026401516e-7,3.3533790518694237e-6,7.416352636003985e-7,-1.8784050281890382e-6,1.7076724994542854e-6,1.2145219625801681e-9,1.0368400289532648e-6,6.581263321836877e-7,-7.173531945689405e-7,-1.3483284065237635e-6,3.5621359709688253e-7,-6.519563678752489e-8,-1.0175530126155672e-6,1.6916538236097324e-6,9.677993030994639e-7,-8.543502707380232e-7,-9.038135939465121e-7,4.823808816710583e-6,-2.4257153498078526e-7,-2.5087927419744947e-6,-8.292036767946308e-7,1.623813659326086e-6,-7.764356404089292e-8,-1.0689598624974005e-5,-7.427524857932983e-8,3.197645612229747e-7
8.634758249251083e-5,-8.379793526585201e-6,2.7061696991980167e-5,5.862747653582049e-6,1.1544473730311045e-5,1.6229828645147132e-5,9.98695991142019e-6,3.100103513757425e-5,4.1445663884509406e-5,5.4799999005593495e-5,3.496297272885479e-5,7.960990434961227e-6,3.4546676651525024e-5,1.444945722757404e-5,-5.373970997666949e-6,1.4700794671173813e-7,-1.7741667759820754e-9,-6.401110103095331e-6,-2.8315797738949283e-6,-2.629027505787048e-6,7.291169883231564e-6,-1.0643194175159123e-6,-7.82128135831794e-6,3.3611699030933798e-6,-2.6568035881046014e-6,-4.277643933336441e-6,1.938138989564433e-6,-2.6350204142664583e-6,-4.3829160133648615e-6,1.6000490688817483e-7,1.01498128491376e-6,6.476610616634116e-6,2.0718960810022443e-6,-4.8309603631109316e-8,-9.500611082115426e-6,3.0206091601770297e-7,4.943258008955432e-7,-6.651570451734962e-7,9.4628528534689e-7,-5.967534527510242e-6,-1.7420745914813712e-6,1.824955219179306e-7,-5.163446577841282e-7,-8.012645738701504e-7,-9.633900511321803e-7,-1.1327521484704735e-6,1.5797489667708176e-6,-2.4257153498078494e-7,9.33932037655168e-6,-7.381598499377237e-7,-1.8094292525921853e-7,1.102956526559988e-5,-1.3735857705598516e-6,6.201473899964209e-5,-3.1255093711484534e-5,-9.429546987053472e-8
-0.002439569489780808,5.8352686048583306e-5,4.8619958663594766e-5,9.985926873420032e-5,9.630766500843818e-5,1.1087135173357753e-4,8.718845381480792e-5,7.168845225085154e-5,5.5425841277918496e-5,4.38497595388772e-5,7.287893898513462e-5,7.127378760298619e-5,6.546071470931204e-5,6.7070282933131e-5,-1.3022422586712785e-5,6.740197369452625e-9,-2.521951009861625e-9,-4.167418561297666e-6,-5.82434172869273e-6,1.5370007183906605e-7,3.769778569798109e-6,4.6177614227644575e-6,-8.230655420036199e-6,2.134614190135942e-6,-3.705650338876109e-6,5.353112795934727e-6,1.6329225337129914e-6,8.379147060865586e-6,-8.742442050640039e-6,-7.84896000242066e-6,-3.5611411491327273e-6,7.764640151579158e-6,6.15461207357308e-6,3.2830335380362844e-6,5.345310594787517e-6,-5.6595881761317744e-8,1.310816789398519e-5,-6.320401935927128e-7,3.597665080249009e-7,2.9233445840680167e-6,-8.47508126843219e-7,1.2863136569020366e-6,7.675811019377233e-7,-8.467841218876585e-7,-8.734604722423681e-7,4.080536897652813e-6,-2.5909787809608585e-7,-2.508792741974518e-6,-7.381598499377117e-7,2.6140645293426072e-5,-9.682686807902244e-7,-2.9616474285083225e-5,-9.216215033985048e-6,-1.1958110151590651e-5,2.6354608665725564e-5,-1.002150856956255e-6
4.2091281578426205e-5,-5.691720643539901e-6,-1.6430997235752e-5,-5.656037412394627e-6,-1.3361077276824792e-5,-2.3459871258860725e-5,-1.8780618634544094e-5,-2.134085703439096e-5,-2.172718499675972e-5,-2.6111765133043218e-5,-2.5272899404311103e-5,-1.6880419547117568e-5,-1.9893986182762057e-5,-1.4961520527206144e-5,1.940901279135409e-6,-2.3980928879109234e-7,2.275220009247899e-9,4.090080481159116e-6,4.985951411706926e-6,5.08632842906181e-6,-1.1244735363164444e-6,-6.031223618831933e-6,6.238705080063685e-6,-1.5180333021901545e-6,-7.56240945188326e-7,-8.512258511794189e-7,-1.810165243597769e-6,-6.921138385235812e-7,4.782214382218522e-6,-1.856954612768595e-6,1.219932299985761e-6,-1.2843064950670571e-6,2.5582912447001584e-6,1.96528833562228e-6,4.88823965099155e-7,-6.828645755220059e-8,3.4936981684796458e-6,1.4506334993437095e-8,3.06336280230668e-8,1.6056822116028576e-6,-4.7550222085393425e-7,-6.617397788813448e-7,-3.6428591476176277e-7,-6.611233514997078e-7,-6.510093906532355e-7,-1.961955838283622e-6,2.5607942757815556e-7,-8.292036767946286e-7,-1.809429252592176e-7,-9.682686807901356e-7,3.975714962025631e-6,-2.620203781432596e-7,-1.576155108379089e-6,-1.0013523834931665e-5,-1.4981950445347492e-5,8.061541343584862e-7
-0.023925708140145975,-1.728072095797628e-4,-4.2145164097919874e-5,-4.886141760083286e-4,-5.564883188559779e-4,-4.866998901975716e-4,-1.2631080101228287e-4,-7.491644019101558e-5,1.1771115105211775e-4,7.031287767770748e-5,-2.065889830428858e-4,1.6604329667391828e-4,-9.124949087022231e-5,-5.081456554553947e-4,-1.1750625853213858e-6,1.5455649639609414e-5,-1.2554764242666008e-7,-7.968909666746295e-5,-2.545364976804963e-4,-7.70420508027704e-5,-7.159737721239011e-5,8.563170947269162e-5,-1.0145063336965396e-4,9.346804068664276e-6,-3.70204229867728e-5,2.2819478376792107e-5,-3.087015276840903e-5,-1.746784052711859e-4,-3.684411831703329e-5,-9.304787059838786e-5,-1.288824891142986e-5,3.4721680597701933e-6,-2.231388389204383e-4,-3.086816587198632e-5,-6.269887970476283e-5,1.7817105076227322e-6,-1.5964344221326647e-4,-2.0957113547435868e-5,2.455649360005848e-5,-6.305488137633429e-5,2.877954197338215e-5,-7.615143660145349e-6,-2.7837826946823167e-5,-2.782426206705696e-5,-2.323563638372357e-5,-1.5834466788566114e-5,-4.0281813218266384e-5,1.6238136593248788e-6,1.1029565265598319e-5,-2.9616474285099783e-5,-2.620203781426059e-7,0.0044187065987545664,-3.700365590257929e-5,-0.0014960461213236948,2.1201329918964175e-4,-5.420365610283808e-5
0.001050242250281447,7.666110587562962e-6,3.4832645342732275e-6,-7.294776229400948e-5,-5.2548682573018336e-5,-4.9178305472791636e-5,-2.5057685320881554e-5,-5.424363432504745e-5,-7.752420468848281e-5,-8.741320379210233e-5,-6.555745352221281e-5,2.519899203709534e-5,-4.839756593740228e-7,-7.661851200455573e-7,2.4395546034588685e-5,1.0351757056705093e-6,-1.9890297034466515e-8,-7.982037328993926e-6,-9.041430991287338e-7,1.9924660241797234e-6,-1.171682658540302e-5,-7.394803748594108e-6,-5.420117859854242e-6,2.4380110648522635e-6,3.8067730513826788e-6,-8.46446668468725e-6,-3.4275159569595436e-6,-8.550617585015806e-6,-1.067877907934082e-5,-3.852767326533804e-6,1.468085472260617e-6,-8.74190657702285e-6,-1.0661049494116677e-5,-9.149439294487383e-6,1.90372034113025e-5,-4.36949606857069e-7,-1.178740251359582e-5,9.762370891834835e-7,-2.9784935671989833e-6,3.673537980676198e-6,3.9631193468803486e-07,-2.3475505046308798e-7,3.435648775747675e-7,-8.458548706310355e-7,1.2150343349791803e-6,3.4456254199782087e-7,-3.812433603010125e-7,-7.76435640408408e-8,-1.3735857705599005e-6,-9.216215033984877e-6,-1.576155108379104e-6,-3.70036559025764e-5,4.554214456800071e-5,7.008302838603548e-5,-2.534157423893221e-5,9.177853909120076e-7
0.015155882430314615,-1.2601077704661322e-4,4.083236386066291e-4,1.5277280903700355e-5,3.9913322934645494e-4,3.3186548695622066e-4,3.0518920064970397e-4,1.823486570400676e-4,1.6316769388390281e-4,2.49247238155601e-4,1.4120502076758865e-4,3.472867203949292e-4,1.9657223546198818e-4,3.130510960094112e-4,5.549805126152282e-5,-2.7173469964113235e-5,1.6629564481228003e-7,5.906970278743321e-5,2.3531048662933703e-4,1.5653866471839647e-4,1.82415953288739e-5,-6.537857241062038e-5,1.6980264967910276e-4,-4.361360579363192e-5,1.8750608859687794e-5,-1.5169471366947122e-4,5.221783027505261e-5,1.762060247218279e-5,1.1334477606842235e-4,-3.7821200089461455e-5,8.48156221337557e-5,2.9979764880447064e-5,6.486942121871085e-5,-1.0824716279419917e-5,-4.551345628848059e-5,-3.0623021937096414e-6,2.196349538796522e-4,-9.875710526776434e-6,-1.8507733517225066e-5,-5.3606576371080266e-5,-2.0284014643430326e-5,-4.7690501605596205e-6,-5.0188870805252655e-6,4.670521266348231e-6,2.813544986604112e-5,3.172587422555974e-5,2.7991763170872767e-5,-1.0689598624974523e-5,6.201473899964264e-5,-1.19581101515933e-5,-1.0013523834932075e-5,-0.0014960461213238923,7.008302838603808e-5,0.004123105233467747,-0.0014134642622853117,-2.3361477963867624e-5
-0.002612499709208081,-1.6422167629704876e-4,-6.346645794174688e-4,-5.64417828544044e-4,-5.654999695540541e-4,-8.723962686235074e-4,-8.83025713821589e-4,-8.660180566375061e-4,-0.0010161868516280529,-9.396016914875756e-4,-9.186988221599666e-4,-9.063713234337854e-4,-9.451323323672327e-4,-8.097081929671281e-4,-1.0085010568146653e-5,8.233035677000217e-6,-6.2099472440747436e-9,-3.4500829440489434e-5,-3.84226464326109e-5,-9.05697734824383e-5,2.3323812594232245e-5,7.682344116552503e-5,-1.986040805679451e-5,-1.3515413648774544e-5,-4.6431340292205164e-5,9.060019013985912e-5,5.3063275535502505e-5,1.5487505574766096e-5,-1.1443492663635303e-4,-2.7919386323238063e-5,-4.5883477031880225e-5,6.813483979765016e-5,-8.393993865619706e-5,3.2471830265312564e-5,4.491957194877235e-5,1.5878234590420513e-6,5.552945365451269e-5,-3.7952522538881037e-6,-2.191706573266754e-6,4.245666231459585e-5,-1.3550931139228848e-5,-5.674794198006612e-6,7.71050209988429e-6,3.237532749247198e-5,6.087974923601155e-6,-6.490004649204578e-6,1.4495195729699104e-6,-7.427524857936395e-8,-3.125509371148457e-5,2.6354608665724117e-5,-1.4981950445347533e-5,2.120132991896573e-4,-2.5341574238932037e-5,-0.0014134642622853147,0.002779764403880703,-4.194387534794625e-5
2.786299112335073e-4,1.0289146845476435e-5,1.4526453884826772e-5,2.563257364412401e-5,1.5109471765124684e-5,1.7255797952407854e-5,1.0531812744132338e-5,1.800106805520842e-5,1.750244064621539e-5,1.5026572860978804e-5,2.4697125503131095e-5,1.4245980279691669e-5,1.9907218492946952e-5,2.239388482180886e-5,-2.1050770270483353e-6,4.2495760942625977e-7,-2.6528959587041753e-9,-1.4843225569904185e-6,-1.744368549480728e-6,9.271839746640232e-7,4.29701368557014e-7,-3.26967987842234e-6,-4.57784470699118e-6,1.0106142030785215e-6,1.25951554685726e-6,-4.717886629384347e-8,-1.595893430880846e-6,2.5938217115409594e-6,-3.128076759355674e-6,4.346018272909815e-6,-3.33180492701919e-7,-2.7506076540079613e-6,5.367024768903953e-6,-2.3606785716600155e-7,-1.233108406800599e-6,1.0284477935895972e-7,-1.2056022305774677e-5,2.3700419642180136e-7,1.7775381812469722e-7,2.485170070240556e-6,-8.239673393166242e-7,6.085164256924383e-7,4.128273642534878e-7,-5.822227853836036e-7,-7.731709485029488e-7,-9.11332218692284e-7,-8.089232186532873e-7,3.1976456122298976e-7,-9.429546987050813e-8,-1.002150856955915e-6,8.061541343585187e-7,-5.420365610284273e-5,9.17785390912029e-7,-2.3361477963869118e-5,-4.194387534794635e-5,4.527300460001809e-6
